run,steps,seed
383,7,554607477
391,4,554607485
397,1,554607491
395,3,554607489
393,3,554607487
394,4,554607488
401,2,554607495
396,4,554607490
405,2,554607499
398,6,554607492
402,4,554607496
392,9,554607486
407,2,554607501
409,1,554607503
406,4,554607500
408,3,554607502
399,8,554607493
403,7,554607497
414,1,554607508
415,1,554607509
417,1,554607511
374,23,554607468
418,2,554607512
416,3,554607510
411,6,554607505
413,5,554607507
412,6,554607506
421,3,554607515
422,3,554607516
426,1,554607520
400,14,554607494
424,5,554607518
420,8,554607514
425,6,554607519
430,1,554607524
423,7,554607517
428,3,554607522
419,9,554607513
427,5,554607521
435,1,554607529
432,2,554607526
436,1,554607530
433,3,554607527
439,1,554607533
431,4,554607525
434,4,554607528
410,15,554607504
390,22,554607484
441,1,554607535
445,1,554607539
446,1,554607540
437,4,554607531
429,8,554607523
444,2,554607538
442,3,554607536
440,5,554607534
404,21,554607498
449,2,554607543
438,6,554607532
443,5,554607537
452,2,554607546
448,3,554607542
450,3,554607544
447,4,554607541
454,2,554607548
462,1,554607556
455,3,554607549
459,4,554607553
464,2,554607558
456,4,554607550
460,5,554607554
451,8,554607545
457,6,554607551
465,4,554607559
466,3,554607560
471,2,554607565
473,1,554607567
461,7,554607555
469,4,554607563
468,5,554607562
470,4,554607564
467,6,554607561
478,1,554607572
479,3,554607573
463,12,554607557
472,7,554607566
474,6,554607568
481,4,554607575
480,4,554607574
476,6,554607570
483,2,554607577
475,8,554607569
485,3,554607579
487,3,554607581
482,5,554607576
486,1,554607580
492,1,554607586
488,5,554607582
453,9,554607547
490,4,554607584
495,2,554607589
484,7,554607578
494,2,554607588
499,1,554607593
500,1,554607594
501,1,554607595
489,8,554607583
491,7,554607585
493,6,554607587
496,6,554607590
505,3,554607599
477,18,554607571
506,2,554607600
508,1,554607602
507,3,554607601
498,7,554607592
497,9,554607591
510,2,554607604
509,2,554607603
502,8,554607596
515,1,554607609
503,8,554607597
512,4,554607606
516,3,554607610
519,3,554607613
522,1,554607616
513,6,554607607
517,5,554607611
511,8,554607605
521,6,554607615
518,7,554607612
514,9,554607608
524,4,554607618
520,7,554607614
190,160,554607284
528,1,554607622
526,4,554607620
525,6,554607619
531,2,554607625
534,1,554607628
537,1,554607631
535,2,554607629
532,4,554607626
523,8,554607617
530,5,554607624
458,37,554607552
538,3,554607632
541,1,554607635
527,9,554607621
536,4,554607630
543,1,554607637
540,3,554607634
542,3,554607636
547,2,554607641
529,8,554607623
548,3,554607642
549,3,554607643
554,1,554607648
544,5,554607638
533,10,554607627
551,3,554607645
545,7,554607639
550,6,554607644
556,3,554607650
557,3,554607651
552,5,554607646
561,3,554607655
558,5,554607652
563,3,554607657
553,8,554607647
555,9,554607649
560,6,554607654
568,1,554607662
566,3,554607660
565,4,554607659
562,6,554607656
559,10,554607653
564,6,554607658
570,3,554607664
567,4,554607661
573,1,554607667
574,1,554607668
539,17,554607633
569,4,554607663
577,1,554607671
504,30,554607598
571,4,554607665
572,4,554607666
576,4,554607670
582,3,554607676
580,4,554607674
546,16,554607640
581,5,554607675
578,6,554607672
588,2,554607682
590,1,554607684
585,4,554607679
583,5,554607677
584,5,554607678
587,3,554607681
592,1,554607686
579,8,554607673
597,1,554607691
594,2,554607688
586,6,554607680
591,3,554607685
589,5,554607683
593,3,554607687
600,3,554607694
596,5,554607690
598,5,554607692
605,3,554607699
608,1,554607702
603,4,554607697
610,1,554607704
604,5,554607698
613,1,554607707
601,7,554607695
599,7,554607693
607,5,554607701
595,9,554607689
614,2,554607708
606,6,554607700
612,3,554607706
616,2,554607710
620,1,554607714
615,3,554607709
617,3,554607711
619,3,554607713
609,7,554607703
621,4,554607715
629,1,554607723
611,8,554607705
618,6,554607712
622,5,554607716
632,1,554607726
626,5,554607720
623,6,554607717
631,2,554607725
635,1,554607729
602,15,554607696
633,2,554607727
636,1,554607730
637,1,554607731
639,2,554607733
630,6,554607724
634,4,554607728
641,2,554607735
627,7,554607721
642,3,554607736
638,4,554607732
628,9,554607722
625,10,554607719
644,3,554607738
624,12,554607718
645,5,554607739
651,3,554607745
649,4,554607743
640,8,554607734
654,2,554607748
652,5,554607746
648,6,554607742
656,2,554607750
647,7,554607741
655,3,554607749
653,4,554607747
662,1,554607756
663,1,554607757
661,2,554607755
646,10,554607740
666,1,554607760
659,5,554607753
660,5,554607754
668,2,554607762
669,1,554607763
665,4,554607759
673,1,554607767
657,7,554607751
670,2,554607764
672,2,554607766
667,5,554607761
671,3,554607765
664,7,554607758
674,2,554607768
678,1,554607772
658,8,554607752
677,3,554607771
679,2,554607773
682,2,554607776
643,19,554607737
681,4,554607775
686,2,554607780
680,5,554607774
683,5,554607777
687,3,554607781
684,5,554607778
675,8,554607769
685,5,554607779
689,4,554607783
688,5,554607782
694,3,554607788
692,4,554607786
691,6,554607785
700,1,554607794
695,4,554607789
693,6,554607787
690,8,554607784
703,1,554607797
702,2,554607796
699,5,554607793
698,6,554607792
706,2,554607800
696,7,554607790
701,4,554607795
704,4,554607798
710,3,554607804
711,3,554607805
575,62,554607669
707,5,554607801
715,1,554607809
708,5,554607802
705,7,554607799
713,4,554607807
717,2,554607811
709,7,554607803
712,7,554607806
721,1,554607815
716,4,554607810
723,3,554607817
722,4,554607816
727,1,554607821
720,5,554607814
726,4,554607820
730,2,554607824
724,5,554607818
719,9,554607813
714,9,554607808
718,10,554607812
735,2,554607829
734,3,554607828
731,3,554607825
732,4,554607826
728,8,554607822
729,8,554607823
697,29,554607791
741,1,554607835
725,12,554607819
742,1,554607836
740,4,554607834
744,2,554607838
733,8,554607827
747,2,554607841
736,8,554607830
750,1,554607844
743,5,554607837
738,9,554607832
746,5,554607840
748,5,554607842
752,3,554607846
755,2,554607849
756,1,554607850
751,5,554607845
757,1,554607851
760,1,554607854
749,7,554607843
676,47,554607770
753,4,554607847
754,5,554607848
765,1,554607859
767,1,554607861
758,4,554607852
766,2,554607860
763,4,554607857
762,4,554607856
745,12,554607839
764,4,554607858
773,2,554607867
769,3,554607863
768,4,554607862
761,8,554607855
771,5,554607865
774,4,554607868
775,4,554607869
739,20,554607833
772,7,554607866
770,8,554607864
782,1,554607876
780,3,554607874
778,5,554607872
785,1,554607879
783,3,554607877
781,3,554607875
784,3,554607878
776,8,554607870
779,6,554607873
792,1,554607886
789,3,554607883
790,3,554607884
788,3,554607882
777,10,554607871
787,5,554607881
794,1,554607888
796,1,554607890
791,4,554607885
800,1,554607894
793,4,554607887
795,3,554607889
799,2,554607893
802,2,554607896
805,1,554607899
759,20,554607853
798,4,554607892
804,4,554607898
797,7,554607891
808,4,554607902
807,4,554607901
803,6,554607897
810,4,554607904
806,4,554607900
786,12,554607880
813,2,554607907
809,6,554607903
812,3,554607906
815,2,554607909
819,1,554607913
816,3,554607910
818,4,554607912
817,4,554607911
822,2,554607916
814,5,554607908
811,6,554607905
828,1,554607922
823,3,554607917
825,3,554607919
831,2,554607925
829,3,554607923
824,6,554607918
834,1,554607928
826,6,554607920
830,5,554607924
836,1,554607930
827,6,554607921
821,9,554607915
832,6,554607926
833,5,554607927
837,3,554607931
842,1,554607936
839,4,554607933
820,14,554607914
841,3,554607935
840,6,554607934
844,4,554607938
849,1,554607943
845,4,554607939
847,4,554607941
835,10,554607929
838,9,554607932
850,3,554607944
843,8,554607937
851,3,554607945
854,2,554607948
852,3,554607946
848,6,554607942
856,1,554607950
858,1,554607952
855,4,554607949
857,3,554607951
650,111,554607744
853,5,554607947
863,2,554607957
866,1,554607960
862,3,554607956
865,2,554607959
868,1,554607962
860,6,554607954
864,6,554607958
869,4,554607963
846,13,554607940
870,5,554607964
861,9,554607955
867,9,554607961
875,5,554607969
877,4,554607971
871,9,554607965
874,7,554607968
873,7,554607967
879,3,554607973
880,2,554607974
881,3,554607975
882,4,554607976
859,15,554607953
872,14,554607966
884,3,554607978
887,2,554607981
885,4,554607979
889,2,554607983
891,2,554607985
878,8,554607972
893,1,554607987
892,2,554607986
886,6,554607980
895,2,554607989
890,5,554607984
894,3,554607988
897,3,554607991
883,9,554607977
901,1,554607995
902,1,554607996
876,15,554607970
898,4,554607992
903,2,554607997
905,2,554607999
900,4,554607994
906,3,554608000
908,2,554608002
910,1,554608004
913,1,554608007
899,7,554607993
912,2,554608006
907,5,554608001
888,11,554607982
896,9,554607990
915,2,554608009
916,2,554608010
922,1,554608016
909,7,554608003
920,2,554608014
917,5,554608011
923,1,554608017
918,5,554608012
914,8,554608008
925,1,554608019
919,5,554608013
926,1,554608020
921,6,554608015
911,10,554608005
931,3,554608025
924,5,554608018
932,4,554608026
933,2,554608027
930,5,554608024
927,5,554608021
928,5,554608022
936,2,554608030
934,4,554608028
929,7,554608023
939,2,554608033
938,3,554608032
904,18,554607998
944,1,554608038
940,4,554608034
801,77,554607895
947,3,554608041
941,7,554608035
937,8,554608031
946,5,554608040
943,5,554608037
942,6,554608036
951,3,554608045
954,1,554608048
945,6,554608039
949,5,554608043
948,8,554608042
958,2,554608052
956,5,554608050
960,4,554608054
953,7,554608047
952,7,554608046
961,5,554608055
965,3,554608059
959,7,554608053
964,3,554608058
955,9,554608049
967,1,554608061
950,10,554608044
969,1,554608063
966,3,554608060
962,6,554608056
957,10,554608051
970,2,554608064
935,19,554608029
973,2,554608067
971,3,554608065
977,2,554608071
981,1,554608075
974,3,554608068
984,1,554608078
972,6,554608066
968,7,554608062
978,4,554608072
976,6,554608070
980,4,554608074
982,5,554608076
985,3,554608079
983,5,554608077
988,3,554608082
987,4,554608081
975,9,554608069
993,2,554608087
990,4,554608084
979,9,554608073
989,5,554608083
991,3,554608085
986,6,554608080
998,1,554608092
997,3,554608091
994,6,554608088
999,6,554608093
995,7,554608089
992,7,554608086
1000,6,554608094
996,9,554608090
963,25,554608057
737,227,554607831
