run,steps,seed
282,2,555107376
259,12,555107353
253,16,555107347
276,6,555107370
274,7,555107368
281,3,555107375
257,13,555107351
278,5,555107372
287,1,555107381
290,2,555107384
285,3,555107379
288,3,555107382
286,4,555107380
291,3,555107385
283,6,555107377
293,4,555107387
284,7,555107378
296,3,555107390
297,3,555107391
298,3,555107392
301,2,555107395
294,6,555107388
279,11,555107373
289,9,555107383
299,4,555107393
300,4,555107394
302,3,555107396
292,9,555107386
304,3,555107398
306,3,555107400
305,4,555107399
309,3,555107403
311,3,555107405
241,30,555107335
303,6,555107397
315,1,555107409
310,4,555107404
319,1,555107413
318,1,555107412
307,8,555107401
312,6,555107406
313,6,555107407
314,5,555107408
321,4,555107415
326,1,555107420
327,1,555107421
323,4,555107417
325,2,555107419
317,7,555107411
329,2,555107423
324,4,555107418
316,8,555107410
322,6,555107416
308,13,555107402
333,2,555107427
332,3,555107426
331,3,555107425
330,4,555107424
320,9,555107414
328,5,555107422
336,2,555107430
340,1,555107434
334,3,555107428
339,2,555107433
341,2,555107435
344,2,555107438
337,4,555107431
346,2,555107440
338,5,555107432
345,4,555107439
348,3,555107442
351,2,555107445
342,5,555107436
353,1,555107447
343,5,555107437
347,6,555107441
358,1,555107452
359,1,555107453
354,3,555107448
335,9,555107429
355,3,555107449
356,3,555107450
352,6,555107446
360,3,555107454
365,2,555107459
349,8,555107443
350,8,555107444
367,2,555107461
295,22,555107389
361,6,555107455
357,8,555107451
362,6,555107456
368,4,555107462
375,1,555107469
370,4,555107464
363,7,555107457
374,3,555107468
372,4,555107466
364,9,555107458
369,7,555107463
379,3,555107473
377,5,555107471
382,3,555107476
381,3,555107475
380,4,555107474
384,3,555107478
373,8,555107467
378,7,555107472
388,4,555107482
390,4,555107484
371,13,555107465
366,15,555107460
391,3,555107485
385,6,555107479
383,7,555107477
395,1,555107489
386,5,555107480
393,2,555107487
396,2,555107490
392,5,555107486
400,2,555107494
394,4,555107488
376,13,555107470
399,4,555107493
387,10,555107481
407,1,555107501
408,1,555107502
389,8,555107483
403,4,555107497
410,1,555107504
412,1,555107506
402,5,555107496
404,5,555107498
406,5,555107500
405,6,555107499
415,2,555107509
409,5,555107503
416,3,555107510
421,1,555107515
398,10,555107492
417,4,555107511
411,6,555107505
414,6,555107508
419,4,555107513
413,7,555107507
429,1,555107523
425,2,555107519
420,6,555107514
426,4,555107520
427,4,555107521
423,5,555107517
433,1,555107527
434,1,555107528
430,3,555107524
422,9,555107516
437,2,555107531
424,8,555107518
435,4,555107529
431,7,555107525
438,4,555107532
441,2,555107535
432,8,555107526
418,15,555107512
442,3,555107536
439,5,555107533
444,4,555107538
447,3,555107541
443,5,555107537
448,3,555107542
450,1,555107544
440,7,555107534
446,5,555107540
451,2,555107545
454,1,555107548
436,11,555107530
401,20,555107495
456,1,555107550
449,4,555107543
457,1,555107551
428,17,555107522
460,1,555107554
465,1,555107559
463,2,555107557
455,4,555107549
453,5,555107547
445,9,555107539
397,35,555107491
459,5,555107553
470,1,555107564
452,8,555107546
464,5,555107558
471,2,555107565
466,4,555107560
462,8,555107556
473,3,555107567
469,6,555107563
461,10,555107555
476,4,555107570
479,2,555107573
480,1,555107574
478,3,555107572
474,7,555107568
477,5,555107571
467,10,555107561
486,1,555107580
475,8,555107569
481,4,555107575
483,4,555107577
468,11,555107562
485,3,555107579
487,3,555107581
493,1,555107587
490,2,555107584
488,4,555107582
484,7,555107578
495,3,555107589
492,5,555107586
489,7,555107583
458,17,555107552
500,2,555107594
482,9,555107576
494,6,555107588
502,2,555107596
505,2,555107599
496,7,555107590
504,4,555107598
509,1,555107603
472,21,555107566
503,4,555107597
498,8,555107592
506,3,555107600
499,6,555107593
515,1,555107609
516,1,555107610
513,2,555107607
514,3,555107608
491,11,555107585
518,1,555107612
511,3,555107605
508,5,555107602
519,1,555107613
522,1,555107616
512,4,555107606
517,4,555107611
507,8,555107601
497,12,555107591
529,1,555107623
527,2,555107621
523,5,555107617
521,5,555107615
528,3,555107622
530,3,555107624
532,2,555107626
520,7,555107614
537,2,555107631
533,3,555107627
526,6,555107620
501,16,555107595
536,5,555107630
524,10,555107618
538,4,555107632
541,3,555107635
546,1,555107640
539,5,555107633
543,2,555107637
547,1,555107641
548,2,555107642
542,5,555107636
540,8,555107634
544,6,555107638
545,7,555107639
525,18,555107619
531,14,555107625
535,14,555107629
551,6,555107645
549,9,555107643
550,7,555107644
558,2,555107652
555,4,555107649
556,4,555107650
557,3,555107651
552,7,555107646
554,6,555107648
562,1,555107656
559,3,555107653
568,1,555107662
563,2,555107657
565,2,555107659
561,3,555107655
566,2,555107660
564,3,555107658
571,1,555107665
567,3,555107661
569,2,555107663
570,2,555107664
572,2,555107666
534,21,555107628
574,2,555107668
573,3,555107667
579,2,555107673
577,3,555107671
575,4,555107669
585,1,555107679
583,2,555107677
584,2,555107678
553,14,555107647
580,5,555107674
588,2,555107682
581,6,555107675
576,8,555107670
582,7,555107676
560,12,555107654
593,1,555107687
578,8,555107672
591,4,555107685
587,6,555107681
586,7,555107680
599,1,555107693
589,7,555107683
596,4,555107690
600,3,555107694
592,7,555107686
597,5,555107691
598,6,555107692
594,6,555107688
595,6,555107689
510,46,555107604
607,1,555107701
602,6,555107696
612,1,555107706
601,6,555107695
606,3,555107700
605,4,555107699
603,6,555107697
616,1,555107710
614,2,555107708
611,5,555107705
613,4,555107707
620,2,555107714
610,5,555107704
618,3,555107712
619,3,555107713
615,5,555107709
625,1,555107719
609,8,555107703
622,3,555107716
627,2,555107721
624,3,555107718
628,1,555107722
630,1,555107724
617,7,555107711
623,4,555107717
634,1,555107728
629,3,555107723
608,12,555107702
590,21,555107684
636,3,555107730
640,1,555107734
621,8,555107715
632,4,555107726
635,4,555107729
626,8,555107720
638,4,555107732
641,1,555107735
633,6,555107727
631,7,555107725
648,1,555107742
647,2,555107741
651,1,555107745
643,5,555107737
637,9,555107731
654,1,555107748
645,5,555107739
649,4,555107743
604,22,555107698
650,5,555107744
655,2,555107749
644,7,555107738
642,8,555107736
660,1,555107754
656,4,555107750
658,4,555107752
653,6,555107747
646,9,555107740
657,5,555107751
659,4,555107753
667,1,555107761
664,4,555107758
666,2,555107760
662,6,555107756
672,2,555107766
665,6,555107759
675,3,555107769
674,4,555107768
670,7,555107764
676,3,555107770
671,7,555107765
673,7,555107767
678,2,555107772
652,16,555107746
677,3,555107771
679,2,555107773
669,9,555107763
682,2,555107776
681,2,555107775
683,1,555107777
686,1,555107780
661,9,555107755
690,2,555107784
668,11,555107762
688,4,555107782
687,5,555107781
691,4,555107785
685,6,555107779
694,2,555107788
695,1,555107789
692,5,555107786
680,5,555107774
689,7,555107783
697,3,555107791
701,2,555107795
684,9,555107778
699,3,555107793
700,3,555107794
703,1,555107797
663,20,555107757
705,1,555107799
698,5,555107792
708,2,555107802
706,3,555107800
707,3,555107801
711,2,555107805
704,4,555107798
712,1,555107806
696,7,555107790
702,6,555107796
710,4,555107804
714,2,555107808
716,3,555107810
715,3,555107809
718,3,555107812
719,3,555107813
709,6,555107803
723,1,555107817
726,1,555107820
713,6,555107807
721,5,555107815
693,13,555107787
730,1,555107824
720,6,555107814
717,7,555107811
728,5,555107822
724,6,555107818
725,6,555107819
735,1,555107829
727,7,555107821
738,2,555107832
734,4,555107828
736,3,555107830
740,1,555107834
639,33,555107733
722,10,555107816
733,6,555107827
732,6,555107826
729,9,555107823
745,1,555107839
739,5,555107833
744,2,555107838
741,4,555107835
731,9,555107825
742,4,555107836
737,6,555107831
749,2,555107843
746,3,555107840
747,4,555107841
752,4,555107846
758,3,555107852
759,2,555107853
754,4,555107848
756,4,555107850
750,6,555107844
762,1,555107856
753,5,555107847
755,5,555107849
764,1,555107858
743,9,555107837
761,3,555107855
767,2,555107861
771,1,555107865
751,9,555107845
766,3,555107860
760,5,555107854
748,11,555107842
774,1,555107868
765,5,555107859
775,1,555107869
773,2,555107867
778,1,555107872
770,5,555107864
780,2,555107874
772,4,555107866
781,3,555107875
783,2,555107877
776,5,555107870
763,10,555107857
786,1,555107880
782,5,555107876
788,2,555107882
777,6,555107871
785,4,555107879
768,12,555107862
784,5,555107878
792,1,555107886
787,4,555107881
789,4,555107883
793,2,555107887
797,1,555107891
791,3,555107885
790,4,555107884
799,2,555107893
796,3,555107890
798,3,555107892
801,2,555107895
795,5,555107889
800,3,555107894
769,14,555107863
802,3,555107896
805,2,555107899
779,13,555107873
810,1,555107904
809,2,555107903
813,1,555107907
811,2,555107905
794,8,555107888
814,2,555107908
817,1,555107911
804,6,555107898
806,5,555107900
812,4,555107906
820,1,555107914
807,5,555107901
803,8,555107897
824,1,555107918
821,2,555107915
816,4,555107910
815,4,555107909
828,1,555107922
808,8,555107902
825,2,555107919
823,3,555107917
834,2,555107928
829,3,555107923
822,5,555107916
830,3,555107924
819,7,555107913
757,25,555107851
826,6,555107920
833,4,555107927
835,2,555107929
827,6,555107921
832,5,555107926
818,9,555107912
840,2,555107934
838,3,555107932
841,2,555107935
842,2,555107936
844,2,555107938
831,7,555107925
836,4,555107930
847,2,555107941
853,1,555107947
839,5,555107933
848,2,555107942
846,3,555107940
852,3,555107946
837,7,555107931
856,1,555107950
854,1,555107948
851,3,555107945
843,6,555107937
845,6,555107939
862,1,555107956
858,3,555107952
863,2,555107957
864,2,555107958
859,3,555107953
850,6,555107944
855,5,555107949
866,3,555107960
861,4,555107955
868,2,555107962
860,6,555107954
873,2,555107967
874,2,555107968
865,7,555107959
876,2,555107970
870,5,555107964
867,6,555107961
875,4,555107969
879,1,555107973
877,3,555107971
882,1,555107976
871,7,555107965
885,1,555107979
887,2,555107981
869,9,555107963
883,4,555107977
880,5,555107974
881,5,555107975
889,1,555107983
884,5,555107978
892,1,555107986
890,2,555107984
872,12,555107966
896,1,555107990
888,6,555107982
893,3,555107987
894,3,555107988
878,10,555107972
891,5,555107985
886,8,555107980
900,2,555107994
901,2,555107995
849,23,555107943
904,1,555107998
899,4,555107993
906,2,555108000
857,15,555107951
905,3,555107999
910,2,555108004
907,3,555108001
908,3,555108002
895,8,555107989
913,1,555108007
911,1,555108005
909,3,555108003
902,6,555107996
915,1,555108009
917,1,555108011
922,1,555108016
898,9,555107992
903,8,555107997
919,4,555108013
926,1,555108020
918,5,555108012
924,3,555108018
923,5,555108017
921,5,555108015
930,1,555108024
927,2,555108021
912,7,555108006
928,2,555108022
916,8,555108010
934,1,555108028
932,2,555108026
920,9,555108014
937,1,555108031
940,1,555108034
939,2,555108033
935,3,555108029
941,2,555108035
897,19,555107991
925,9,555108019
946,1,555108040
938,5,555108032
931,7,555108025
942,4,555108036
948,2,555108042
936,7,555108030
950,2,555108044
945,5,555108039
947,4,555108041
952,2,555108046
951,3,555108045
956,1,555108050
929,13,555108023
943,9,555108037
959,2,555108053
955,4,555108049
960,1,555108054
944,9,555108038
949,7,555108043
963,1,555108057
962,1,555108056
953,6,555108047
964,2,555108058
958,5,555108052
961,4,555108055
967,2,555108061
954,9,555108048
970,2,555108064
969,4,555108063
965,5,555108059
972,2,555108066
973,2,555108067
933,20,555108027
971,4,555108065
977,1,555108071
957,10,555108051
978,3,555108072
974,4,555108068
976,4,555108070
914,33,555108008
985,3,555108079
982,4,555108076
980,6,555108074
986,3,555108080
981,6,555108075
987,3,555108081
975,8,555108069
988,2,555108082
984,5,555108078
995,1,555108089
990,4,555108084
968,12,555108062
996,2,555108090
992,5,555108086
993,5,555108087
997,4,555108091
989,6,555108083
1000,3,555108094
998,4,555108092
991,7,555108085
994,7,555108088
979,16,555108073
999,6,555108093
966,30,555108060
983,20,555108077
