run,steps,seed
154,6,554907248
166,1,554907260
164,3,554907258
157,5,554907251
160,5,554907254
165,4,554907259
168,1,554907262
162,5,554907256
163,4,554907257
144,12,554907238
171,1,554907265
173,1,554907267
159,6,554907253
161,6,554907255
172,2,554907266
169,4,554907263
156,8,554907250
177,2,554907271
182,1,554907276
183,1,554907277
170,5,554907264
167,6,554907261
176,5,554907270
180,4,554907274
174,5,554907268
175,5,554907269
185,2,554907279
181,4,554907275
179,5,554907273
192,1,554907286
189,2,554907283
187,3,554907281
186,3,554907280
196,1,554907290
178,7,554907272
193,3,554907287
200,1,554907294
188,5,554907282
184,6,554907278
201,1,554907295
203,1,554907297
190,5,554907284
199,3,554907293
202,3,554907296
191,7,554907285
195,6,554907289
205,3,554907299
210,1,554907304
209,2,554907303
204,4,554907298
206,3,554907300
208,3,554907302
216,1,554907310
207,5,554907301
217,2,554907311
197,9,554907291
215,3,554907309
220,1,554907314
212,4,554907306
213,4,554907307
218,4,554907312
198,10,554907292
214,6,554907308
228,1,554907322
225,2,554907319
219,5,554907313
224,3,554907318
223,4,554907317
211,8,554907305
233,1,554907327
230,2,554907324
221,5,554907315
227,5,554907321
226,6,554907320
231,4,554907325
238,2,554907332
235,3,554907329
229,7,554907323
234,6,554907328
240,3,554907334
241,3,554907335
237,5,554907331
244,1,554907338
243,3,554907337
236,6,554907330
242,4,554907336
250,1,554907344
246,2,554907340
239,7,554907333
247,3,554907341
248,3,554907342
255,1,554907349
245,5,554907339
222,14,554907316
259,1,554907353
256,3,554907350
251,7,554907345
261,2,554907355
253,7,554907347
262,4,554907356
263,2,554907357
249,10,554907343
264,3,554907358
260,7,554907354
257,9,554907351
266,2,554907360
268,2,554907362
252,11,554907346
265,4,554907359
271,2,554907365
274,2,554907368
272,3,554907366
269,4,554907363
270,4,554907364
254,15,554907348
273,4,554907367
281,1,554907375
194,40,554907288
258,13,554907352
280,2,554907374
275,5,554907369
267,8,554907361
284,1,554907378
286,1,554907380
279,4,554907373
276,6,554907370
277,5,554907371
290,1,554907384
283,4,554907377
289,3,554907383
282,6,554907376
291,3,554907385
278,8,554907372
285,6,554907379
288,5,554907382
298,1,554907392
295,2,554907389
300,1,554907394
293,4,554907387
302,1,554907396
301,1,554907395
294,5,554907388
296,4,554907390
287,8,554907381
297,4,554907391
303,4,554907397
310,1,554907404
304,3,554907398
311,1,554907405
307,3,554907401
299,5,554907393
313,1,554907407
306,4,554907400
308,4,554907402
316,2,554907410
320,1,554907414
312,3,554907406
314,3,554907408
305,7,554907399
318,3,554907412
319,3,554907413
309,7,554907403
322,2,554907416
292,13,554907386
315,5,554907409
328,1,554907422
325,2,554907419
329,3,554907423
321,7,554907415
317,8,554907411
331,4,554907425
324,7,554907418
333,4,554907427
335,2,554907429
330,6,554907424
336,2,554907430
323,9,554907417
340,1,554907434
339,2,554907433
327,8,554907421
341,2,554907435
337,4,554907431
343,1,554907437
332,10,554907426
342,4,554907436
326,10,554907420
232,39,554907326
344,4,554907438
351,1,554907445
353,1,554907447
338,7,554907432
345,5,554907439
348,5,554907442
347,5,554907441
350,4,554907444
334,12,554907428
356,2,554907450
355,4,554907449
352,4,554907446
363,1,554907457
360,3,554907454
349,8,554907443
358,4,554907452
354,6,554907448
361,4,554907455
362,4,554907456
369,2,554907463
368,3,554907462
365,4,554907459
366,4,554907460
364,4,554907458
357,8,554907451
367,4,554907461
377,1,554907471
370,5,554907464
371,5,554907465
376,3,554907470
373,3,554907467
374,3,554907468
359,10,554907453
378,3,554907472
380,3,554907474
386,1,554907480
372,7,554907466
381,3,554907475
388,1,554907482
387,2,554907481
385,3,554907479
375,7,554907469
392,2,554907486
384,5,554907478
395,1,554907489
393,2,554907487
391,3,554907485
394,2,554907488
389,4,554907483
402,1,554907496
400,2,554907494
383,8,554907477
401,2,554907495
379,9,554907473
396,3,554907490
382,9,554907476
405,1,554907499
404,2,554907498
397,5,554907491
399,5,554907493
403,4,554907497
408,3,554907502
406,3,554907500
411,1,554907505
407,4,554907501
412,3,554907506
410,4,554907504
413,3,554907507
420,1,554907514
398,8,554907492
390,13,554907484
414,5,554907508
409,7,554907503
424,1,554907518
415,6,554907509
427,1,554907521
422,3,554907516
416,7,554907510
430,1,554907524
421,6,554907515
423,4,554907517
418,8,554907512
431,1,554907525
426,5,554907520
432,1,554907526
417,9,554907511
425,6,554907519
434,2,554907528
437,2,554907531
346,35,554907440
435,3,554907529
419,9,554907513
441,1,554907535
436,3,554907530
442,1,554907536
429,7,554907523
433,5,554907527
440,4,554907534
445,2,554907539
444,2,554907538
439,4,554907533
446,3,554907540
438,6,554907532
443,4,554907537
447,4,554907541
453,2,554907547
450,3,554907544
448,5,554907542
452,4,554907546
451,5,554907545
462,1,554907556
428,14,554907522
459,4,554907553
460,4,554907554
463,2,554907557
464,2,554907558
461,5,554907555
454,9,554907548
469,1,554907563
458,6,554907552
455,8,554907549
465,3,554907559
457,7,554907551
468,2,554907562
466,3,554907560
470,1,554907564
467,4,554907561
476,1,554907570
472,2,554907566
474,2,554907568
480,1,554907574
473,3,554907567
471,3,554907565
486,1,554907580
477,5,554907571
484,3,554907578
485,3,554907579
488,1,554907582
487,2,554907581
479,6,554907573
483,5,554907577
489,1,554907583
493,1,554907587
481,7,554907575
475,9,554907569
482,8,554907576
492,4,554907586
491,4,554907585
496,3,554907590
498,1,554907592
497,2,554907591
478,11,554907572
490,5,554907584
503,1,554907597
494,5,554907588
495,6,554907589
456,19,554907550
508,1,554907602
509,2,554907603
499,6,554907593
501,6,554907595
511,3,554907605
502,6,554907596
506,5,554907600
510,4,554907604
512,2,554907606
514,1,554907608
504,7,554907598
449,23,554907543
518,1,554907612
507,6,554907601
519,1,554907613
500,8,554907594
516,3,554907610
505,8,554907599
520,3,554907614
513,5,554907607
522,3,554907616
531,1,554907625
529,3,554907623
526,4,554907620
524,5,554907618
515,8,554907609
532,2,554907626
525,7,554907619
530,5,554907624
527,6,554907621
535,3,554907629
517,10,554907611
540,1,554907634
523,9,554907617
541,1,554907635
542,1,554907636
533,5,554907627
536,4,554907630
538,3,554907632
534,6,554907628
528,10,554907622
537,5,554907631
548,1,554907642
547,2,554907641
539,4,554907633
544,3,554907638
521,12,554907615
552,2,554907646
546,3,554907640
543,5,554907637
545,4,554907639
549,4,554907643
557,1,554907651
554,3,554907648
560,2,554907654
556,4,554907650
559,3,554907653
551,6,554907645
561,3,554907655
562,3,554907656
566,1,554907660
563,3,554907657
550,7,554907644
553,7,554907647
555,6,554907649
570,2,554907664
574,1,554907668
564,5,554907658
573,3,554907667
565,5,554907659
572,3,554907666
571,5,554907665
579,1,554907673
569,6,554907663
583,1,554907677
580,4,554907674
568,8,554907662
585,2,554907679
578,6,554907672
581,5,554907675
584,3,554907678
582,4,554907676
576,7,554907670
567,10,554907661
589,1,554907683
586,3,554907680
558,14,554907652
590,2,554907684
591,2,554907685
595,1,554907689
587,4,554907681
575,9,554907669
597,1,554907691
593,3,554907687
596,2,554907690
602,1,554907696
598,2,554907692
594,4,554907688
592,5,554907686
577,13,554907671
604,3,554907698
599,5,554907693
606,3,554907700
608,2,554907702
607,3,554907701
610,1,554907704
605,5,554907699
613,1,554907707
603,6,554907697
609,4,554907703
614,2,554907708
600,8,554907694
618,1,554907712
620,1,554907714
615,3,554907709
612,4,554907706
588,11,554907682
621,2,554907715
622,2,554907716
616,4,554907710
601,10,554907695
628,1,554907722
623,3,554907717
619,6,554907713
631,2,554907725
626,4,554907720
625,4,554907719
630,3,554907724
627,4,554907721
611,9,554907705
632,3,554907726
617,8,554907711
629,5,554907723
637,2,554907731
638,3,554907732
633,5,554907727
645,1,554907739
636,5,554907730
639,4,554907733
635,6,554907729
642,5,554907736
641,5,554907735
648,2,554907742
650,2,554907744
640,7,554907734
652,2,554907746
646,5,554907740
653,2,554907747
654,1,554907748
624,15,554907718
647,5,554907741
634,11,554907728
661,1,554907755
658,2,554907752
649,6,554907743
644,9,554907738
655,4,554907749
665,1,554907759
656,5,554907750
663,4,554907757
669,2,554907763
659,7,554907753
662,5,554907756
657,7,554907751
664,5,554907758
668,4,554907762
670,1,554907764
643,15,554907737
674,2,554907768
651,11,554907745
678,1,554907772
679,1,554907773
676,4,554907770
675,5,554907769
667,9,554907761
671,5,554907765
677,6,554907771
680,5,554907774
682,4,554907776
683,4,554907777
685,3,554907779
684,4,554907778
686,4,554907780
687,3,554907781
681,8,554907775
691,3,554907785
690,4,554907784
689,5,554907783
666,15,554907760
694,4,554907788
688,6,554907782
697,2,554907791
695,4,554907789
693,5,554907787
698,2,554907792
702,2,554907796
705,1,554907799
699,4,554907793
700,4,554907794
704,3,554907798
696,6,554907790
701,5,554907795
709,2,554907803
707,3,554907801
710,2,554907804
711,3,554907805
713,2,554907807
703,7,554907797
706,6,554907800
660,23,554907754
712,5,554907806
708,6,554907802
715,5,554907809
720,2,554907814
716,4,554907810
717,4,554907811
724,1,554907818
726,1,554907820
721,4,554907815
673,26,554907767
714,8,554907808
727,2,554907821
728,2,554907822
718,7,554907812
723,4,554907817
729,2,554907823
719,7,554907813
731,1,554907825
733,1,554907827
725,5,554907819
736,1,554907830
730,3,554907824
735,2,554907829
742,1,554907836
692,25,554907786
732,5,554907826
740,4,554907834
734,5,554907828
737,5,554907831
747,1,554907841
738,5,554907832
745,2,554907839
743,4,554907837
750,1,554907844
751,1,554907845
744,5,554907838
749,3,554907843
672,28,554907766
741,7,554907835
746,4,554907840
754,2,554907848
756,1,554907850
753,3,554907847
748,6,554907842
758,3,554907852
757,3,554907851
761,3,554907855
759,4,554907853
755,6,554907849
766,3,554907860
765,3,554907859
767,3,554907861
768,3,554907862
722,21,554907816
764,6,554907858
770,4,554907864
763,9,554907857
752,12,554907846
774,2,554907868
773,5,554907867
776,3,554907870
779,2,554907873
769,7,554907863
783,1,554907877
778,4,554907872
777,5,554907871
784,1,554907878
782,3,554907876
771,10,554907865
781,4,554907875
787,1,554907881
789,1,554907883
760,18,554907854
786,2,554907880
772,11,554907866
792,3,554907886
762,18,554907856
788,5,554907882
794,3,554907888
790,4,554907884
785,8,554907879
797,2,554907891
775,16,554907869
791,6,554907885
800,2,554907894
795,5,554907889
793,6,554907887
796,4,554907890
780,11,554907874
799,3,554907893
803,2,554907897
805,2,554907899
806,2,554907900
801,4,554907895
812,1,554907906
813,1,554907907
810,3,554907904
809,4,554907903
808,5,554907902
804,5,554907898
816,1,554907910
807,5,554907901
814,3,554907908
811,5,554907905
822,1,554907916
815,4,554907909
739,36,554907833
819,2,554907913
798,10,554907892
825,2,554907919
802,10,554907896
826,2,554907920
818,5,554907912
821,5,554907915
824,3,554907918
830,2,554907924
828,4,554907922
820,6,554907914
834,2,554907928
817,7,554907911
832,3,554907926
835,3,554907929
829,5,554907923
837,2,554907931
827,7,554907921
831,5,554907925
840,2,554907934
843,1,554907937
842,2,554907936
845,1,554907939
841,3,554907935
838,4,554907932
844,3,554907938
852,1,554907946
836,7,554907930
848,5,554907942
849,5,554907943
850,5,554907944
833,10,554907927
857,1,554907951
856,2,554907950
839,10,554907933
853,6,554907947
862,2,554907956
855,7,554907949
858,5,554907952
863,3,554907957
864,1,554907958
851,11,554907945
860,5,554907954
859,6,554907953
865,2,554907959
846,13,554907940
854,11,554907948
872,1,554907966
871,2,554907965
869,3,554907963
861,9,554907955
868,5,554907962
867,6,554907961
877,2,554907971
870,5,554907964
878,1,554907972
866,7,554907960
879,2,554907973
882,2,554907976
874,6,554907968
876,6,554907970
873,7,554907967
884,4,554907978
886,2,554907980
875,8,554907969
887,2,554907981
880,6,554907974
885,5,554907979
891,2,554907985
888,4,554907982
881,7,554907975
894,1,554907988
823,34,554907917
893,2,554907987
897,1,554907991
889,5,554907983
895,2,554907989
890,5,554907984
898,2,554907992
883,10,554907977
906,3,554908000
905,3,554907999
899,6,554907993
903,5,554907997
904,5,554907998
901,6,554907995
892,9,554907986
907,3,554908001
911,1,554908005
900,7,554907994
909,3,554908003
917,1,554908011
908,4,554908002
914,2,554908008
915,3,554908009
919,1,554908013
916,4,554908010
921,2,554908015
913,5,554908007
923,2,554908017
918,4,554908012
902,12,554907996
920,4,554908014
926,1,554908020
910,8,554908004
930,1,554908024
927,2,554908021
925,4,554908019
932,3,554908026
931,3,554908025
922,7,554908016
928,5,554908022
924,7,554908018
934,4,554908028
937,2,554908031
929,7,554908023
896,19,554907990
933,6,554908027
938,3,554908032
939,3,554908033
945,1,554908039
942,2,554908036
941,3,554908035
912,16,554908006
940,4,554908034
936,6,554908030
944,3,554908038
946,3,554908040
950,2,554908044
954,1,554908048
955,1,554908049
951,3,554908045
956,1,554908050
935,10,554908029
947,5,554908041
949,4,554908043
957,3,554908051
959,3,554908053
952,6,554908046
953,6,554908047
964,1,554908058
948,8,554908042
943,10,554908037
965,2,554908059
961,5,554908055
970,1,554908064
968,2,554908062
963,5,554908057
969,2,554908063
974,1,554908068
967,5,554908061
966,5,554908060
972,2,554908066
962,8,554908056
960,8,554908054
971,3,554908065
977,2,554908071
958,9,554908052
973,4,554908067
983,1,554908077
982,2,554908076
985,1,554908079
976,5,554908070
981,3,554908075
978,4,554908072
988,1,554908082
989,2,554908083
992,1,554908086
993,1,554908087
984,5,554908078
994,1,554908088
975,7,554908069
990,4,554908084
999,1,554908093
986,6,554908080
980,8,554908074
996,3,554908090
987,9,554908081
997,5,554908091
998,5,554908092
991,10,554908085
995,9,554908089
1000,7,554908094
979,16,554908073
847,118,554907941
