scenario,phi,num_obs,tau_run
Nc=Np,0.29998779296875,4915,0.9695461481022796
Nc=Np,0.29998779296875,4915,1.0318972758624196
Nc=Np,0.29998779296875,4915,1.0168637953776398
Nc=Np,0.29998779296875,4915,0.9657682267903164
Nc=Np,0.29998779296875,4915,1.017670608934102
Nc=Np,0.29998779296875,4915,1.0829513299432538
Nc=Np,0.29998779296875,4915,0.9091756975658996
Nc=Np,0.29998779296875,4915,0.995591548073429
Nc=Np,0.29998779296875,4915,0.9829603309836222
Nc=Np,0.29998779296875,4915,0.9715243728749658
Nc=Np,0.29998779296875,4915,0.9900844046387774
Nc=Np,0.29998779296875,4915,0.9620741848974476
Nc=Np,0.29998779296875,4915,0.9744118788421507
Nc=Np,0.29998779296875,4915,0.9813273228178072
Nc=Np,0.29998779296875,4915,0.9859062059244996
Nc=Np,0.29998779296875,4915,1.0270479681538571
Nc=Np,0.29998779296875,4915,0.9625619219275297
Nc=Np,0.29998779296875,4915,1.0052252605937262
Nc=Np,0.29998779296875,4915,0.921525393517266
Nc=Np,0.29998779296875,4915,0.9142951546142644
