scenario,phi,num_obs,beta_run
Nc=Np,0.199951171875,3276,0.7466562198776383
Nc=Np,0.199951171875,3276,0.6944058003998238
Nc=Np,0.199951171875,3276,0.6846766340207843
Nc=Np,0.199951171875,3276,0.731072767584839
Nc=Np,0.199951171875,3276,0.7282685054742014
Nc=Np,0.199951171875,3276,0.7137346261642382
Nc=Np,0.199951171875,3276,0.7127924734090828
Nc=Np,0.199951171875,3276,0.7118080125008941
Nc=Np,0.199951171875,3276,0.7502645290064816
Nc=Np,0.199951171875,3276,0.7119738916991788
Nc=Np,0.199951171875,3276,0.7192154285425736
Nc=Np,0.199951171875,3276,0.7163313131705622
Nc=Np,0.199951171875,3276,0.7658483699609628
Nc=Np,0.199951171875,3276,0.7307378819812645
Nc=Np,0.199951171875,3276,0.7223870684871795
Nc=Np,0.199951171875,3276,0.7147941375054208
Nc=Np,0.199951171875,3276,0.7091473319723725
Nc=Np,0.199951171875,3276,0.7297346856066322
Nc=Np,0.199951171875,3276,0.725606947499984
Nc=Np,0.199951171875,3276,0.7245870048019077
Nc=Np,0.199951171875,3276,0.7278331996620886
Nc=Np,0.199951171875,3276,0.7070820064783112
Nc=Np,0.199951171875,3276,0.6999896892616662
Nc=Np,0.199951171875,3276,0.7371435349406311
Nc=Np,0.199951171875,3276,0.728892252244725
Nc=Np,0.199951171875,3276,0.6937943866025331
Nc=Np,0.199951171875,3276,0.7032740791780469
Nc=Np,0.199951171875,3276,0.7371332961409863
Nc=Np,0.199951171875,3276,0.7175122758863849
Nc=Np,0.199951171875,3276,0.7151326791234266
Nc=Np,0.199951171875,3276,0.7067132798715517
Nc=Np,0.199951171875,3276,0.6780452845761946
Nc=Np,0.199951171875,3276,0.7060833457034187
Nc=Np,0.199951171875,3276,0.712972782922171
Nc=Np,0.199951171875,3276,0.7067053796415984
Nc=Np,0.199951171875,3276,0.7082577735826482
Nc=Np,0.199951171875,3276,0.675516534070123
Nc=Np,0.199951171875,3276,0.7052881873330678
Nc=Np,0.199951171875,3276,0.7000317637727549
Nc=Np,0.199951171875,3276,0.6915643513084331
Nc=Np,0.199951171875,3276,0.7293953324905432
Nc=Np,0.199951171875,3276,0.7288598960898282
Nc=Np,0.199951171875,3276,0.7000451153832276
Nc=Np,0.199951171875,3276,0.7087912371102465
Nc=Np,0.199951171875,3276,0.7188848963450221
Nc=Np,0.199951171875,3276,0.7408702213874699
Nc=Np,0.199951171875,3276,0.6962394240430334
Nc=Np,0.199951171875,3276,0.695445148985944
Nc=Np,0.199951171875,3276,0.7248267267402927
Nc=Np,0.199951171875,3276,0.7176891356067623
Nc=Np,0.199951171875,3276,0.7505081676400327
Nc=Np,0.199951171875,3276,0.7010897494283577
Nc=Np,0.199951171875,3276,0.7451346598605112
Nc=Np,0.199951171875,3276,0.7525815092307644
Nc=Np,0.199951171875,3276,0.7485059412480687
Nc=Np,0.199951171875,3276,0.7224514858469847
Nc=Np,0.199951171875,3276,0.7243199386572226
Nc=Np,0.199951171875,3276,0.7361412490217494
Nc=Np,0.199951171875,3276,0.7318935840168546
Nc=Np,0.199951171875,3276,0.765608241657148
Nc=Np,0.199951171875,3276,0.7090530163492705
Nc=Np,0.199951171875,3276,0.7038632048537657
Nc=Np,0.199951171875,3276,0.7223816573721251
Nc=Np,0.199951171875,3276,0.7078600258585701
Nc=Np,0.199951171875,3276,0.6849033817872101
Nc=Np,0.199951171875,3276,0.7241399797415331
Nc=Np,0.199951171875,3276,0.7195761070832128
Nc=Np,0.199951171875,3276,0.736524298720306
Nc=Np,0.199951171875,3276,0.6906906420124033
Nc=Np,0.199951171875,3276,0.7232773935823366
Nc=Np,0.199951171875,3276,0.7075799641657954
Nc=Np,0.199951171875,3276,0.7190465987444116
Nc=Np,0.199951171875,3276,0.7225459431932594
Nc=Np,0.199951171875,3276,0.7125425039828264
Nc=Np,0.199951171875,3276,0.7455766896233529
Nc=Np,0.199951171875,3276,0.7274981743513038
Nc=Np,0.199951171875,3276,0.7338132715594429
Nc=Np,0.29998779296875,4915,0.6752273861364058
Nc=Np,0.29998779296875,4915,0.6984973674171705
Nc=Np,0.29998779296875,4915,0.6739193998913937
Nc=Np,0.29998779296875,4915,0.6707862301712189
Nc=Np,0.29998779296875,4915,0.6883223417272033
Nc=Np,0.29998779296875,4915,0.7024084020469876
Nc=Np,0.29998779296875,4915,0.660280068172812
Nc=Np,0.29998779296875,4915,0.6968475030519137
Nc=Np,0.29998779296875,4915,0.7093991424913807
Nc=Np,0.29998779296875,4915,0.6810627785572481
Nc=Np,0.29998779296875,4915,0.6864189064438262
Nc=Np,0.29998779296875,4915,0.6762302018975619
Nc=Np,0.29998779296875,4915,0.6927585037022288
Nc=Np,0.29998779296875,4915,0.6724233989855206
Nc=Np,0.29998779296875,4915,0.6783042802428415
Nc=Np,0.29998779296875,4915,0.7075241654187124
Nc=Np,0.29998779296875,4915,0.6998136706505027
Nc=Np,0.29998779296875,4915,0.7151494134472132
Nc=Np,0.29998779296875,4915,0.7258127823394254
Nc=Np,0.29998779296875,4915,0.6580762982471164
Nc=Np,0.29998779296875,4915,0.6971188815163947
Nc=Np,0.29998779296875,4915,0.6805192888752252
Nc=Np,0.29998779296875,4915,0.6825140368074905
Nc=Np,0.29998779296875,4915,0.6502175593440394
Nc=Np,0.29998779296875,4915,0.7080637974090198
Nc=Np,0.29998779296875,4915,0.67270651837135
Nc=Np,0.29998779296875,4915,0.6907599261427935
Nc=Np,0.29998779296875,4915,0.7051838811339967
Nc=Np,0.29998779296875,4915,0.6900804287157638
Nc=Np,0.29998779296875,4915,0.6820955242444555
Nc=Np,0.29998779296875,4915,0.6842668773638675
Nc=Np,0.29998779296875,4915,0.698733774392901
Nc=Np,0.29998779296875,4915,0.6803117657754121
Nc=Np,0.29998779296875,4915,0.689167572578128
Nc=Np,0.29998779296875,4915,0.6860547141725182
Nc=Np,0.29998779296875,4915,0.6785155600340039
Nc=Np,0.29998779296875,4915,0.6801952038441177
Nc=Np,0.29998779296875,4915,0.676932640637416
Nc=Np,0.29998779296875,4915,0.7003447333530455
Nc=Np,0.29998779296875,4915,0.674955904957881
Nc=Np,0.29998779296875,4915,0.6707542814815189
Nc=Np,0.29998779296875,4915,0.6743055113632658
Nc=Np,0.29998779296875,4915,0.6846308398568689
Nc=Np,0.29998779296875,4915,0.7046628314177301
Nc=Np,0.29998779296875,4915,0.7033065876180776
Nc=Np,0.29998779296875,4915,0.6683726219064146
Nc=Np,0.29998779296875,4915,0.6822785318337463
Nc=Np,0.29998779296875,4915,0.6786563045172314
Nc=Np,0.29998779296875,4915,0.6680609927578759
Nc=Np,0.29998779296875,4915,0.6688451031644913
Nc=Np,0.29998779296875,4915,0.6923986440902288
Nc=Np,0.29998779296875,4915,0.6769479008535257
Nc=Np,0.29998779296875,4915,0.6880359990920755
Nc=Np,0.29998779296875,4915,0.6513010233574028
Nc=Np,0.29998779296875,4915,0.6882236446541183
Nc=Np,0.29998779296875,4915,0.696101153882164
Nc=Np,0.29998779296875,4915,0.688020199478551
Nc=Np,0.29998779296875,4915,0.6898681355718769
Nc=Np,0.29998779296875,4915,0.6745948492761406
Nc=Np,0.29998779296875,4915,0.6710933667436753
Nc=Np,0.29998779296875,4915,0.6701436035630886
Nc=Np,0.29998779296875,4915,0.71893675669578
Nc=Np,0.29998779296875,4915,0.6899931173624907
Nc=Np,0.29998779296875,4915,0.6938035848693997
Nc=Np,0.29998779296875,4915,0.686244043455716
Nc=Np,0.29998779296875,4915,0.6781326853175615
Nc=Np,0.29998779296875,4915,0.7124605082310562
Nc=Np,0.29998779296875,4915,0.6908550033931855
Nc=Np,0.29998779296875,4915,0.663071417655868
Nc=Np,0.29998779296875,4915,0.672558299924078
Nc=Np,0.29998779296875,4915,0.6566123633937633
Nc=Np,0.29998779296875,4915,0.6911715087543117
Nc=Np,0.29998779296875,4915,0.6746381717946416
Nc=Np,0.29998779296875,4915,0.7047235198884414
Nc=Np,0.29998779296875,4915,0.6871782051426165
Nc=Np,0.29998779296875,4915,0.6506305524041565
Nc=Np,0.29998779296875,4915,0.6943843310730766
Nc=Np,0.29998779296875,4915,0.6557065273170432
Nc=Np,0.29998779296875,4915,0.6528179953751184
Nc=Np,0.29998779296875,4915,0.6651938926486369
Nc=Np,0.29998779296875,4915,0.6858656325045875
Nc=Np,0.29998779296875,4915,0.6933737746848239
Nc=Np,0.29998779296875,4915,0.6829743100731134
Nc=Np,0.29998779296875,4915,0.6788888765081824
Nc=Np,0.29998779296875,4915,0.69219896967335
Nc=Np,0.29998779296875,4915,0.6701054335755956
Nc=Np,0.29998779296875,4915,0.6911417754218383
Nc=Np,0.29998779296875,4915,0.6753375109479027
Nc=Np,0.29998779296875,4915,0.672578953430743
Nc=Np,0.29998779296875,4915,0.6876407091224099
Nc=Np,0.29998779296875,4915,0.6885831493956323
Nc=Np,0.29998779296875,4915,0.6885996971995687
Nc=Np,0.29998779296875,4915,0.6948331395546372
Nc=Np,0.29998779296875,4915,0.6843164074893204
Nc=Np,0.29998779296875,4915,0.6633137565824615
Nc=Np,0.29998779296875,4915,0.6834617138371838
Nc=Np,0.29998779296875,4915,0.6769345793781041
Nc=Np,0.29998779296875,4915,0.6987245883376392
Nc=Np,0.29998779296875,4915,0.6910244145625193
Nc=Np,0.29998779296875,4915,0.6882961909187985
Nc=Np,0.39996337890625,6553,0.6910573867970753
Nc=Np,0.39996337890625,6553,0.6848260186046422
Nc=Np,0.39996337890625,6553,0.6419735502479764
Nc=Np,0.39996337890625,6553,0.6619293911914071
Nc=Np,0.39996337890625,6553,0.6397710880605828
Nc=Np,0.39996337890625,6553,0.6773096619686974
Nc=Np,0.39996337890625,6553,0.6324212453416229
Nc=Np,0.39996337890625,6553,0.6195384718949416
Nc=Np,0.39996337890625,6553,0.6904513285049969
Nc=Np,0.39996337890625,6553,0.6436036145035906
Nc=Np,0.39996337890625,6553,0.6607392902693231
Nc=Np,0.39996337890625,6553,0.6578818085340755
Nc=Np,0.39996337890625,6553,0.6649446795232149
Nc=Np,0.39996337890625,6553,0.6286508223767369
Nc=Np,0.39996337890625,6553,0.6753858064434539
Nc=Np,0.39996337890625,6553,0.6607041601663144
Nc=Np,0.39996337890625,6553,0.629524798793267
Nc=Np,0.39996337890625,6553,0.6365966844478868
Nc=Np,0.39996337890625,6553,0.6528448417039254
Nc=Np,0.39996337890625,6553,0.6604436780549953
Nc=Np,0.39996337890625,6553,0.6379257272646429
Nc=Np,0.39996337890625,6553,0.663577874279994
Nc=Np,0.39996337890625,6553,0.6379179080655303
Nc=Np,0.39996337890625,6553,0.6697605945459287
Nc=Np,0.39996337890625,6553,0.652053903578059
Nc=Np,0.39996337890625,6553,0.6383754603071811
Nc=Np,0.39996337890625,6553,0.654864472839674
Nc=Np,0.39996337890625,6553,0.6571912210862816
Nc=Np,0.39996337890625,6553,0.6378603090915927
Nc=Np,0.39996337890625,6553,0.6592508268173886
Nc=Np,0.39996337890625,6553,0.6677249354271199
Nc=Np,0.39996337890625,6553,0.6658459137458546
Nc=Np,0.39996337890625,6553,0.667499615816516
Nc=Np,0.39996337890625,6553,0.6664778456502588
Nc=Np,0.39996337890625,6553,0.6566191819246704
Nc=Np,0.39996337890625,6553,0.6294731580615807
Nc=Np,0.39996337890625,6553,0.6694758044972898
Nc=Np,0.39996337890625,6553,0.6486902897221849
Nc=Np,0.39996337890625,6553,0.6863832866849453
Nc=Np,0.39996337890625,6553,0.6505255155297374
Nc=Np,0.39996337890625,6553,0.6313195413483454
Nc=Np,0.39996337890625,6553,0.661855782720329
Nc=Np,0.39996337890625,6553,0.6584415646179057
Nc=Np,0.39996337890625,6553,0.6663808497540405
Nc=Np,0.39996337890625,6553,0.6545432720731097
Nc=Np,0.39996337890625,6553,0.6767768058288184
Nc=Np,0.39996337890625,6553,0.6716042873449484
Nc=Np,0.39996337890625,6553,0.6541491531935391
Nc=Np,0.39996337890625,6553,0.6440752713199458
Nc=Np,0.39996337890625,6553,0.6605540184374507
Nc=Np,0.39996337890625,6553,0.6298735936680572
Nc=Np,0.39996337890625,6553,0.6540334788396664
Nc=Np,0.39996337890625,6553,0.639360734992771
Nc=Np,0.39996337890625,6553,0.6478659512422167
Nc=Np,0.39996337890625,6553,0.6407000696866854
Nc=Np,0.39996337890625,6553,0.6388308367010881
Nc=Np,0.39996337890625,6553,0.6538393754516411
Nc=Np,0.39996337890625,6553,0.6389727540811282
Nc=Np,0.39996337890625,6553,0.6618082258037499
Nc=Np,0.39996337890625,6553,0.6781692162930864
Nc=Np,0.39996337890625,6553,0.6655598359268217
Nc=Np,0.39996337890625,6553,0.6493294812684676
Nc=Np,0.39996337890625,6553,0.6545150687988937
Nc=Np,0.39996337890625,6553,0.6418975791349166
Nc=Np,0.39996337890625,6553,0.7098998082921153
Nc=Np,0.39996337890625,6553,0.6499022430563445
Nc=Np,0.39996337890625,6553,0.6357398847073451
Nc=Np,0.39996337890625,6553,0.6684669939893851
Nc=Np,0.39996337890625,6553,0.6633783553049264
Nc=Np,0.39996337890625,6553,0.6600385050718522
Nc=Np,0.39996337890625,6553,0.6528831515107884
Nc=Np,0.39996337890625,6553,0.6775872565518639
Nc=Np,0.39996337890625,6553,0.6726585718027009
Nc=Np,0.39996337890625,6553,0.6839560936267394
Nc=Np,0.39996337890625,6553,0.6395286704413119
Nc=Np,0.39996337890625,6553,0.6382885769867905
Nc=Np,0.39996337890625,6553,0.6424916102553391
Nc=Np,0.39996337890625,6553,0.6374448623986062
Nc=Np,0.39996337890625,6553,0.6562878472591017
Nc=Np,0.39996337890625,6553,0.685438278447284
Nc=Np,0.39996337890625,6553,0.6163061039076115
Nc=Np,0.39996337890625,6553,0.6408168472849829
Nc=Np,0.39996337890625,6553,0.6935096563714168
Nc=Np,0.39996337890625,6553,0.6847458653338336
Nc=Np,0.39996337890625,6553,0.6494536866877771
Nc=Np,0.39996337890625,6553,0.6422402450283119
Nc=Np,0.39996337890625,6553,0.6762746592218793
Nc=Np,0.39996337890625,6553,0.6528869343288912
Nc=Np,0.39996337890625,6553,0.630834422990228
Nc=Np,0.39996337890625,6553,0.6432167092786147
Nc=Np,0.39996337890625,6553,0.6391980015528872
Nc=Np,0.39996337890625,6553,0.6716341297805024
Nc=Np,0.39996337890625,6553,0.6670201861866363
Nc=Np,0.39996337890625,6553,0.6556664791207547
Nc=Np,0.39996337890625,6553,0.6388197102247097
Nc=Np,0.39996337890625,6553,0.6450204407137416
Nc=Np,0.39996337890625,6553,0.6305625732315945
Nc=Np,0.39996337890625,6553,0.6570094147514135
Nc=Np,0.39996337890625,6553,0.6527164599364458
Nc=Np,0.39996337890625,6553,0.6193190251341866
Nc=Np,0.5,8192,0.6180177856948327
Nc=Np,0.5,8192,0.6860583132063729
Nc=Np,0.5,8192,0.6522072238554752
Nc=Np,0.5,8192,0.6289974647411322
Nc=Np,0.5,8192,0.649026239284684
Nc=Np,0.5,8192,0.6661164062439611
Nc=Np,0.5,8192,0.6373434330737215
Nc=Np,0.5,8192,0.6420824438621943
Nc=Np,0.5,8192,0.6297365573516035
Nc=Np,0.5,8192,0.6163735502391259
Nc=Np,0.5,8192,0.6094310175687182
Nc=Np,0.5,8192,0.626353018438029
Nc=Np,0.5,8192,0.6804587572288556
Nc=Np,0.5,8192,0.632737211814376
Nc=Np,0.5,8192,0.6301167418796287
Nc=Np,0.5,8192,0.6138539772732683
Nc=Np,0.5,8192,0.6564145788261095
Nc=Np,0.5,8192,0.5936241834892512
Nc=Np,0.5,8192,0.6622561627991901
Nc=Np,0.5,8192,0.63400538729997
Nc=Np,0.5,8192,0.6601747932058112
Nc=Np,0.5,8192,0.6396476385557726
Nc=Np,0.5,8192,0.640492396533319
Nc=Np,0.5,8192,0.6362069020726108
Nc=Np,0.5,8192,0.6130506219406427
Nc=Np,0.5,8192,0.6286495524802801
Nc=Np,0.5,8192,0.6202267089483312
Nc=Np,0.5,8192,0.6536008766528718
Nc=Np,0.5,8192,0.6033390142046839
Nc=Np,0.5,8192,0.6528423662324455
Nc=Np,0.5,8192,0.6379645819122426
Nc=Np,0.5,8192,0.6248948927200181
Nc=Np,0.5,8192,0.658307042491101
Nc=Np,0.5,8192,0.6181701766608583
Nc=Np,0.5,8192,0.6544216620904908
Nc=Np,0.5,8192,0.626505442434511
Nc=Np,0.5,8192,0.6010578063788511
Nc=Np,0.5,8192,0.6456455192399236
Nc=Np,0.5,8192,0.6469926222327578
Nc=Np,0.5,8192,0.6170366418558765
Nc=Np,0.5,8192,0.6647954680159907
Nc=Np,0.5,8192,0.6260476018280678
Nc=Np,0.5,8192,0.6068973998427327
Nc=Np,0.5,8192,0.6534002002521041
Nc=Np,0.5,8192,0.6340094684401494
Nc=Np,0.5,8192,0.6290513902289818
Nc=Np,0.5,8192,0.5866275822198666
Nc=Np,0.5,8192,0.6352825087976586
Nc=Np,0.5,8192,0.6345440566226758
