scenario,phi,num_obs,alpha_run
Nc=Np,0.5999755859375,9830,0.359918
Nc=Np,0.5999755859375,9830,0.338842
Nc=Np,0.5999755859375,9830,0.376332
Nc=Np,0.5999755859375,9830,0.311202
Nc=Np,0.5999755859375,9830,0.365124
Nc=Np,0.5999755859375,9830,0.379656
Nc=Np,0.5999755859375,9830,0.362638
Nc=Np,0.5999755859375,9830,0.351401
Nc=Np,0.5999755859375,9830,0.422028
Nc=Np,0.5999755859375,9830,0.370573
Nc=Np,0.5999755859375,9830,0.331232
Nc=Np,0.5999755859375,9830,0.385496
Nc=Np,0.5999755859375,9830,0.372562
Nc=Np,0.5999755859375,9830,0.308116
Nc=Np,0.5999755859375,9830,0.33138
Nc=Np,0.5999755859375,9830,0.382646
Nc=Np,0.5999755859375,9830,0.358191
Nc=Np,0.5999755859375,9830,0.339533
Nc=Np,0.5999755859375,9830,0.344997
Nc=Np,0.5999755859375,9830,0.349783
Nc=Np,0.5999755859375,9830,0.316686
Nc=Np,0.5999755859375,9830,0.339383
Nc=Np,0.5999755859375,9830,0.310458
Nc=Np,0.5999755859375,9830,0.364764
Nc=Np,0.5999755859375,9830,0.342529
Nc=Np,0.5999755859375,9830,0.348924
Nc=Np,0.5999755859375,9830,0.424014
Nc=Np,0.5999755859375,9830,0.351602
Nc=Np,0.5999755859375,9830,0.326208
Nc=Np,0.5999755859375,9830,0.329221
Nc=Np,0.5999755859375,9830,0.371908
Nc=Np,0.5999755859375,9830,0.371855
Nc=Np,0.5999755859375,9830,0.356945
Nc=Np,0.5999755859375,9830,0.354493
Nc=Np,0.5999755859375,9830,0.385288
Nc=Np,0.5999755859375,9830,0.385707
Nc=Np,0.5999755859375,9830,0.370292
Nc=Np,0.5999755859375,9830,0.433908
Nc=Np,0.5999755859375,9830,0.364611
Nc=Np,0.5999755859375,9830,0.369538
Nc=Np,0.5999755859375,9830,0.38028
Nc=Np,0.5999755859375,9830,0.378275
Nc=Np,0.5999755859375,9830,0.378882
Nc=Np,0.5999755859375,9830,0.393774
Nc=Np,0.5999755859375,9830,0.355028
Nc=Np,0.5999755859375,9830,0.405953
Nc=Np,0.5999755859375,9830,0.351681
Nc=Np,0.5999755859375,9830,0.350396
Nc=Np,0.5999755859375,9830,0.385574
Nc=Np,0.5999755859375,9830,0.364004
Nc=Np,0.5999755859375,9830,0.363638
Nc=Np,0.5999755859375,9830,0.352506
Nc=Np,0.5999755859375,9830,0.345855
Nc=Np,0.5999755859375,9830,0.338049
Nc=Np,0.699951171875,11468,0.233901
Nc=Np,0.699951171875,11468,0.234161
Nc=Np,0.699951171875,11468,0.217683
Nc=Np,0.699951171875,11468,0.231817
Nc=Np,0.699951171875,11468,0.209741
Nc=Np,0.699951171875,11468,0.243585
Nc=Np,0.699951171875,11468,0.27251
Nc=Np,0.699951171875,11468,0.241695
Nc=Np,0.699951171875,11468,0.211083
Nc=Np,0.699951171875,11468,0.252497
Nc=Np,0.699951171875,11468,0.323421
Nc=Np,0.699951171875,11468,0.239609
Nc=Np,0.699951171875,11468,0.19751
Nc=Np,0.699951171875,11468,0.26866
Nc=Np,0.699951171875,11468,0.255792
Nc=Np,0.699951171875,11468,0.267152
Nc=Np,0.699951171875,11468,0.221502
Nc=Np,0.699951171875,11468,0.258756
Nc=Np,0.699951171875,11468,0.271851
Nc=Np,0.699951171875,11468,0.310581
Nc=Np,0.699951171875,11468,0.267532
Nc=Np,0.699951171875,11468,0.279798
Nc=Np,0.699951171875,11468,0.234529
Nc=Np,0.699951171875,11468,0.294123
Nc=Np,0.699951171875,11468,0.270396
Nc=Np,0.699951171875,11468,0.294055
Nc=Np,0.699951171875,11468,0.204941
Nc=Np,0.699951171875,11468,0.252294
Nc=Np,0.699951171875,11468,0.250193
Nc=Np,0.699951171875,11468,0.245985
Nc=Np,0.699951171875,11468,0.272909
Nc=Np,0.699951171875,11468,0.297769
Nc=Np,0.699951171875,11468,0.319235
Nc=Np,0.699951171875,11468,0.241703
Nc=Np,0.699951171875,11468,0.256776
Nc=Np,0.699951171875,11468,0.213065
Nc=Np,0.699951171875,11468,0.173004
Nc=Np,0.699951171875,11468,0.226438
Nc=Np,0.699951171875,11468,0.312319
Nc=Np,0.699951171875,11468,0.259455
Nc=Np,0.699951171875,11468,0.24196
Nc=Np,0.699951171875,11468,0.227848
Nc=Np,0.699951171875,11468,0.268984
Nc=Np,0.699951171875,11468,0.238456
Nc=Np,0.699951171875,11468,0.268041
Nc=Np,0.699951171875,11468,0.257973
Nc=Np,0.699951171875,11468,0.197521
Nc=Np,0.699951171875,11468,0.225046
Nc=Np,0.699951171875,11468,0.244635
Nc=Np,0.699951171875,11468,0.211421
Nc=Np,0.699951171875,11468,0.228092
Nc=Np,0.699951171875,11468,0.281453
Nc=Np,0.699951171875,11468,0.268057
Nc=Np,0.699951171875,11468,0.237692
Nc=Np,0.699951171875,11468,0.232834
Nc=Np,0.699951171875,11468,0.285758
Nc=Np,0.699951171875,11468,0.272675
Nc=Np,0.699951171875,11468,0.246788
Nc=Np,0.699951171875,11468,0.247986
Nc=Np,0.699951171875,11468,0.345347
Nc=Np,0.699951171875,11468,0.276574
Nc=Np,0.699951171875,11468,0.266831
Nc=Np,0.699951171875,11468,0.267133
Nc=Np,0.699951171875,11468,0.237289
Nc=Np,0.699951171875,11468,0.250868
Nc=Np,0.699951171875,11468,0.303521
Nc=Np,0.699951171875,11468,0.220173
Nc=Np,0.699951171875,11468,0.243282
Nc=Np,0.699951171875,11468,0.236948
Nc=Np,0.699951171875,11468,0.258942
Nc=Np,0.699951171875,11468,0.307065
Nc=Np,0.699951171875,11468,0.225684
Nc=Np,0.699951171875,11468,0.272112
Nc=Np,0.699951171875,11468,0.226622
Nc=Np,0.699951171875,11468,0.26053
Nc=Np,0.699951171875,11468,0.21217
Nc=Np,0.699951171875,11468,0.204556
Nc=Np,0.699951171875,11468,0.216465
Nc=Np,0.699951171875,11468,0.275703
Nc=Np,0.699951171875,11468,0.278037
Nc=Np,0.699951171875,11468,0.266344
Nc=Np,0.699951171875,11468,0.225579
Nc=Np,0.699951171875,11468,0.286128
Nc=Np,0.699951171875,11468,0.209591
Nc=Np,0.699951171875,11468,0.264353
Nc=Np,0.699951171875,11468,0.283145
Nc=Np,0.699951171875,11468,0.227149
Nc=Np,0.699951171875,11468,0.27474
Nc=Np,0.699951171875,11468,0.295588
Nc=Np,0.699951171875,11468,0.213216
Nc=Np,0.699951171875,11468,0.298766
Nc=Np,0.699951171875,11468,0.200437
Nc=Np,0.699951171875,11468,0.27638
Nc=Np,0.699951171875,11468,0.270463
Nc=Np,0.699951171875,11468,0.246835
Nc=Np,0.699951171875,11468,0.236956
Nc=Np,0.699951171875,11468,0.265167
Nc=Np,0.699951171875,11468,0.300646
Nc=Np,0.699951171875,11468,0.236106
Nc=Np,0.699951171875,11468,0.243449
Nc=Np,0.79998779296875,13107,0.222336
Nc=Np,0.79998779296875,13107,0.198639
Nc=Np,0.79998779296875,13107,0.152541
Nc=Np,0.79998779296875,13107,0.117616
Nc=Np,0.79998779296875,13107,0.186904
Nc=Np,0.79998779296875,13107,0.152052
Nc=Np,0.79998779296875,13107,0.134027
Nc=Np,0.79998779296875,13107,0.120706
Nc=Np,0.79998779296875,13107,0.183514
Nc=Np,0.79998779296875,13107,0.156949
Nc=Np,0.79998779296875,13107,0.119997
Nc=Np,0.79998779296875,13107,0.259238
Nc=Np,0.79998779296875,13107,0.120149
Nc=Np,0.79998779296875,13107,0.169171
Nc=Np,0.79998779296875,13107,0.156031
Nc=Np,0.79998779296875,13107,0.213301
Nc=Np,0.79998779296875,13107,0.120583
Nc=Np,0.79998779296875,13107,0.131946
Nc=Np,0.79998779296875,13107,0.210242
Nc=Np,0.79998779296875,13107,0.16918
Nc=Np,0.79998779296875,13107,0.09907
Nc=Np,0.79998779296875,13107,0.181254
Nc=Np,0.79998779296875,13107,0.091199
Nc=Np,0.79998779296875,13107,0.122941
Nc=Np,0.79998779296875,13107,0.236627
Nc=Np,0.79998779296875,13107,0.169794
Nc=Np,0.79998779296875,13107,0.142751
Nc=Np,0.79998779296875,13107,0.111876
Nc=Np,0.79998779296875,13107,0.166466
Nc=Np,0.79998779296875,13107,0.136696
Nc=Np,0.79998779296875,13107,0.174533
Nc=Np,0.79998779296875,13107,0.209384
Nc=Np,0.79998779296875,13107,0.133566
Nc=Np,0.79998779296875,13107,0.154675
Nc=Np,0.79998779296875,13107,0.175968
Nc=Np,0.79998779296875,13107,0.16061
Nc=Np,0.79998779296875,13107,0.170906
Nc=Np,0.79998779296875,13107,0.181952
Nc=Np,0.79998779296875,13107,0.160374
Nc=Np,0.79998779296875,13107,0.217608
Nc=Np,0.79998779296875,13107,0.11835
Nc=Np,0.79998779296875,13107,0.241058
Nc=Np,0.79998779296875,13107,0.178677
Nc=Np,0.79998779296875,13107,0.130146
Nc=Np,0.79998779296875,13107,0.114756
Nc=Np,0.79998779296875,13107,0.16265
Nc=Np,0.79998779296875,13107,0.188007
Nc=Np,0.79998779296875,13107,0.197479
Nc=Np,0.79998779296875,13107,0.143277
Nc=Np,0.79998779296875,13107,0.165061
Nc=Np,0.79998779296875,13107,0.125542
Nc=Np,0.79998779296875,13107,0.226524
Nc=Np,0.79998779296875,13107,0.111943
Nc=Np,0.79998779296875,13107,0.086123
Nc=Np,0.79998779296875,13107,0.18721
Nc=Np,0.79998779296875,13107,0.206767
Nc=Np,0.79998779296875,13107,0.172261
Nc=Np,0.79998779296875,13107,0.180001
Nc=Np,0.79998779296875,13107,0.192872
Nc=Np,0.79998779296875,13107,0.19115
Nc=Np,0.79998779296875,13107,0.162044
Nc=Np,0.79998779296875,13107,0.11547
Nc=Np,0.79998779296875,13107,0.232767
Nc=Np,0.79998779296875,13107,0.159684
Nc=Np,0.79998779296875,13107,0.124605
Nc=Np,0.79998779296875,13107,0.158058
Nc=Np,0.79998779296875,13107,0.221211
Nc=Np,0.79998779296875,13107,0.163897
Nc=Np,0.79998779296875,13107,0.159047
Nc=Np,0.79998779296875,13107,0.195396
Nc=Np,0.79998779296875,13107,0.221343
Nc=Np,0.79998779296875,13107,0.170714
Nc=Np,0.79998779296875,13107,0.158622
Nc=Np,0.79998779296875,13107,0.172201
Nc=Np,0.79998779296875,13107,0.19612
Nc=Np,0.79998779296875,13107,0.167553
Nc=Np,0.79998779296875,13107,0.216618
Nc=Np,0.79998779296875,13107,0.131486
Nc=Np,0.79998779296875,13107,0.171147
Nc=Np,0.79998779296875,13107,0.185419
Nc=Np,0.79998779296875,13107,0.154205
Nc=Np,0.79998779296875,13107,0.193343
Nc=Np,0.79998779296875,13107,0.094597
Nc=Np,0.79998779296875,13107,0.174747
Nc=Np,0.79998779296875,13107,0.171742
Nc=Np,0.79998779296875,13107,0.135761
Nc=Np,0.79998779296875,13107,0.024215
Nc=Np,0.79998779296875,13107,0.200837
Nc=Np,0.79998779296875,13107,0.131049
Nc=Np,0.79998779296875,13107,0.156451
Nc=Np,0.79998779296875,13107,0.134277
Nc=Np,0.79998779296875,13107,0.188687
Nc=Np,0.79998779296875,13107,0.256867
Nc=Np,0.79998779296875,13107,0.154961
Nc=Np,0.79998779296875,13107,0.209653
Nc=Np,0.79998779296875,13107,0.129521
Nc=Np,0.79998779296875,13107,0.172357
Nc=Np,0.79998779296875,13107,0.16545
Nc=Np,0.79998779296875,13107,0.097533
Nc=Np,0.79998779296875,13107,0.186
Nc=Np_0.5,0.0,0,0.791079
Nc=Np_0.5,0.0,0,0.793266
Nc=Np_0.5,0.0,0,0.784694
Nc=Np_0.5,0.0,0,0.778206
Nc=Np_0.5,0.0,0,0.767446
Nc=Np_0.5,0.0,0,0.783867
Nc=Np_0.5,0.0,0,0.780839
Nc=Np_0.5,0.0,0,0.791535
Nc=Np_0.5,0.0,0,0.784044
Nc=Np_0.5,0.0,0,0.771703
Nc=Np_0.5,0.0,0,0.772838
Nc=Np_0.5,0.0,0,0.802109
Nc=Np_0.5,0.0,0,0.79896
Nc=Np_0.5,0.0,0,0.797246
Nc=Np_0.5,0.0,0,0.785545
Nc=Np_0.5,0.0,0,0.780097
Nc=Np_0.5,0.0,0,0.778476
Nc=Np_0.5,0.0,0,0.785705
Nc=Np_0.5,0.0,0,0.799045
Nc=Np_0.5,0.0,0,0.77991
Nc=Np_0.5,0.0,0,0.762492
Nc=Np_0.5,0.0,0,0.788366
Nc=Np_0.5,0.0,0,0.794423
Nc=Np_0.5,0.0,0,0.804892
Nc=Np_0.5,0.0,0,0.790627
Nc=Np_0.5,0.0,0,0.793442
Nc=Np_0.5,0.0,0,0.780156
Nc=Np_0.5,0.0,0,0.792145
Nc=Np_0.5,0.0,0,0.791697
Nc=Np_0.5,0.0,0,0.782157
Nc=Np_0.5,0.0,0,0.794871
Nc=Np_0.5,0.0,0,0.785717
Nc=Np_0.5,0.0,0,0.784696
Nc=Np_0.5,0.0,0,0.787209
Nc=Np_0.5,0.0,0,0.785992
Nc=Np_0.5,0.0,0,0.805695
Nc=Np_0.5,0.0,0,0.782874
Nc=Np_0.5,0.0,0,0.799909
Nc=Np_0.5,0.0,0,0.788809
Nc=Np_0.5,0.0,0,0.785293
Nc=Np_0.5,0.0,0,0.79547
Nc=Np_0.5,0.0,0,0.78946
Nc=Np_0.5,0.0,0,0.797116
Nc=Np_0.5,0.0,0,0.786532
Nc=Np_0.5,0.0,0,0.778172
Nc=Np_0.5,0.0,0,0.787965
Nc=Np_0.5,0.0,0,0.793809
Nc=Np_0.5,0.0,0,0.784385
Nc=Np_0.5,0.0,0,0.804624
Nc=Np_0.5,0.0,0,0.772307
Nc=Np_0.5,0.0,0,0.787089
Nc=Np_0.5,0.0,0,0.7924
Nc=Np_0.5,0.0,0,0.78443
Nc=Np_0.5,0.0,0,0.788118
Nc=Np_0.5,0.0,0,0.805347
Nc=Np_0.5,0.0,0,0.797669
Nc=Np_0.5,0.0,0,0.765747
Nc=Np_0.5,0.0,0,0.806538
Nc=Np_0.5,0.0,0,0.802635
Nc=Np_0.5,0.0,0,0.784727
Nc=Np_0.5,0.0,0,0.785043
Nc=Np_0.5,0.0,0,0.787014
Nc=Np_0.5,0.0,0,0.799714
Nc=Np_0.5,0.0,0,0.793479
Nc=Np_0.5,0.0,0,0.791133
Nc=Np_0.5,0.0,0,0.785015
Nc=Np_0.5,0.0,0,0.793131
Nc=Np_0.5,0.0,0,0.784135
Nc=Np_0.5,0.0,0,0.787508
Nc=Np_0.5,0.0,0,0.780686
Nc=Np_0.5,0.0,0,0.800295
Nc=Np_0.5,0.0,0,0.787874
Nc=Np_0.5,0.0,0,0.795484
Nc=Np_0.5,0.0,0,0.783722
Nc=Np_0.5,0.0,0,0.785858
Nc=Np_0.5,0.0,0,0.799651
Nc=Np_0.5,0.0,0,0.789145
Nc=Np_0.5,0.0,0,0.795082
Nc=Np_0.5,0.0,0,0.796391
Nc=Np_0.5,0.0,0,0.774035
Nc=Np_0.5,0.0,0,0.799844
Nc=Np_0.5,0.0,0,0.795626
Nc=Np_0.5,0.0,0,0.789812
Nc=Np_0.5,0.0,0,0.784571
Nc=Np_0.5,0.0,0,0.792419
Nc=Np_0.5,0.0,0,0.809161
Nc=Np_0.5,0.0,0,0.802624
Nc=Np_0.5,0.0,0,0.794508
Nc=Np_0.5,0.0,0,0.807293
Nc=Np_0.5,0.0,0,0.798365
Nc=Np_0.5,0.0,0,0.793755
Nc=Np_0.5,0.0,0,0.789116
Nc=Np_0.5,0.0,0,0.782362
Nc=Np_0.5,0.0,0,0.768453
Nc=Np_0.5,0.0,0,0.786651
Nc=Np_0.5,0.0,0,0.789931
Nc=Np_0.5,0.0,0,0.795749
Nc=Np_0.5,0.0,0,0.782842
Nc=Np_0.5,0.0,0,0.796163
Nc=Np_0.5,0.0,0,0.802911
Nc=Np_0.5,0.0999755859375,1638,0.767438
Nc=Np_0.5,0.0999755859375,1638,0.778912
Nc=Np_0.5,0.0999755859375,1638,0.774608
Nc=Np_0.5,0.0999755859375,1638,0.770282
Nc=Np_0.5,0.0999755859375,1638,0.75796
Nc=Np_0.5,0.0999755859375,1638,0.770675
Nc=Np_0.5,0.0999755859375,1638,0.772008
Nc=Np_0.5,0.0999755859375,1638,0.786392
Nc=Np_0.5,0.0999755859375,1638,0.76684
Nc=Np_0.5,0.0999755859375,1638,0.775057
Nc=Np_0.5,0.0999755859375,1638,0.773334
Nc=Np_0.5,0.0999755859375,1638,0.771324
Nc=Np_0.5,0.0999755859375,1638,0.765433
Nc=Np_0.5,0.0999755859375,1638,0.760841
Nc=Np_0.5,0.0999755859375,1638,0.749205
Nc=Np_0.5,0.0999755859375,1638,0.755975
Nc=Np_0.5,0.0999755859375,1638,0.789019
Nc=Np_0.5,0.0999755859375,1638,0.755413
Nc=Np_0.5,0.0999755859375,1638,0.78838
Nc=Np_0.5,0.0999755859375,1638,0.792909
Nc=Np_0.5,0.0999755859375,1638,0.784435
Nc=Np_0.5,0.0999755859375,1638,0.761493
Nc=Np_0.5,0.0999755859375,1638,0.75958
Nc=Np_0.5,0.0999755859375,1638,0.788946
Nc=Np_0.5,0.0999755859375,1638,0.735242
Nc=Np_0.5,0.0999755859375,1638,0.747155
Nc=Np_0.5,0.0999755859375,1638,0.752309
Nc=Np_0.5,0.0999755859375,1638,0.76708
Nc=Np_0.5,0.0999755859375,1638,0.770908
Nc=Np_0.5,0.0999755859375,1638,0.739029
Nc=Np_0.5,0.0999755859375,1638,0.780215
Nc=Np_0.5,0.0999755859375,1638,0.775
Nc=Np_0.5,0.0999755859375,1638,0.787406
Nc=Np_0.5,0.0999755859375,1638,0.742774
Nc=Np_0.5,0.0999755859375,1638,0.758948
Nc=Np_0.5,0.0999755859375,1638,0.75569
Nc=Np_0.5,0.0999755859375,1638,0.749597
Nc=Np_0.5,0.0999755859375,1638,0.785621
Nc=Np_0.5,0.0999755859375,1638,0.77145
Nc=Np_0.5,0.0999755859375,1638,0.776149
Nc=Np_0.5,0.0999755859375,1638,0.75842
Nc=Np_0.5,0.0999755859375,1638,0.753915
Nc=Np_0.5,0.0999755859375,1638,0.77386
Nc=Np_0.5,0.0999755859375,1638,0.775579
Nc=Np_0.5,0.0999755859375,1638,0.770783
Nc=Np_0.5,0.0999755859375,1638,0.759059
Nc=Np_0.5,0.0999755859375,1638,0.795481
Nc=Np_0.5,0.0999755859375,1638,0.7587
Nc=Np_0.5,0.0999755859375,1638,0.769361
Nc=Np_0.5,0.0999755859375,1638,0.763164
Nc=Np_0.5,0.0999755859375,1638,0.775417
Nc=Np_0.5,0.0999755859375,1638,0.768521
Nc=Np_0.5,0.0999755859375,1638,0.771365
Nc=Np_0.5,0.0999755859375,1638,0.78431
Nc=Np_0.5,0.0999755859375,1638,0.761052
Nc=Np_0.5,0.0999755859375,1638,0.749499
Nc=Np_0.5,0.0999755859375,1638,0.771448
Nc=Np_0.5,0.0999755859375,1638,0.789769
Nc=Np_0.5,0.0999755859375,1638,0.776399
Nc=Np_0.5,0.0999755859375,1638,0.767465
Nc=Np_0.5,0.0999755859375,1638,0.748504
Nc=Np_0.5,0.0999755859375,1638,0.779415
Nc=Np_0.5,0.0999755859375,1638,0.777007
Nc=Np_0.5,0.0999755859375,1638,0.760378
Nc=Np_0.5,0.0999755859375,1638,0.760535
Nc=Np_0.5,0.0999755859375,1638,0.790727
Nc=Np_0.5,0.0999755859375,1638,0.763492
Nc=Np_0.5,0.0999755859375,1638,0.757081
Nc=Np_0.5,0.0999755859375,1638,0.764221
Nc=Np_0.5,0.0999755859375,1638,0.760728
Nc=Np_0.5,0.0999755859375,1638,0.776291
Nc=Np_0.5,0.0999755859375,1638,0.758646
Nc=Np_0.5,0.0999755859375,1638,0.768317
Nc=Np_0.5,0.0999755859375,1638,0.781455
Nc=Np_0.5,0.0999755859375,1638,0.772656
Nc=Np_0.5,0.0999755859375,1638,0.772477
Nc=Np_0.5,0.0999755859375,1638,0.757303
Nc=Np_0.5,0.0999755859375,1638,0.762773
Nc=Np_0.5,0.0999755859375,1638,0.770081
Nc=Np_0.5,0.0999755859375,1638,0.782511
Nc=Np_0.5,0.0999755859375,1638,0.752633
Nc=Np_0.5,0.0999755859375,1638,0.7465
Nc=Np_0.5,0.0999755859375,1638,0.767555
Nc=Np_0.5,0.0999755859375,1638,0.759643
Nc=Np_0.5,0.0999755859375,1638,0.77995
Nc=Np_0.5,0.0999755859375,1638,0.765166
Nc=Np_0.5,0.0999755859375,1638,0.777187
Nc=Np_0.5,0.0999755859375,1638,0.764365
Nc=Np_0.5,0.0999755859375,1638,0.762881
Nc=Np_0.5,0.0999755859375,1638,0.763601
Nc=Np_0.5,0.0999755859375,1638,0.781994
Nc=Np_0.5,0.0999755859375,1638,0.78817
Nc=Np_0.5,0.0999755859375,1638,0.779437
Nc=Np_0.5,0.0999755859375,1638,0.766625
Nc=Np_0.5,0.0999755859375,1638,0.770977
Nc=Np_0.5,0.0999755859375,1638,0.777328
Nc=Np_0.5,0.0999755859375,1638,0.774759
Nc=Np_0.5,0.0999755859375,1638,0.764115
Nc=Np_0.5,0.0999755859375,1638,0.760384
Nc=Np_0.5,0.0999755859375,1638,0.783725
Nc=Np_0.5,0.199951171875,3276,0.726931
Nc=Np_0.5,0.199951171875,3276,0.734942
Nc=Np_0.5,0.199951171875,3276,0.736888
Nc=Np_0.5,0.199951171875,3276,0.725648
Nc=Np_0.5,0.199951171875,3276,0.752756
Nc=Np_0.5,0.199951171875,3276,0.734609
Nc=Np_0.5,0.199951171875,3276,0.735647
Nc=Np_0.5,0.199951171875,3276,0.74764
Nc=Np_0.5,0.199951171875,3276,0.734146
Nc=Np_0.5,0.199951171875,3276,0.748685
Nc=Np_0.5,0.199951171875,3276,0.734532
Nc=Np_0.5,0.199951171875,3276,0.736343
Nc=Np_0.5,0.199951171875,3276,0.716295
Nc=Np_0.5,0.199951171875,3276,0.737706
Nc=Np_0.5,0.199951171875,3276,0.745836
Nc=Np_0.5,0.199951171875,3276,0.730104
Nc=Np_0.5,0.199951171875,3276,0.725365
Nc=Np_0.5,0.199951171875,3276,0.721618
Nc=Np_0.5,0.199951171875,3276,0.744926
Nc=Np_0.5,0.199951171875,3276,0.737776
Nc=Np_0.5,0.199951171875,3276,0.741588
Nc=Np_0.5,0.199951171875,3276,0.730399
Nc=Np_0.5,0.199951171875,3276,0.75201
Nc=Np_0.5,0.199951171875,3276,0.761408
Nc=Np_0.5,0.199951171875,3276,0.747153
Nc=Np_0.5,0.199951171875,3276,0.745964
Nc=Np_0.5,0.199951171875,3276,0.731221
Nc=Np_0.5,0.199951171875,3276,0.753619
Nc=Np_0.5,0.199951171875,3276,0.757093
Nc=Np_0.5,0.199951171875,3276,0.753975
Nc=Np_0.5,0.199951171875,3276,0.729893
Nc=Np_0.5,0.199951171875,3276,0.739055
Nc=Np_0.5,0.199951171875,3276,0.76274
Nc=Np_0.5,0.199951171875,3276,0.733016
Nc=Np_0.5,0.199951171875,3276,0.718286
Nc=Np_0.5,0.199951171875,3276,0.773055
Nc=Np_0.5,0.199951171875,3276,0.767612
Nc=Np_0.5,0.199951171875,3276,0.749989
Nc=Np_0.5,0.199951171875,3276,0.727622
Nc=Np_0.5,0.199951171875,3276,0.754933
Nc=Np_0.5,0.199951171875,3276,0.734533
Nc=Np_0.5,0.199951171875,3276,0.726703
Nc=Np_0.5,0.199951171875,3276,0.72501
Nc=Np_0.5,0.199951171875,3276,0.738975
Nc=Np_0.5,0.199951171875,3276,0.706961
Nc=Np_0.5,0.199951171875,3276,0.740629
Nc=Np_0.5,0.199951171875,3276,0.730967
Nc=Np_0.5,0.199951171875,3276,0.729927
Nc=Np_0.5,0.199951171875,3276,0.742089
Nc=Np_0.5,0.199951171875,3276,0.729925
Nc=Np_0.5,0.199951171875,3276,0.740774
Nc=Np_0.5,0.199951171875,3276,0.734444
Nc=Np_0.5,0.199951171875,3276,0.732406
Nc=Np_0.5,0.199951171875,3276,0.751662
Nc=Np_0.5,0.199951171875,3276,0.74435
Nc=Np_0.5,0.199951171875,3276,0.739664
Nc=Np_0.5,0.199951171875,3276,0.743661
Nc=Np_0.5,0.199951171875,3276,0.750904
Nc=Np_0.5,0.199951171875,3276,0.730579
Nc=Np_0.5,0.199951171875,3276,0.72527
Nc=Np_0.5,0.199951171875,3276,0.720694
Nc=Np_0.5,0.199951171875,3276,0.743397
Nc=Np_0.5,0.199951171875,3276,0.728536
Nc=Np_0.5,0.199951171875,3276,0.748166
Nc=Np_0.5,0.199951171875,3276,0.734715
Nc=Np_0.5,0.199951171875,3276,0.726675
Nc=Np_0.5,0.199951171875,3276,0.748375
Nc=Np_0.5,0.199951171875,3276,0.744275
Nc=Np_0.5,0.199951171875,3276,0.736277
Nc=Np_0.5,0.199951171875,3276,0.745099
Nc=Np_0.5,0.199951171875,3276,0.743855
Nc=Np_0.5,0.199951171875,3276,0.715103
Nc=Np_0.5,0.199951171875,3276,0.743819
Nc=Np_0.5,0.199951171875,3276,0.747273
Nc=Np_0.5,0.199951171875,3276,0.720578
Nc=Np_0.5,0.199951171875,3276,0.745486
Nc=Np_0.5,0.199951171875,3276,0.71526
Nc=Np_0.5,0.199951171875,3276,0.738262
Nc=Np_0.5,0.199951171875,3276,0.734493
Nc=Np_0.5,0.199951171875,3276,0.724956
Nc=Np_0.5,0.199951171875,3276,0.731553
Nc=Np_0.5,0.199951171875,3276,0.731673
Nc=Np_0.5,0.199951171875,3276,0.7234
Nc=Np_0.5,0.199951171875,3276,0.713669
Nc=Np_0.5,0.199951171875,3276,0.739217
Nc=Np_0.5,0.199951171875,3276,0.750856
Nc=Np_0.5,0.199951171875,3276,0.732832
Nc=Np_0.5,0.199951171875,3276,0.731088
Nc=Np_0.5,0.199951171875,3276,0.736999
Nc=Np_0.5,0.199951171875,3276,0.731641
Nc=Np_0.5,0.199951171875,3276,0.739808
Nc=Np_0.5,0.199951171875,3276,0.755914
Nc=Np_0.5,0.199951171875,3276,0.724134
Nc=Np_0.5,0.199951171875,3276,0.733674
Nc=Np_0.5,0.199951171875,3276,0.763562
Nc=Np_0.5,0.199951171875,3276,0.736382
Nc=Np_0.5,0.199951171875,3276,0.748215
Nc=Np_0.5,0.199951171875,3276,0.725646
Nc=Np_0.5,0.199951171875,3276,0.730179
Nc=Np_0.5,0.199951171875,3276,0.746393
Nc=Np_0.5,0.29998779296875,4915,0.686622
Nc=Np_0.5,0.29998779296875,4915,0.669286
Nc=Np_0.5,0.29998779296875,4915,0.696429
Nc=Np_0.5,0.29998779296875,4915,0.684548
Nc=Np_0.5,0.29998779296875,4915,0.696752
Nc=Np_0.5,0.29998779296875,4915,0.686669
Nc=Np_0.5,0.29998779296875,4915,0.675771
Nc=Np_0.5,0.29998779296875,4915,0.682166
Nc=Np_0.5,0.29998779296875,4915,0.674805
Nc=Np_0.5,0.29998779296875,4915,0.684957
Nc=Np_0.5,0.29998779296875,4915,0.679403
Nc=Np_0.5,0.29998779296875,4915,0.676127
Nc=Np_0.5,0.29998779296875,4915,0.664578
Nc=Np_0.5,0.29998779296875,4915,0.701739
Nc=Np_0.5,0.29998779296875,4915,0.667065
Nc=Np_0.5,0.29998779296875,4915,0.693191
Nc=Np_0.5,0.29998779296875,4915,0.692454
Nc=Np_0.5,0.29998779296875,4915,0.663424
Nc=Np_0.5,0.29998779296875,4915,0.674422
Nc=Np_0.5,0.29998779296875,4915,0.665694
Nc=Np_0.5,0.29998779296875,4915,0.674726
Nc=Np_0.5,0.29998779296875,4915,0.691196
Nc=Np_0.5,0.29998779296875,4915,0.70925
Nc=Np_0.5,0.29998779296875,4915,0.689081
Nc=Np_0.5,0.29998779296875,4915,0.665518
Nc=Np_0.5,0.29998779296875,4915,0.683118
Nc=Np_0.5,0.29998779296875,4915,0.676933
