scenario,phi,num_obs,run,d_run,n_reach,n_total,modo,periodic
Nc=Np,0.699951171875,11468,48,1.7704081632653061,588,1229,por_presa,True
Nc=Np,0.699951171875,11468,49,1.7372611464968153,628,1229,por_presa,True
Nc=Np,0.699951171875,11468,50,1.797979797979798,594,1229,por_presa,True
Nc=Np,0.699951171875,11468,51,1.8451612903225807,620,1229,por_presa,True
Nc=Np,0.699951171875,11468,52,1.6585760517799353,618,1229,por_presa,True
Nc=Np,0.699951171875,11468,53,1.6677524429967427,614,1229,por_presa,True
Nc=Np,0.699951171875,11468,54,1.7643097643097643,594,1229,por_presa,True
Nc=Np,0.699951171875,11468,55,1.707191780821918,584,1229,por_presa,True
Nc=Np,0.699951171875,11468,56,1.7470489038785835,593,1229,por_presa,True
Nc=Np,0.699951171875,11468,57,1.8374558303886925,566,1229,por_presa,True
Nc=Np,0.699951171875,11468,58,1.71869918699187,615,1229,por_presa,True
Nc=Np,0.699951171875,11468,59,1.7628524046434495,603,1229,por_presa,True
Nc=Np,0.699951171875,11468,60,1.7114093959731544,596,1229,por_presa,True
Nc=Np,0.699951171875,11468,61,1.7736486486486487,592,1229,por_presa,True
Nc=Np,0.699951171875,11468,62,1.7701149425287357,609,1229,por_presa,True
Nc=Np,0.699951171875,11468,63,1.8333333333333333,630,1229,por_presa,True
Nc=Np,0.699951171875,11468,64,1.7959527824620574,593,1229,por_presa,True
Nc=Np,0.699951171875,11468,65,1.6751700680272108,588,1229,por_presa,True
Nc=Np,0.699951171875,11468,66,1.6735751295336787,579,1229,por_presa,True
Nc=Np,0.699951171875,11468,67,1.7913907284768211,604,1229,por_presa,True
Nc=Np,0.699951171875,11468,68,1.780844155844156,616,1229,por_presa,True
Nc=Np,0.699951171875,11468,69,1.8438003220611916,621,1229,por_presa,True
Nc=Np,0.699951171875,11468,70,1.741880341880342,585,1229,por_presa,True
Nc=Np,0.699951171875,11468,71,1.6447140381282495,577,1229,por_presa,True
Nc=Np,0.699951171875,11468,72,1.779527559055118,635,1229,por_presa,True
Nc=Np,0.699951171875,11468,73,1.768352365415987,613,1229,por_presa,True
Nc=Np,0.699951171875,11468,74,1.7205387205387206,594,1229,por_presa,True
Nc=Np,0.699951171875,11468,75,1.7465753424657535,584,1229,por_presa,True
Nc=Np,0.699951171875,11468,76,1.6803418803418804,585,1229,por_presa,True
Nc=Np,0.699951171875,11468,77,1.8702791461412152,609,1229,por_presa,True
Nc=Np,0.699951171875,11468,78,1.7710049423393739,607,1229,por_presa,True
Nc=Np,0.699951171875,11468,79,1.754442649434572,619,1229,por_presa,True
Nc=Np,0.699951171875,11468,80,1.81,600,1229,por_presa,True
Nc=Np,0.699951171875,11468,81,1.8214285714285714,616,1229,por_presa,True
Nc=Np,0.699951171875,11468,82,1.6683250414593698,603,1229,por_presa,True
Nc=Np,0.699951171875,11468,83,1.6566666666666667,600,1229,por_presa,True
Nc=Np,0.699951171875,11468,84,1.7960992907801419,564,1229,por_presa,True
Nc=Np,0.699951171875,11468,85,1.7194719471947195,606,1229,por_presa,True
Nc=Np,0.699951171875,11468,86,1.8795379537953796,606,1229,por_presa,True
Nc=Np,0.699951171875,11468,87,1.726968174204355,597,1229,por_presa,True
Nc=Np,0.699951171875,11468,88,1.6357504215851602,593,1229,por_presa,True
Nc=Np,0.699951171875,11468,89,1.6191335740072201,554,1229,por_presa,True
Nc=Np,0.699951171875,11468,90,1.6149732620320856,561,1229,por_presa,True
Nc=Np,0.699951171875,11468,91,1.7805280528052805,606,1229,por_presa,True
Nc=Np,0.699951171875,11468,92,1.7317939609236235,563,1229,por_presa,True
Nc=Np,0.699951171875,11468,93,1.723793677204659,601,1229,por_presa,True
Nc=Np,0.699951171875,11468,94,1.6183745583038869,566,1229,por_presa,True
Nc=Np,0.699951171875,11468,95,1.7733118971061093,622,1229,por_presa,True
Nc=Np,0.699951171875,11468,96,1.6755852842809364,598,1229,por_presa,True
Nc=Np,0.699951171875,11468,97,1.6655231560891939,583,1229,por_presa,True
Nc=Np,0.699951171875,11468,98,1.7723440134907251,593,1229,por_presa,True
Nc=Np,0.699951171875,11468,99,1.8756302521008403,595,1229,por_presa,True
Nc=Np,0.79998779296875,13107,0,1.5387931034482758,232,819,por_presa,True
Nc=Np,0.79998779296875,13107,1,1.567099567099567,231,819,por_presa,True
Nc=Np,0.79998779296875,13107,2,1.3902439024390243,205,819,por_presa,True
Nc=Np,0.79998779296875,13107,3,1.5938864628820961,229,819,por_presa,True
Nc=Np,0.79998779296875,13107,4,1.4844444444444445,225,819,por_presa,True
Nc=Np,0.79998779296875,13107,5,1.5639810426540284,211,819,por_presa,True
Nc=Np,0.79998779296875,13107,6,1.5669642857142858,224,819,por_presa,True
Nc=Np,0.79998779296875,13107,7,1.4043478260869566,230,819,por_presa,True
Nc=Np,0.79998779296875,13107,8,1.4705882352941178,204,819,por_presa,True
Nc=Np,0.79998779296875,13107,9,1.4724409448818898,254,819,por_presa,True
Nc=Np,0.79998779296875,13107,10,1.4197530864197532,243,819,por_presa,True
Nc=Np,0.79998779296875,13107,11,1.4163090128755365,233,819,por_presa,True
Nc=Np,0.79998779296875,13107,12,1.5481171548117154,239,819,por_presa,True
Nc=Np,0.79998779296875,13107,13,1.41,200,819,por_presa,True
Nc=Np,0.79998779296875,13107,14,1.4813084112149533,214,819,por_presa,True
Nc=Np,0.79998779296875,13107,15,1.4841269841269842,252,819,por_presa,True
Nc=Np,0.79998779296875,13107,16,1.4814814814814814,243,819,por_presa,True
Nc=Np,0.79998779296875,13107,17,1.5436507936507937,252,819,por_presa,True
Nc=Np,0.79998779296875,13107,18,1.4522821576763485,241,819,por_presa,True
Nc=Np,0.79998779296875,13107,19,1.5296803652968036,219,819,por_presa,True
Nc=Np,0.79998779296875,13107,20,1.448888888888889,225,819,por_presa,True
Nc=Np,0.79998779296875,13107,21,1.4342105263157894,228,819,por_presa,True
Nc=Np,0.79998779296875,13107,22,1.484375,256,819,por_presa,True
Nc=Np,0.79998779296875,13107,23,1.5857142857142856,210,819,por_presa,True
Nc=Np,0.79998779296875,13107,24,1.4363636363636363,220,819,por_presa,True
Nc=Np,0.79998779296875,13107,25,1.6666666666666667,219,819,por_presa,True
Nc=Np,0.79998779296875,13107,26,1.431924882629108,213,819,por_presa,True
Nc=Np,0.79998779296875,13107,27,1.4678899082568808,218,819,por_presa,True
Nc=Np,0.79998779296875,13107,28,1.4583333333333333,216,819,por_presa,True
Nc=Np,0.79998779296875,13107,29,1.4382978723404256,235,819,por_presa,True
Nc=Np,0.79998779296875,13107,30,1.4534412955465588,247,819,por_presa,True
Nc=Np,0.79998779296875,13107,31,1.4938271604938271,243,819,por_presa,True
Nc=Np,0.79998779296875,13107,32,1.4939271255060729,247,819,por_presa,True
Nc=Np,0.79998779296875,13107,33,1.5020746887966805,241,819,por_presa,True
Nc=Np,0.79998779296875,13107,34,1.5120772946859904,207,819,por_presa,True
Nc=Np,0.79998779296875,13107,35,1.4883720930232558,215,819,por_presa,True
Nc=Np,0.79998779296875,13107,36,1.4978354978354977,231,819,por_presa,True
Nc=Np,0.79998779296875,13107,37,1.4959677419354838,248,819,por_presa,True
Nc=Np,0.79998779296875,13107,38,1.4940711462450593,253,819,por_presa,True
Nc=Np,0.79998779296875,13107,39,1.5041666666666667,240,819,por_presa,True
Nc=Np,0.79998779296875,13107,40,1.451063829787234,235,819,por_presa,True
Nc=Np,0.79998779296875,13107,41,1.5661157024793388,242,819,por_presa,True
Nc=Np,0.79998779296875,13107,42,1.4508928571428572,224,819,por_presa,True
Nc=Np,0.79998779296875,13107,43,1.4690265486725664,226,819,por_presa,True
Nc=Np,0.79998779296875,13107,44,1.4644351464435146,239,819,por_presa,True
Nc=Np,0.79998779296875,13107,45,1.5107296137339057,233,819,por_presa,True
Nc=Np,0.79998779296875,13107,46,1.4324324324324325,222,819,por_presa,True
Nc=Np,0.79998779296875,13107,47,1.5336538461538463,208,819,por_presa,True
Nc=Np,0.79998779296875,13107,48,1.459090909090909,220,819,por_presa,True
Nc=Np,0.79998779296875,13107,49,1.4615384615384615,221,819,por_presa,True
Nc=Np,0.79998779296875,13107,50,1.3434343434343434,198,819,por_presa,True
Nc=Np,0.79998779296875,13107,51,1.4642857142857142,224,819,por_presa,True
Nc=Np,0.79998779296875,13107,52,1.541062801932367,207,819,por_presa,True
Nc=Np,0.79998779296875,13107,53,1.4260869565217391,230,819,por_presa,True
Nc=Np,0.79998779296875,13107,54,1.5330578512396693,242,819,por_presa,True
Nc=Np,0.79998779296875,13107,55,1.5037313432835822,268,819,por_presa,True
Nc=Np,0.79998779296875,13107,56,1.4398148148148149,216,819,por_presa,True
Nc=Np,0.79998779296875,13107,57,1.4976525821596245,213,819,por_presa,True
Nc=Np,0.79998779296875,13107,58,1.583657587548638,257,819,por_presa,True
Nc=Np,0.79998779296875,13107,59,1.5727272727272728,220,819,por_presa,True
Nc=Np,0.79998779296875,13107,60,1.4957264957264957,234,819,por_presa,True
Nc=Np,0.79998779296875,13107,61,1.434782608695652,253,819,por_presa,True
Nc=Np,0.79998779296875,13107,62,1.4533898305084745,236,819,por_presa,True
Nc=Np,0.79998779296875,13107,63,1.5657894736842106,228,819,por_presa,True
Nc=Np,0.79998779296875,13107,64,1.4545454545454546,209,819,por_presa,True
Nc=Np,0.79998779296875,13107,65,1.5,230,819,por_presa,True
Nc=Np,0.79998779296875,13107,66,1.497907949790795,239,819,por_presa,True
Nc=Np,0.79998779296875,13107,67,1.4728033472803348,239,819,por_presa,True
Nc=Np,0.79998779296875,13107,68,1.5982905982905984,234,819,por_presa,True
Nc=Np,0.79998779296875,13107,69,1.4883720930232558,215,819,por_presa,True
Nc=Np,0.79998779296875,13107,70,1.5047619047619047,210,819,por_presa,True
Nc=Np,0.79998779296875,13107,71,1.5186721991701244,241,819,por_presa,True
Nc=Np,0.79998779296875,13107,72,1.4008097165991902,247,819,por_presa,True
Nc=Np,0.79998779296875,13107,73,1.5614754098360655,244,819,por_presa,True
Nc=Np,0.79998779296875,13107,74,1.4935622317596566,233,819,por_presa,True
Nc=Np,0.79998779296875,13107,75,1.4933920704845816,227,819,por_presa,True
Nc=Np,0.79998779296875,13107,76,1.4155251141552512,219,819,por_presa,True
Nc=Np,0.79998779296875,13107,77,1.4743083003952568,253,819,por_presa,True
Nc=Np,0.79998779296875,13107,78,1.3744493392070485,227,819,por_presa,True
Nc=Np,0.79998779296875,13107,79,1.5,224,819,por_presa,True
Nc=Np,0.79998779296875,13107,80,1.5555555555555556,261,819,por_presa,True
Nc=Np,0.79998779296875,13107,81,1.485981308411215,214,819,por_presa,True
Nc=Np,0.79998779296875,13107,82,1.4872881355932204,236,819,por_presa,True
Nc=Np,0.79998779296875,13107,83,1.510548523206751,237,819,por_presa,True
Nc=Np,0.79998779296875,13107,84,1.516431924882629,213,819,por_presa,True
Nc=Np,0.79998779296875,13107,85,1.453781512605042,238,819,por_presa,True
Nc=Np,0.79998779296875,13107,86,1.4422310756972112,251,819,por_presa,True
Nc=Np,0.79998779296875,13107,87,1.403361344537815,238,819,por_presa,True
Nc=Np,0.79998779296875,13107,88,1.4608695652173913,230,819,por_presa,True
Nc=Np,0.79998779296875,13107,89,1.483568075117371,213,819,por_presa,True
Nc=Np,0.79998779296875,13107,90,1.60546875,256,819,por_presa,True
Nc=Np,0.79998779296875,13107,91,1.595505617977528,267,819,por_presa,True
Nc=Np,0.79998779296875,13107,92,1.3779904306220097,209,819,por_presa,True
Nc=Np,0.79998779296875,13107,93,1.587378640776699,206,819,por_presa,True
Nc=Np,0.79998779296875,13107,94,1.5064935064935066,231,819,por_presa,True
Nc=Np,0.79998779296875,13107,95,1.5546218487394958,238,819,por_presa,True
Nc=Np,0.79998779296875,13107,96,1.3289473684210527,228,819,por_presa,True
Nc=Np,0.79998779296875,13107,97,1.4298642533936652,221,819,por_presa,True
Nc=Np,0.79998779296875,13107,98,1.5258215962441315,213,819,por_presa,True
Nc=Np,0.79998779296875,13107,99,1.7016129032258065,248,819,por_presa,True
Nc=Np,0.89996337890625,14745,0,1.2222222222222223,45,409,por_presa,True
Nc=Np,0.89996337890625,14745,1,1.1666666666666667,60,409,por_presa,True
Nc=Np,0.89996337890625,14745,2,1.3035714285714286,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,3,1.170731707317073,41,409,por_presa,True
Nc=Np,0.89996337890625,14745,4,1.1304347826086956,46,409,por_presa,True
Nc=Np,0.89996337890625,14745,5,1.2647058823529411,68,409,por_presa,True
Nc=Np,0.89996337890625,14745,6,1.1702127659574468,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,7,1.163265306122449,49,409,por_presa,True
Nc=Np,0.89996337890625,14745,8,1.148936170212766,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,9,1.2258064516129032,62,409,por_presa,True
Nc=Np,0.89996337890625,14745,10,1.3529411764705883,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,11,1.1702127659574468,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,12,1.2173913043478262,46,409,por_presa,True
Nc=Np,0.89996337890625,14745,13,1.305084745762712,59,409,por_presa,True
Nc=Np,0.89996337890625,14745,14,1.2641509433962264,53,409,por_presa,True
Nc=Np,0.89996337890625,14745,15,1.2264150943396226,53,409,por_presa,True
Nc=Np,0.89996337890625,14745,16,1.1282051282051282,39,409,por_presa,True
Nc=Np,0.89996337890625,14745,17,1.2765957446808511,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,18,1.3846153846153846,52,409,por_presa,True
Nc=Np,0.89996337890625,14745,19,1.3333333333333333,36,409,por_presa,True
Nc=Np,0.89996337890625,14745,20,1.2745098039215685,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,21,1.293103448275862,58,409,por_presa,True
Nc=Np,0.89996337890625,14745,22,1.2166666666666666,60,409,por_presa,True
Nc=Np,0.89996337890625,14745,23,1.3454545454545455,55,409,por_presa,True
Nc=Np,0.89996337890625,14745,24,1.2790697674418605,43,409,por_presa,True
Nc=Np,0.89996337890625,14745,25,1.12,50,409,por_presa,True
Nc=Np,0.89996337890625,14745,26,1.2857142857142858,49,409,por_presa,True
Nc=Np,0.89996337890625,14745,27,1.2962962962962963,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,28,1.1785714285714286,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,29,1.255813953488372,43,409,por_presa,True
Nc=Np,0.89996337890625,14745,30,1.2040816326530612,49,409,por_presa,True
Nc=Np,0.89996337890625,14745,31,1.2608695652173914,46,409,por_presa,True
Nc=Np,0.89996337890625,14745,32,1.4827586206896552,58,409,por_presa,True
Nc=Np,0.89996337890625,14745,33,1.3272727272727274,55,409,por_presa,True
Nc=Np,0.89996337890625,14745,34,1.1964285714285714,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,35,1.26,50,409,por_presa,True
Nc=Np,0.89996337890625,14745,36,1.2407407407407407,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,37,1.2549019607843137,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,38,1.1590909090909092,44,409,por_presa,True
Nc=Np,0.89996337890625,14745,39,1.3125,32,409,por_presa,True
Nc=Np,0.89996337890625,14745,40,1.170731707317073,41,409,por_presa,True
Nc=Np,0.89996337890625,14745,41,1.225,40,409,por_presa,True
Nc=Np,0.89996337890625,14745,42,1.1794871794871795,39,409,por_presa,True
Nc=Np,0.89996337890625,14745,43,1.3396226415094339,53,409,por_presa,True
Nc=Np,0.89996337890625,14745,44,1.3658536585365855,41,409,por_presa,True
Nc=Np,0.89996337890625,14745,45,1.125,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,46,1.25,48,409,por_presa,True
Nc=Np,0.89996337890625,14745,47,1.2765957446808511,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,48,1.4,35,409,por_presa,True
Nc=Np,0.89996337890625,14745,49,1.2352941176470589,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,50,1.2835820895522387,67,409,por_presa,True
Nc=Np,0.89996337890625,14745,51,1.1538461538461537,52,409,por_presa,True
Nc=Np,0.89996337890625,14745,52,1.1923076923076923,52,409,por_presa,True
Nc=Np,0.89996337890625,14745,53,1.2307692307692308,39,409,por_presa,True
Nc=Np,0.89996337890625,14745,54,1.2093023255813953,43,409,por_presa,True
Nc=Np,0.89996337890625,14745,55,1.1891891891891893,37,409,por_presa,True
Nc=Np,0.89996337890625,14745,56,1.1020408163265305,49,409,por_presa,True
Nc=Np,0.89996337890625,14745,57,1.119047619047619,42,409,por_presa,True
Nc=Np,0.89996337890625,14745,58,1.3269230769230769,52,409,por_presa,True
Nc=Np,0.89996337890625,14745,59,1.2264150943396226,53,409,por_presa,True
Nc=Np,0.89996337890625,14745,60,1.2592592592592593,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,61,1.2142857142857142,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,62,1.2830188679245282,53,409,por_presa,True
Nc=Np,0.89996337890625,14745,63,1.2549019607843137,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,64,1.4509803921568627,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,65,1.1428571428571428,49,409,por_presa,True
Nc=Np,0.89996337890625,14745,66,1.2962962962962963,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,67,1.3653846153846154,52,409,por_presa,True
Nc=Np,0.89996337890625,14745,68,1.125,40,409,por_presa,True
Nc=Np,0.89996337890625,14745,69,1.1538461538461537,39,409,por_presa,True
Nc=Np,0.89996337890625,14745,70,1.375,48,409,por_presa,True
Nc=Np,0.89996337890625,14745,71,1.2222222222222223,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,72,1.2285714285714286,35,409,por_presa,True
Nc=Np,0.89996337890625,14745,73,1.2037037037037037,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,74,1.2456140350877194,57,409,por_presa,True
Nc=Np,0.89996337890625,14745,75,1.446808510638298,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,76,1.2586206896551724,58,409,por_presa,True
Nc=Np,0.89996337890625,14745,77,1.1929824561403508,57,409,por_presa,True
Nc=Np,0.89996337890625,14745,78,1.3333333333333333,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,79,1.148936170212766,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,80,1.3170731707317074,41,409,por_presa,True
Nc=Np,0.89996337890625,14745,81,1.1395348837209303,43,409,por_presa,True
Nc=Np,0.89996337890625,14745,82,1.3214285714285714,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,83,1.3043478260869565,46,409,por_presa,True
Nc=Np,0.89996337890625,14745,84,1.2142857142857142,42,409,por_presa,True
Nc=Np,0.89996337890625,14745,85,1.375,56,409,por_presa,True
Nc=Np,0.89996337890625,14745,86,1.1851851851851851,54,409,por_presa,True
Nc=Np,0.89996337890625,14745,87,1.2682926829268293,41,409,por_presa,True
Nc=Np,0.89996337890625,14745,88,1.3692307692307693,65,409,por_presa,True
Nc=Np,0.89996337890625,14745,89,1.425531914893617,47,409,por_presa,True
Nc=Np,0.89996337890625,14745,90,1.1333333333333333,60,409,por_presa,True
Nc=Np,0.89996337890625,14745,91,1.14,50,409,por_presa,True
Nc=Np,0.89996337890625,14745,92,1.125,40,409,por_presa,True
Nc=Np,0.89996337890625,14745,93,1.2105263157894737,38,409,por_presa,True
Nc=Np,0.89996337890625,14745,94,1.196078431372549,51,409,por_presa,True
Nc=Np,0.89996337890625,14745,95,1.253968253968254,63,409,por_presa,True
Nc=Np,0.89996337890625,14745,96,1.1891891891891893,37,409,por_presa,True
Nc=Np,0.89996337890625,14745,97,1.2258064516129032,62,409,por_presa,True
Nc=Np,0.89996337890625,14745,98,1.2205882352941178,68,409,por_presa,True
Nc=Np,0.89996337890625,14745,99,1.2592592592592593,54,409,por_presa,True
Nc=Np*0.5,0.0,0,0,1.88134765625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,1,1.8310546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,2,1.845947265625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,3,1.81494140625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,4,1.78662109375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,5,1.822998046875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,6,1.809814453125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,7,1.828369140625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,8,1.819580078125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,9,1.8359375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,10,1.8515625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,11,1.8349609375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,12,1.80712890625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,13,1.83935546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,14,1.84765625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,15,1.81201171875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,16,1.830810546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,17,1.845458984375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,18,1.82861328125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,19,1.885498046875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,20,1.846435546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,21,1.83935546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,22,1.8349609375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,23,1.819580078125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,24,1.81494140625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,25,1.830810546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,26,1.82666015625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,27,1.84814453125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,28,1.84814453125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,29,1.81103515625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,30,1.8125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,31,1.855712890625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,32,1.8251953125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,33,1.8359375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,34,1.8291015625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,35,1.8408203125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,36,1.83203125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,37,1.839111328125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,38,1.827392578125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,39,1.80712890625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,40,1.863525390625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,41,1.8427734375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,42,1.8505859375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,43,1.83447265625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,44,1.850341796875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,45,1.812255859375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,46,1.84521484375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,47,1.825927734375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,48,1.838134765625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,49,1.827392578125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,50,1.835205078125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,51,1.818603515625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,52,1.83251953125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,53,1.82666015625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,54,1.821533203125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,55,1.862548828125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,56,1.83935546875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,57,1.8212890625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,58,1.833740234375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,59,1.843017578125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,60,1.8759765625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,61,1.818115234375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,62,1.821533203125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,63,1.809814453125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,64,1.843505859375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,65,1.812255859375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,66,1.8369140625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,67,1.824951171875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,68,1.831787109375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,69,1.858154296875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,70,1.830322265625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,71,1.84423828125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,72,1.823974609375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,73,1.825927734375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,74,1.855712890625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,75,1.835693359375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,76,1.84033203125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,77,1.812744140625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,78,1.84423828125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,79,1.8388671875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,80,1.83544921875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,81,1.8349609375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,82,1.807861328125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,83,1.83740234375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,84,1.84228515625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,85,1.81298828125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,86,1.828125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,87,1.83056640625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,88,1.843994140625,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,89,1.809814453125,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,90,1.823974609375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,91,1.841552734375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,92,1.8505859375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,93,1.8154296875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,94,1.82373046875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,95,1.8154296875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,96,1.805419921875,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,97,1.83740234375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,98,1.849365234375,4096,4096,por_presa,True
Nc=Np*0.5,0.0,0,99,1.843505859375,4096,4096,por_presa,True
Nc=Np*0.5,0.0999755859375,1638,0,1.9875203472599023,3686,3686,por_presa,True
Nc=Np*0.5,0.0999755859375,1638,1,1.9367878459034182,3686,3686,por_presa,True
