run,tempo,presas
49,0,800
49,1,767
49,2,742
49,3,711
49,4,678
49,5,645
49,6,625
49,7,595
49,8,571
49,9,541
49,10,517
49,11,498
49,12,476
49,13,455
49,14,438
49,15,416
49,16,403
49,17,377
49,18,366
49,19,349
49,20,332
49,21,317
49,22,303
49,23,290
49,24,274
49,25,262
49,26,253
49,27,246
49,28,240
49,29,215
49,30,204
49,31,193
49,32,186
49,33,178
49,34,168
49,35,162
49,36,154
49,37,143
49,38,138
49,39,130
49,40,124
49,41,117
49,42,108
49,43,106
49,44,98
49,45,93
49,46,90
49,47,88
49,48,83
49,49,80
49,50,76
49,51,72
49,52,69
49,53,66
49,54,62
49,55,60
49,56,59
49,57,55
49,58,47
49,59,47
49,60,45
49,61,43
49,62,41
49,63,41
49,64,38
49,65,37
49,66,35
49,67,34
49,68,34
49,69,34
49,70,33
49,71,32
49,72,28
49,73,27
49,74,26
49,75,24
49,76,21
49,77,21
49,78,21
49,79,19
49,80,19
49,81,17
49,82,17
49,83,16
49,84,16
49,85,16
49,86,15
49,87,15
49,88,14
49,89,13
49,90,13
49,91,11
49,92,11
49,93,10
49,94,10
49,95,10
49,96,10
49,97,10
49,98,10
49,99,9
49,100,8
49,101,8
49,102,8
49,103,8
49,104,8
49,105,8
49,106,7
49,107,7
49,108,6
49,109,6
49,110,6
49,111,6
49,112,6
49,113,6
49,114,5
49,115,5
49,116,5
49,117,5
49,118,5
49,119,5
49,120,5
49,121,5
49,122,5
49,123,5
49,124,5
49,125,5
49,126,5
49,127,5
49,128,5
49,129,4
49,130,3
49,131,3
49,132,3
49,133,3
49,134,3
49,135,3
49,136,3
49,137,3
49,138,3
49,139,3
49,140,3
49,141,3
49,142,2
49,143,2
49,144,2
49,145,2
49,146,2
49,147,2
49,148,2
49,149,2
49,150,2
49,151,2
49,152,2
49,153,2
49,154,2
49,155,2
49,156,2
49,157,2
49,158,2
49,159,1
49,160,1
49,161,1
49,162,1
49,163,1
49,164,1
49,165,1
49,166,1
49,167,1
49,168,1
49,169,1
49,170,1
49,171,1
49,172,1
49,173,1
49,174,1
49,175,1
49,176,1
49,177,1
49,178,1
49,179,1
49,180,1
49,181,1
49,182,1
49,183,1
49,184,1
49,185,1
49,186,1
49,187,1
49,188,1
