run,tempo,presas
52,0,800
52,1,781
52,2,755
52,3,731
52,4,699
52,5,671
52,6,646
52,7,618
52,8,586
52,9,567
52,10,537
52,11,514
52,12,496
52,13,475
52,14,449
52,15,427
52,16,412
52,17,400
52,18,384
52,19,371
52,20,356
52,21,343
52,22,330
52,23,311
52,24,307
52,25,296
52,26,285
52,27,271
52,28,259
52,29,241
52,30,234
52,31,222
52,32,212
52,33,200
52,34,188
52,35,180
52,36,169
52,37,161
52,38,156
52,39,149
52,40,140
52,41,137
52,42,134
52,43,128
52,44,124
52,45,122
52,46,117
52,47,106
52,48,105
52,49,101
52,50,96
52,51,90
52,52,82
52,53,76
52,54,73
52,55,69
52,56,64
52,57,54
52,58,54
52,59,51
52,60,49
52,61,47
52,62,44
52,63,41
52,64,39
52,65,38
52,66,37
52,67,36
52,68,35
52,69,35
52,70,35
52,71,33
52,72,33
52,73,30
52,74,30
52,75,30
52,76,29
52,77,27
52,78,27
52,79,27
52,80,25
52,81,24
52,82,23
52,83,23
52,84,23
52,85,22
52,86,22
52,87,20
52,88,19
52,89,18
52,90,18
52,91,18
52,92,16
52,93,14
52,94,13
52,95,11
52,96,11
52,97,10
52,98,10
52,99,9
52,100,8
52,101,8
52,102,7
52,103,6
52,104,6
52,105,6
52,106,5
52,107,5
52,108,5
52,109,5
52,110,5
52,111,5
52,112,4
52,113,4
52,114,4
52,115,3
52,116,3
52,117,3
52,118,3
52,119,3
52,120,3
52,121,2
52,122,2
52,123,2
52,124,2
52,125,2
52,126,2
52,127,2
52,128,2
52,129,2
52,130,1
52,131,1
52,132,1
52,133,1
52,134,1
52,135,1
52,136,1
52,137,1
