run,tempo,presas
75,0,800
75,1,774
75,2,738
75,3,705
75,4,677
75,5,657
75,6,629
75,7,606
75,8,585
75,9,556
75,10,540
75,11,514
75,12,497
75,13,475
75,14,455
75,15,444
75,16,423
75,17,403
75,18,386
75,19,373
75,20,359
75,21,344
75,22,330
75,23,316
75,24,303
75,25,295
75,26,287
75,27,278
75,28,269
75,29,259
75,30,245
75,31,238
75,32,228
75,33,217
75,34,208
75,35,198
75,36,185
75,37,174
75,38,168
75,39,160
75,40,154
75,41,142
75,42,136
75,43,131
75,44,125
75,45,122
75,46,116
75,47,109
75,48,102
75,49,100
75,50,96
75,51,92
75,52,90
75,53,87
75,54,84
75,55,78
75,56,77
75,57,74
75,58,70
75,59,65
75,60,61
75,61,58
75,62,56
75,63,55
75,64,53
75,65,49
75,66,48
75,67,47
75,68,46
75,69,43
75,70,40
75,71,39
75,72,38
75,73,37
75,74,35
75,75,34
75,76,32
75,77,29
75,78,29
75,79,28
75,80,28
75,81,26
75,82,25
75,83,24
75,84,22
75,85,19
75,86,18
75,87,16
75,88,16
75,89,16
75,90,16
75,91,16
75,92,16
75,93,14
75,94,14
75,95,14
75,96,14
75,97,14
75,98,14
75,99,14
75,100,13
75,101,12
75,102,12
75,103,11
75,104,10
75,105,10
75,106,10
75,107,9
75,108,9
75,109,7
75,110,7
75,111,7
75,112,7
75,113,7
75,114,7
75,115,7
75,116,7
75,117,6
75,118,6
75,119,6
75,120,5
75,121,4
75,122,4
75,123,4
75,124,4
75,125,4
75,126,4
75,127,3
75,128,2
75,129,2
75,130,2
75,131,2
75,132,2
75,133,2
75,134,2
75,135,2
75,136,2
75,137,2
75,138,1
75,139,1
75,140,1
75,141,1
75,142,1
75,143,1
75,144,1
75,145,1
75,146,1
75,147,1
75,148,1
75,149,1
75,150,1
75,151,1
75,152,1
75,153,1
75,154,1
75,155,1
75,156,1
75,157,1
75,158,1
75,159,1
75,160,1
75,161,1
75,162,1
75,163,1
75,164,1
75,165,1
75,166,1
75,167,1
75,168,1
75,169,1
75,170,1
75,171,1
75,172,1
75,173,1
75,174,1
75,175,1
75,176,1
75,177,1
75,178,1
75,179,1
75,180,1
75,181,1
75,182,1
75,183,1
75,184,1
