run,tempo,presas
24,0,800
24,1,768
24,2,737
24,3,709
24,4,681
24,5,649
24,6,633
24,7,610
24,8,586
24,9,564
24,10,541
24,11,517
24,12,495
24,13,468
24,14,446
24,15,429
24,16,409
24,17,387
24,18,364
24,19,355
24,20,343
24,21,327
24,22,308
24,23,297
24,24,282
24,25,269
24,26,259
24,27,253
24,28,242
24,29,233
24,30,224
24,31,220
24,32,209
24,33,197
24,34,187
24,35,180
24,36,169
24,37,163
24,38,158
24,39,153
24,40,141
24,41,136
24,42,127
24,43,121
24,44,117
24,45,102
24,46,97
24,47,95
24,48,95
24,49,89
24,50,81
24,51,76
24,52,74
24,53,72
24,54,68
24,55,66
24,56,61
24,57,58
24,58,57
24,59,57
24,60,56
24,61,54
24,62,50
24,63,47
24,64,44
24,65,43
24,66,42
24,67,40
24,68,36
24,69,36
24,70,34
24,71,32
24,72,32
24,73,32
24,74,30
24,75,27
24,76,25
24,77,23
24,78,21
24,79,19
24,80,19
24,81,19
24,82,19
24,83,17
24,84,14
24,85,14
24,86,12
24,87,12
24,88,12
24,89,12
24,90,12
24,91,12
24,92,11
24,93,11
24,94,11
24,95,11
24,96,11
24,97,11
24,98,10
24,99,10
24,100,10
24,101,10
24,102,10
24,103,9
24,104,9
24,105,9
24,106,8
24,107,8
24,108,7
24,109,7
24,110,7
24,111,6
24,112,5
24,113,3
24,114,3
24,115,3
24,116,3
24,117,3
24,118,3
24,119,2
24,120,2
24,121,2
24,122,2
24,123,2
24,124,2
24,125,2
24,126,2
24,127,2
24,128,2
24,129,2
24,130,2
24,131,2
24,132,2
24,133,2
24,134,2
24,135,2
24,136,2
24,137,2
24,138,2
24,139,2
24,140,2
24,141,2
24,142,2
24,143,2
24,144,2
24,145,2
24,146,2
24,147,2
24,148,2
24,149,2
24,150,2
24,151,2
24,152,2
24,153,2
24,154,2
24,155,2
24,156,2
24,157,2
24,158,2
24,159,2
24,160,2
24,161,2
24,162,2
24,163,2
24,164,2
24,165,2
24,166,2
24,167,2
24,168,2
24,169,2
24,170,2
24,171,2
24,172,2
24,173,2
24,174,2
24,175,2
24,176,2
24,177,2
24,178,2
24,179,2
24,180,2
24,181,2
24,182,2
24,183,2
24,184,2
24,185,2
24,186,1
24,187,1
24,188,1
24,189,1
24,190,1
24,191,1
24,192,1
24,193,1
24,194,1
24,195,1
24,196,1
24,197,1
24,198,1
24,199,1
24,200,1
24,201,1
24,202,1
24,203,1
24,204,1
24,205,1
24,206,1
24,207,1
24,208,1
24,209,1
24,210,1
24,211,1
24,212,1
24,213,1
24,214,1
24,215,1
24,216,1
24,217,1
24,218,1
24,219,1
24,220,1
24,221,1
24,222,1
24,223,1
24,224,1
24,225,1
24,226,1
24,227,1
24,228,1
24,229,1
24,230,1
24,231,1
24,232,1
24,233,1
24,234,1
24,235,1
24,236,1
24,237,1
24,238,1
24,239,1
24,240,1
24,241,1
24,242,1
24,243,1
24,244,1
24,245,1
24,246,1
24,247,1
24,248,1
24,249,1
24,250,1
24,251,1
24,252,1
24,253,1
24,254,1
24,255,1
24,256,1
24,257,1
24,258,1
24,259,1
24,260,1
24,261,1
24,262,1
24,263,1
24,264,1
24,265,1
24,266,1
24,267,1
24,268,1
24,269,1
24,270,1
24,271,1
24,272,1
24,273,1
24,274,1
24,275,1
24,276,1
24,277,1
24,278,1
24,279,1
24,280,1
24,281,1
24,282,1
24,283,1
