run,tempo,presas
21,0,800
21,1,764
21,2,736
21,3,705
21,4,681
21,5,654
21,6,627
21,7,596
21,8,574
21,9,546
21,10,520
21,11,498
21,12,476
21,13,458
21,14,436
21,15,415
21,16,400
21,17,387
21,18,372
21,19,365
21,20,350
21,21,336
21,22,323
21,23,304
21,24,289
21,25,278
21,26,265
21,27,249
21,28,239
21,29,225
21,30,217
21,31,207
21,32,191
21,33,185
21,34,174
21,35,164
21,36,158
21,37,150
21,38,141
21,39,134
21,40,125
21,41,120
21,42,113
21,43,110
21,44,99
21,45,95
21,46,91
21,47,88
21,48,85
21,49,80
21,50,79
21,51,75
21,52,72
21,53,67
21,54,67
21,55,65
21,56,60
21,57,57
21,58,56
21,59,55
21,60,55
21,61,54
21,62,49
21,63,47
21,64,43
21,65,42
21,66,39
21,67,38
21,68,37
21,69,37
21,70,37
21,71,36
21,72,35
21,73,34
21,74,33
21,75,31
21,76,30
21,77,29
21,78,26
21,79,25
21,80,23
21,81,22
21,82,22
21,83,20
21,84,19
21,85,17
21,86,17
21,87,14
21,88,14
21,89,13
21,90,11
21,91,10
21,92,10
21,93,10
21,94,10
21,95,10
21,96,10
21,97,9
21,98,9
21,99,9
21,100,9
21,101,9
21,102,8
21,103,7
21,104,7
21,105,6
21,106,6
21,107,5
21,108,5
21,109,5
21,110,5
21,111,5
21,112,5
21,113,5
21,114,5
21,115,5
21,116,5
21,117,5
21,118,4
21,119,4
21,120,4
21,121,4
21,122,4
21,123,4
21,124,4
21,125,4
21,126,4
21,127,4
21,128,3
21,129,3
21,130,2
21,131,2
21,132,2
21,133,2
21,134,2
21,135,2
21,136,2
21,137,2
21,138,2
21,139,2
21,140,2
21,141,2
21,142,1
21,143,1
21,144,1
21,145,1
21,146,1
21,147,1
21,148,1
21,149,1
21,150,1
21,151,1
21,152,1
21,153,1
21,154,1
21,155,1
21,156,1
21,157,1
21,158,1
21,159,1
21,160,1
21,161,1
21,162,1
21,163,1
21,164,1
21,165,1
21,166,1
21,167,1
21,168,1
21,169,1
21,170,1
21,171,1
21,172,1
21,173,1
21,174,1
21,175,1
21,176,1
21,177,1
21,178,1
21,179,1
21,180,1
21,181,1
21,182,1
21,183,1
21,184,1
21,185,1
21,186,1
21,187,1
21,188,1
21,189,1
21,190,1
