run,tempo,presas
20,0,800
20,1,769
20,2,741
20,3,711
20,4,687
20,5,647
20,6,622
20,7,588
20,8,557
20,9,540
20,10,523
20,11,501
20,12,471
20,13,447
20,14,426
20,15,398
20,16,369
20,17,350
20,18,325
20,19,310
20,20,304
20,21,290
20,22,277
20,23,264
20,24,254
20,25,247
20,26,231
20,27,221
20,28,205
20,29,195
20,30,190
20,31,176
20,32,166
20,33,163
20,34,155
20,35,150
20,36,140
20,37,128
20,38,122
20,39,115
20,40,109
20,41,104
20,42,103
20,43,101
20,44,98
20,45,94
20,46,90
20,47,83
20,48,81
20,49,79
20,50,76
20,51,73
20,52,72
20,53,68
20,54,63
20,55,61
20,56,58
20,57,55
20,58,53
20,59,50
20,60,46
20,61,43
20,62,41
20,63,38
20,64,36
20,65,34
20,66,32
20,67,31
20,68,29
20,69,29
20,70,28
20,71,27
20,72,26
20,73,25
20,74,25
20,75,25
20,76,23
20,77,22
20,78,20
20,79,19
20,80,17
20,81,16
20,82,16
20,83,16
20,84,15
20,85,15
20,86,14
20,87,12
20,88,12
20,89,12
20,90,12
20,91,11
20,92,11
20,93,10
20,94,10
20,95,9
20,96,8
20,97,8
20,98,7
20,99,7
20,100,7
20,101,7
20,102,7
20,103,7
20,104,6
20,105,6
20,106,6
20,107,6
20,108,6
20,109,6
20,110,6
20,111,6
20,112,6
20,113,6
20,114,4
20,115,4
20,116,4
20,117,2
20,118,2
20,119,2
20,120,2
20,121,2
20,122,2
20,123,2
20,124,2
20,125,2
20,126,2
20,127,2
20,128,2
20,129,2
20,130,2
20,131,2
20,132,2
20,133,2
20,134,1
20,135,1
20,136,1
20,137,1
20,138,1
20,139,1
20,140,1
20,141,1
20,142,1
20,143,1
20,144,1
20,145,1
20,146,1
20,147,1
20,148,1
20,149,1
20,150,1
20,151,1
20,152,1
20,153,1
20,154,1
20,155,1
20,156,1
20,157,1
20,158,1
20,159,1
20,160,1
20,161,1
20,162,1
20,163,1
20,164,1
20,165,1
20,166,1
20,167,1
20,168,1
20,169,1
20,170,1
20,171,1
20,172,1
20,173,1
20,174,1
20,175,1
20,176,1
20,177,1
20,178,1
20,179,1
20,180,1
20,181,1
20,182,1
20,183,1
20,184,1
20,185,1
20,186,1
20,187,1
20,188,1
20,189,1
20,190,1
20,191,1
20,192,1
20,193,1
20,194,1
20,195,1
20,196,1
