run,steps,seed
973,3,984527206
974,4,984527207
983,1,984527216
979,3,984527212
982,2,984527215
965,9,984527198
984,2,984527217
985,3,984527218
988,2,984527221
992,1,984527225
978,6,984527211
994,1,984527227
976,8,984527209
981,7,984527214
989,3,984527222
990,3,984527223
986,4,984527219
995,1,984527228
996,1,984527229
997,1,984527230
987,5,984527220
993,4,984527226
998,4,984527231
999,3,984527232
991,6,984527224
1000,5,984527233
977,14,984527210
