run,tempo,presas
14,0,800
14,1,769
14,2,735
14,3,704
14,4,676
14,5,649
14,6,628
14,7,606
14,8,583
14,9,559
14,10,538
14,11,517
14,12,495
14,13,468
14,14,451
14,15,439
14,16,416
14,17,399
14,18,381
14,19,364
14,20,341
14,21,320
14,22,303
14,23,280
14,24,268
14,25,258
14,26,242
14,27,235
14,28,223
14,29,216
14,30,205
14,31,193
14,32,187
14,33,183
14,34,169
14,35,161
14,36,157
14,37,154
14,38,145
14,39,138
14,40,134
14,41,124
14,42,121
14,43,116
14,44,108
14,45,104
14,46,98
14,47,93
14,48,89
14,49,83
14,50,79
14,51,72
14,52,68
14,53,63
14,54,60
14,55,58
14,56,56
14,57,56
14,58,50
14,59,45
14,60,44
14,61,40
14,62,37
14,63,33
14,64,31
14,65,27
14,66,24
14,67,24
14,68,22
14,69,22
14,70,22
14,71,20
14,72,20
14,73,20
14,74,18
14,75,17
14,76,16
14,77,14
14,78,14
14,79,14
14,80,14
14,81,14
14,82,13
14,83,12
14,84,12
14,85,11
14,86,11
14,87,10
14,88,9
14,89,9
14,90,9
14,91,9
14,92,9
14,93,9
14,94,9
14,95,8
14,96,7
14,97,7
14,98,6
14,99,6
14,100,6
14,101,6
14,102,6
14,103,6
14,104,5
14,105,5
14,106,4
14,107,4
14,108,4
14,109,4
14,110,4
14,111,4
14,112,4
14,113,4
14,114,4
14,115,4
14,116,4
14,117,4
14,118,4
14,119,4
14,120,4
14,121,4
14,122,4
14,123,4
14,124,4
14,125,4
14,126,4
14,127,4
14,128,3
14,129,3
14,130,3
14,131,3
14,132,3
14,133,3
14,134,3
14,135,3
14,136,3
14,137,3
14,138,3
14,139,3
14,140,3
14,141,3
14,142,3
14,143,3
14,144,3
14,145,3
14,146,3
14,147,3
14,148,3
14,149,3
14,150,2
14,151,2
14,152,2
14,153,2
14,154,2
14,155,2
14,156,2
14,157,2
14,158,2
14,159,2
14,160,2
14,161,2
14,162,2
14,163,2
14,164,2
14,165,1
14,166,1
14,167,1
14,168,1
14,169,1
14,170,1
14,171,1
14,172,1
14,173,1
