run,tempo,presas
16,0,800
16,1,768
16,2,736
16,3,701
16,4,664
16,5,638
16,6,613
16,7,599
16,8,576
16,9,554
16,10,526
16,11,496
16,12,482
16,13,461
16,14,447
16,15,427
16,16,408
16,17,380
16,18,354
16,19,342
16,20,326
16,21,311
16,22,297
16,23,280
16,24,266
16,25,254
16,26,241
16,27,226
16,28,215
16,29,201
16,30,193
16,31,183
16,32,174
16,33,166
16,34,154
16,35,146
16,36,142
16,37,139
16,38,131
16,39,125
16,40,117
16,41,116
16,42,111
16,43,107
16,44,106
16,45,99
16,46,97
16,47,92
16,48,90
16,49,89
16,50,85
16,51,82
16,52,80
16,53,74
16,54,73
16,55,68
16,56,63
16,57,62
16,58,59
16,59,57
16,60,54
16,61,52
16,62,50
16,63,49
16,64,47
16,65,44
16,66,40
16,67,38
16,68,37
16,69,35
16,70,33
16,71,32
16,72,32
16,73,31
16,74,31
16,75,30
16,76,30
16,77,30
16,78,27
16,79,25
16,80,23
16,81,21
16,82,21
16,83,20
16,84,18
16,85,17
16,86,16
16,87,15
16,88,14
16,89,14
16,90,12
16,91,12
16,92,12
16,93,11
16,94,10
16,95,9
16,96,8
16,97,5
16,98,5
16,99,5
16,100,5
16,101,5
16,102,5
16,103,3
16,104,3
16,105,2
16,106,2
16,107,2
16,108,1
16,109,1
16,110,1
16,111,1
16,112,1
16,113,1
16,114,1
16,115,1
16,116,1
