run,steps,seed
391,3,982626624
397,1,982626630
396,3,982626629
393,4,982626626
274,45,982626507
401,2,982626634
404,1,982626637
380,11,982626613
402,2,982626635
388,8,982626621
399,4,982626632
392,7,982626625
405,2,982626638
395,9,982626628
407,4,982626640
400,7,982626633
403,7,982626636
415,1,982626648
412,4,982626645
398,9,982626631
411,5,982626644
414,2,982626647
408,6,982626641
420,2,982626653
387,15,982626620
413,5,982626646
422,3,982626655
423,1,982626656
418,4,982626651
417,4,982626650
410,9,982626643
428,1,982626661
416,6,982626649
419,6,982626652
430,1,982626663
406,12,982626639
421,6,982626654
432,1,982626665
425,5,982626658
424,6,982626657
429,5,982626662
438,1,982626671
436,3,982626669
435,3,982626668
433,4,982626666
437,3,982626670
434,5,982626667
439,2,982626672
427,8,982626660
431,6,982626664
442,2,982626675
447,1,982626680
444,3,982626677
440,5,982626673
452,1,982626685
443,6,982626676
441,6,982626674
453,3,982626686
445,7,982626678
426,11,982626659
448,4,982626681
449,4,982626682
450,4,982626683
454,4,982626687
457,2,982626690
458,2,982626691
462,1,982626695
460,1,982626693
461,2,982626694
459,3,982626692
455,6,982626688
451,7,982626684
456,6,982626689
470,1,982626703
467,3,982626700
464,4,982626697
471,1,982626704
472,3,982626705
469,5,982626702
463,8,982626696
473,4,982626706
476,3,982626709
468,6,982626701
446,15,982626679
474,4,982626707
480,1,982626713
465,8,982626698
477,4,982626710
483,3,982626716
486,3,982626719
484,4,982626717
479,5,982626712
466,11,982626699
478,5,982626711
487,2,982626720
485,4,982626718
475,8,982626708
482,6,982626715
488,3,982626721
481,8,982626714
494,3,982626727
491,3,982626724
495,3,982626728
490,4,982626723
489,5,982626722
493,5,982626726
502,1,982626735
504,1,982626737
498,4,982626731
506,1,982626739
492,7,982626725
507,2,982626740
496,7,982626729
501,5,982626734
505,3,982626738
497,8,982626730
499,7,982626732
500,7,982626733
514,1,982626747
512,2,982626745
513,2,982626746
515,3,982626748
508,7,982626741
509,7,982626742
519,3,982626752
520,3,982626753
409,40,982626642
522,2,982626755
516,5,982626749
503,10,982626736
523,2,982626756
525,2,982626758
521,4,982626754
530,2,982626763
524,4,982626757
529,3,982626762
531,4,982626764
534,4,982626767
518,14,982626751
536,3,982626769
526,9,982626759
528,10,982626761
540,1,982626773
535,7,982626768
527,10,982626760
517,13,982626750
537,4,982626770
545,1,982626778
542,2,982626775
543,2,982626776
538,6,982626771
544,3,982626777
532,10,982626765
539,5,982626772
546,3,982626779
548,2,982626781
549,2,982626782
541,5,982626774
556,1,982626789
552,3,982626785
553,3,982626786
511,24,982626744
554,3,982626787
551,4,982626784
510,22,982626743
558,3,982626791
555,5,982626788
550,6,982626783
560,3,982626793
561,4,982626794
559,5,982626792
562,4,982626795
557,7,982626790
565,3,982626798
563,4,982626796
568,2,982626801
547,10,982626780
569,2,982626802
572,2,982626805
574,2,982626807
567,5,982626800
533,18,982626766
570,4,982626803
566,6,982626799
575,4,982626808
571,5,982626804
564,8,982626797
581,2,982626814
576,5,982626809
573,6,982626806
578,4,982626811
580,3,982626813
582,3,982626815
577,6,982626810
590,1,982626823
591,1,982626824
592,2,982626825
586,3,982626819
588,3,982626821
595,1,982626828
584,6,982626817
593,4,982626826
597,1,982626830
583,8,982626816
585,8,982626818
600,2,982626833
587,5,982626820
594,4,982626827
589,6,982626822
599,3,982626832
607,1,982626840
602,4,982626835
609,1,982626842
596,5,982626829
605,4,982626838
608,2,982626841
612,1,982626845
601,6,982626834
604,5,982626837
615,1,982626848
616,1,982626849
617,1,982626850
613,3,982626846
603,7,982626836
598,8,982626831
611,4,982626844
606,7,982626839
614,4,982626847
620,4,982626853
610,7,982626843
619,5,982626852
627,3,982626860
621,5,982626854
625,5,982626858
624,5,982626857
628,3,982626861
630,3,982626863
631,2,982626864
636,1,982626869
622,8,982626855
629,5,982626862
635,2,982626868
640,1,982626873
633,5,982626866
623,10,982626856
637,6,982626870
643,2,982626876
618,14,982626851
639,5,982626872
647,1,982626880
644,2,982626877
632,10,982626865
634,11,982626867
650,2,982626883
642,7,982626875
641,9,982626874
646,5,982626879
651,4,982626884
648,6,982626881
638,14,982626871
654,4,982626887
649,7,982626882
645,8,982626878
657,3,982626890
653,5,982626886
656,5,982626889
652,6,982626885
663,1,982626896
660,3,982626893
658,5,982626891
661,3,982626894
665,2,982626898
666,2,982626899
579,27,982626812
671,1,982626904
659,5,982626892
655,9,982626888
662,5,982626895
668,2,982626901
667,3,982626900
664,5,982626897
670,3,982626903
678,1,982626911
679,1,982626912
676,2,982626909
669,4,982626902
626,28,982626859
677,3,982626910
674,4,982626907
682,2,982626915
680,3,982626913
684,2,982626917
673,5,982626906
686,1,982626919
672,7,982626905
675,5,982626908
690,1,982626923
685,3,982626918
689,2,982626922
694,1,982626927
683,5,982626916
693,2,982626926
688,3,982626921
696,1,982626929
681,6,982626914
687,5,982626920
699,2,982626932
695,3,982626928
692,5,982626925
691,5,982626924
704,2,982626937
698,4,982626931
705,2,982626938
702,4,982626935
701,5,982626934
706,3,982626939
700,5,982626933
697,6,982626930
707,4,982626940
713,2,982626946
710,4,982626943
714,2,982626947
709,5,982626942
719,1,982626952
721,1,982626954
720,2,982626953
717,4,982626950
708,7,982626941
715,5,982626948
725,1,982626958
711,8,982626944
716,7,982626949
718,7,982626951
730,1,982626963
726,4,982626959
729,3,982626962
731,1,982626964
728,4,982626961
722,7,982626955
712,11,982626945
736,3,982626969
723,8,982626956
732,4,982626965
733,4,982626966
734,3,982626967
703,19,982626936
724,9,982626957
743,1,982626976
745,1,982626978
744,2,982626977
735,7,982626968
737,6,982626970
738,4,982626971
747,1,982626980
740,4,982626973
746,1,982626979
741,4,982626974
754,1,982626987
742,4,982626975
750,3,982626983
727,12,982626960
755,3,982626988
759,1,982626992
753,4,982626986
760,2,982626993
752,6,982626985
757,5,982626990
764,3,982626997
761,6,982626994
765,5,982626998
766,4,982626999
758,8,982626991
762,7,982626995
739,16,982626972
748,10,982626981
756,9,982626989
768,3,982627001
767,4,982627000
763,8,982626996
773,2,982627006
774,3,982627007
751,15,982626984
771,4,982627004
775,4,982627008
749,17,982626982
772,5,982627005
780,1,982627013
769,8,982627002
782,4,982627015
779,6,982627012
770,9,982627003
785,4,982627018
778,8,982627011
790,1,982627023
789,2,982627022
786,6,982627019
781,8,982627014
787,4,982627020
793,2,982627026
795,1,982627028
788,5,982627021
791,5,982627024
784,9,982627017
799,2,982627032
796,4,982627029
794,5,982627027
797,5,982627030
801,3,982627034
800,4,982627033
803,3,982627036
792,9,982627025
807,2,982627040
777,19,982627010
810,1,982627043
812,2,982627045
808,4,982627041
811,2,982627044
805,6,982627038
813,2,982627046
804,7,982627037
815,1,982627048
783,19,982627016
814,1,982627047
802,9,982627035
806,7,982627039
817,2,982627050
809,7,982627042
819,3,982627052
823,3,982627056
822,5,982627055
824,4,982627057
827,3,982627060
820,6,982627053
826,4,982627059
818,7,982627051
831,2,982627064
828,5,982627061
832,2,982627065
798,18,982627031
835,2,982627068
834,3,982627067
837,1,982627070
836,2,982627069
829,6,982627062
841,1,982627074
838,2,982627071
830,7,982627063
833,6,982627066
844,1,982627077
839,4,982627072
848,2,982627081
821,15,982627054
840,5,982627073
849,1,982627082
847,3,982627080
825,14,982627058
776,26,982627009
852,1,982627085
842,6,982627075
853,1,982627086
854,1,982627087
846,5,982627079
850,2,982627083
862,1,982627095
851,3,982627084
856,3,982627089
855,3,982627088
845,9,982627078
816,20,982627049
843,10,982627076
865,1,982627098
857,4,982627090
858,4,982627091
866,1,982627099
860,4,982627093
859,4,982627092
867,1,982627100
868,1,982627101
869,1,982627102
873,1,982627106
870,2,982627103
872,2,982627105
878,1,982627111
863,5,982627096
879,1,982627112
874,3,982627107
875,4,982627108
884,3,982627117
881,2,982627114
876,6,982627109
871,5,982627104
885,4,982627118
861,9,982627094
877,7,982627110
886,2,982627119
889,2,982627122
893,2,982627126
883,5,982627116
892,3,982627125
864,11,982627097
890,4,982627123
887,5,982627120
888,5,982627121
891,5,982627124
899,2,982627132
898,3,982627131
903,2,982627136
896,5,982627129
894,5,982627127
880,9,982627113
909,1,982627142
907,2,982627140
901,5,982627134
905,4,982627138
906,3,982627139
902,6,982627135
904,5,982627137
916,1,982627149
900,9,982627133
915,2,982627148
882,14,982627115
914,1,982627147
911,5,982627144
913,4,982627146
918,2,982627151
917,2,982627150
921,1,982627154
910,6,982627143
895,12,982627128
908,8,982627141
928,1,982627161
919,4,982627152
923,3,982627156
922,3,982627155
925,3,982627158
927,3,982627160
926,3,982627159
924,3,982627157
920,5,982627153
931,2,982627164
937,1,982627170
933,2,982627166
897,14,982627130
936,2,982627169
939,1,982627172
929,5,982627162
935,4,982627168
934,4,982627167
942,2,982627175
932,5,982627165
945,1,982627178
938,5,982627171
949,1,982627182
950,1,982627183
947,2,982627180
943,4,982627176
944,4,982627177
912,15,982627145
930,9,982627163
948,3,982627181
952,2,982627185
959,1,982627192
958,2,982627191
955,3,982627188
961,1,982627194
954,4,982627187
951,5,982627184
965,1,982627198
964,3,982627197
940,11,982627173
953,7,982627186
941,11,982627174
957,7,982627190
956,8,982627189
970,1,982627203
962,5,982627195
968,2,982627201
969,2,982627202
963,5,982627196
966,5,982627199
946,12,982627179
976,1,982627209
971,3,982627204
979,2,982627212
960,9,982627193
975,4,982627208
978,5,982627211
977,5,982627210
981,4,982627214
972,6,982627205
982,4,982627215
980,6,982627213
967,11,982627200
974,8,982627207
984,6,982627217
985,5,982627218
986,5,982627219
992,3,982627225
993,2,982627226
987,5,982627220
990,5,982627223
999,1,982627232
996,2,982627229
989,7,982627222
995,4,982627228
994,5,982627227
991,8,982627224
998,7,982627231
997,6,982627230
983,16,982627216
988,13,982627221
1000,9,982627233
973,27,982627206
