run,tempo,presas
65,0,800
65,1,770
65,2,739
65,3,715
65,4,694
65,5,667
65,6,637
65,7,611
65,8,586
65,9,563
65,10,536
65,11,507
65,12,486
65,13,469
65,14,445
65,15,426
65,16,403
65,17,385
65,18,367
65,19,352
65,20,343
65,21,330
65,22,312
65,23,296
65,24,276
65,25,265
65,26,248
65,27,232
65,28,221
65,29,210
65,30,199
65,31,190
65,32,185
65,33,174
65,34,168
65,35,157
65,36,147
65,37,138
65,38,132
65,39,126
65,40,117
65,41,108
65,42,103
65,43,98
65,44,90
65,45,84
65,46,81
65,47,78
65,48,76
65,49,70
65,50,66
65,51,65
65,52,62
65,53,59
65,54,56
65,55,51
65,56,49
65,57,46
65,58,42
65,59,39
65,60,38
65,61,38
65,62,35
65,63,33
65,64,30
65,65,28
65,66,28
65,67,28
65,68,27
65,69,26
65,70,26
65,71,25
65,72,24
65,73,21
65,74,20
65,75,19
65,76,18
65,77,18
65,78,18
65,79,17
65,80,16
65,81,16
65,82,15
65,83,14
65,84,14
65,85,13
65,86,11
65,87,10
65,88,10
65,89,10
65,90,9
65,91,9
65,92,9
65,93,8
65,94,8
65,95,8
65,96,8
65,97,8
65,98,7
65,99,6
65,100,6
65,101,6
65,102,6
65,103,5
65,104,5
65,105,5
65,106,4
65,107,4
65,108,4
65,109,4
65,110,4
65,111,4
65,112,4
65,113,4
65,114,4
65,115,4
65,116,4
65,117,4
65,118,4
65,119,3
65,120,3
65,121,3
65,122,3
65,123,3
65,124,3
65,125,3
65,126,3
65,127,3
65,128,3
65,129,3
65,130,3
65,131,3
65,132,3
65,133,3
65,134,2
65,135,2
65,136,2
65,137,2
65,138,1
65,139,1
65,140,1
65,141,1
65,142,1
65,143,1
65,144,1
65,145,1
65,146,1
65,147,1
65,148,1
