run,tempo,presas
62,0,800
62,1,771
62,2,746
62,3,720
62,4,690
62,5,665
62,6,636
62,7,618
62,8,591
62,9,562
62,10,537
62,11,517
62,12,495
62,13,475
62,14,455
62,15,435
62,16,418
62,17,398
62,18,379
62,19,353
62,20,338
62,21,326
62,22,309
62,23,286
62,24,277
62,25,265
62,26,252
62,27,240
62,28,223
62,29,214
62,30,205
62,31,194
62,32,185
62,33,178
62,34,170
62,35,156
62,36,146
62,37,139
62,38,129
62,39,124
62,40,117
62,41,108
62,42,103
62,43,97
62,44,93
62,45,91
62,46,86
62,47,83
62,48,80
62,49,74
62,50,71
62,51,68
62,52,64
62,53,63
62,54,59
62,55,57
62,56,56
62,57,53
62,58,49
62,59,47
62,60,45
62,61,44
62,62,44
62,63,42
62,64,40
62,65,38
62,66,35
62,67,33
62,68,31
62,69,28
62,70,28
62,71,27
62,72,27
62,73,24
62,74,23
62,75,23
62,76,22
62,77,22
62,78,21
62,79,21
62,80,18
62,81,18
62,82,17
62,83,14
62,84,13
62,85,13
62,86,13
62,87,13
62,88,13
62,89,13
62,90,11
62,91,11
62,92,10
62,93,9
62,94,9
62,95,9
62,96,8
62,97,8
62,98,7
62,99,7
62,100,6
62,101,6
62,102,5
62,103,5
62,104,3
62,105,3
62,106,3
62,107,3
62,108,3
62,109,3
62,110,3
62,111,3
62,112,3
62,113,3
62,114,3
62,115,3
62,116,3
62,117,3
62,118,3
62,119,3
62,120,3
62,121,3
62,122,3
62,123,3
62,124,3
62,125,3
62,126,3
62,127,3
62,128,3
62,129,3
62,130,2
62,131,2
62,132,2
62,133,1
62,134,1
62,135,1
62,136,1
62,137,1
62,138,1
62,139,1
62,140,1
62,141,1
62,142,1
62,143,1
62,144,1
62,145,1
62,146,1
62,147,1
62,148,1
62,149,1
62,150,1
62,151,1
62,152,1
62,153,1
62,154,1
62,155,1
62,156,1
62,157,1
62,158,1
62,159,1
62,160,1
62,161,1
62,162,1
62,163,1
62,164,1
62,165,1
62,166,1
62,167,1
62,168,1
62,169,1
62,170,1
62,171,1
62,172,1
62,173,1
62,174,1
62,175,1
62,176,1
62,177,1
62,178,1
62,179,1
62,180,1
62,181,1
62,182,1
62,183,1
62,184,1
62,185,1
62,186,1
62,187,1
62,188,1
62,189,1
62,190,1
62,191,1
62,192,1
62,193,1
