run,tempo,presas
30,0,800
30,1,772
30,2,747
30,3,718
30,4,681
30,5,655
30,6,628
30,7,602
30,8,572
30,9,543
30,10,515
30,11,487
30,12,463
30,13,446
30,14,431
30,15,413
30,16,396
30,17,381
30,18,360
30,19,342
30,20,323
30,21,300
30,22,292
30,23,274
30,24,267
30,25,255
30,26,246
30,27,227
30,28,219
30,29,207
30,30,196
30,31,189
30,32,180
30,33,171
30,34,165
30,35,159
30,36,148
30,37,144
30,38,139
30,39,136
30,40,133
30,41,126
30,42,122
30,43,113
30,44,108
30,45,106
30,46,98
30,47,96
30,48,91
30,49,87
30,50,82
30,51,79
30,52,72
30,53,69
30,54,66
30,55,64
30,56,61
30,57,59
30,58,54
30,59,51
30,60,49
30,61,49
30,62,48
30,63,48
30,64,45
30,65,43
30,66,43
30,67,41
30,68,40
30,69,39
30,70,38
30,71,37
30,72,35
30,73,35
30,74,35
30,75,34
30,76,34
30,77,33
30,78,31
30,79,29
30,80,29
30,81,28
30,82,28
30,83,26
30,84,24
30,85,23
30,86,23
30,87,21
30,88,21
30,89,19
30,90,18
30,91,18
30,92,17
30,93,17
30,94,16
30,95,15
30,96,14
30,97,13
30,98,13
30,99,13
30,100,12
30,101,12
30,102,12
30,103,11
30,104,11
30,105,11
30,106,11
30,107,11
30,108,10
30,109,10
30,110,10
30,111,9
30,112,9
30,113,8
30,114,7
30,115,7
30,116,7
30,117,6
30,118,6
30,119,6
30,120,6
30,121,6
30,122,6
30,123,6
30,124,5
30,125,5
30,126,5
30,127,5
30,128,5
30,129,4
30,130,3
30,131,3
30,132,3
30,133,3
30,134,3
30,135,3
30,136,3
30,137,3
30,138,3
30,139,3
30,140,3
30,141,3
30,142,3
30,143,3
30,144,2
30,145,2
30,146,2
30,147,2
30,148,2
30,149,2
30,150,2
30,151,2
30,152,2
30,153,2
30,154,2
30,155,2
30,156,1
30,157,1
30,158,1
30,159,1
30,160,1
30,161,1
30,162,1
30,163,1
30,164,1
30,165,1
