run,tempo,presas
43,0,800
43,1,758
43,2,733
43,3,711
43,4,676
43,5,651
43,6,620
43,7,582
43,8,562
43,9,533
43,10,514
43,11,494
43,12,471
43,13,450
43,14,436
43,15,417
43,16,404
43,17,390
43,18,375
43,19,357
43,20,348
43,21,333
43,22,324
43,23,307
43,24,292
43,25,276
43,26,258
43,27,245
43,28,233
43,29,224
43,30,214
43,31,204
43,32,193
43,33,184
43,34,171
43,35,158
43,36,149
43,37,138
43,38,135
43,39,129
43,40,125
43,41,121
43,42,116
43,43,109
43,44,102
43,45,95
43,46,93
43,47,88
43,48,84
43,49,78
43,50,69
43,51,64
43,52,60
43,53,57
43,54,52
43,55,50
43,56,49
43,57,45
43,58,44
43,59,44
43,60,43
43,61,38
43,62,36
43,63,34
43,64,34
43,65,32
43,66,31
43,67,30
43,68,27
43,69,26
43,70,26
43,71,26
43,72,25
43,73,23
43,74,22
43,75,21
43,76,21
43,77,21
43,78,18
43,79,17
43,80,15
43,81,14
43,82,14
43,83,13
43,84,11
43,85,11
43,86,10
43,87,10
43,88,10
43,89,10
43,90,10
43,91,9
43,92,7
43,93,6
43,94,5
43,95,5
43,96,5
43,97,4
43,98,4
43,99,4
43,100,4
43,101,4
43,102,4
43,103,4
43,104,3
43,105,3
43,106,3
43,107,3
43,108,3
43,109,2
43,110,1
43,111,1
43,112,1
43,113,1
43,114,1
43,115,1
43,116,1
43,117,1
43,118,1
43,119,1
43,120,1
43,121,1
43,122,1
43,123,1
43,124,1
43,125,1
