run,tempo,presas
77,0,800
77,1,764
77,2,730
77,3,708
77,4,679
77,5,659
77,6,635
77,7,604
77,8,580
77,9,550
77,10,531
77,11,501
77,12,478
77,13,460
77,14,442
77,15,426
77,16,412
77,17,391
77,18,372
77,19,362
77,20,340
77,21,328
77,22,311
77,23,296
77,24,285
77,25,276
77,26,261
77,27,252
77,28,243
77,29,234
77,30,224
77,31,213
77,32,203
77,33,194
77,34,186
77,35,180
77,36,171
77,37,161
77,38,155
77,39,150
77,40,142
77,41,138
77,42,133
77,43,126
77,44,117
77,45,110
77,46,107
77,47,101
77,48,97
77,49,93
77,50,86
77,51,83
77,52,81
77,53,76
77,54,73
77,55,72
77,56,69
77,57,66
77,58,63
77,59,60
77,60,58
77,61,56
77,62,52
77,63,49
77,64,48
77,65,47
77,66,42
77,67,39
77,68,39
77,69,38
77,70,38
77,71,34
77,72,33
77,73,32
77,74,29
77,75,26
77,76,26
77,77,26
77,78,24
77,79,23
77,80,22
77,81,21
77,82,19
77,83,19
77,84,17
77,85,16
77,86,16
77,87,15
77,88,15
77,89,15
77,90,14
77,91,14
77,92,14
77,93,13
77,94,12
77,95,12
77,96,11
77,97,11
77,98,11
77,99,11
77,100,11
77,101,10
77,102,10
77,103,10
77,104,10
77,105,10
77,106,10
77,107,8
77,108,8
77,109,8
77,110,8
77,111,7
77,112,7
77,113,7
77,114,5
77,115,5
77,116,4
77,117,4
77,118,3
77,119,3
77,120,3
77,121,3
77,122,3
77,123,3
77,124,3
77,125,1
77,126,1
77,127,1
77,128,1
77,129,1
77,130,1
77,131,1
77,132,1
77,133,1
77,134,1
77,135,1
77,136,1
77,137,1
77,138,1
77,139,1
77,140,1
77,141,1
77,142,1
77,143,1
77,144,1
77,145,1
77,146,1
77,147,1
77,148,1
77,149,1
77,150,1
77,151,1
77,152,1
