run,tempo,presas
8,0,800
8,1,768
8,2,736
8,3,703
8,4,680
8,5,647
8,6,620
8,7,594
8,8,569
8,9,545
8,10,515
8,11,501
8,12,476
8,13,462
8,14,439
8,15,420
8,16,401
8,17,383
8,18,372
8,19,359
8,20,347
8,21,334
8,22,326
8,23,313
8,24,306
8,25,292
8,26,279
8,27,265
8,28,255
8,29,248
8,30,236
8,31,224
8,32,215
8,33,206
8,34,193
8,35,183
8,36,179
8,37,171
8,38,166
8,39,152
8,40,146
8,41,138
8,42,130
8,43,126
8,44,122
8,45,116
8,46,110
8,47,107
8,48,100
8,49,95
8,50,94
8,51,87
8,52,83
8,53,78
8,54,74
8,55,71
8,56,68
8,57,65
8,58,63
8,59,59
8,60,57
8,61,56
8,62,52
8,63,47
8,64,44
8,65,44
8,66,43
8,67,40
8,68,37
8,69,36
8,70,32
8,71,30
8,72,26
8,73,26
8,74,24
8,75,23
8,76,23
8,77,19
8,78,17
8,79,16
8,80,15
8,81,15
8,82,14
8,83,13
8,84,12
8,85,11
8,86,10
8,87,10
8,88,10
8,89,10
8,90,10
8,91,9
8,92,8
8,93,8
8,94,7
8,95,7
8,96,7
8,97,7
8,98,6
8,99,6
8,100,6
8,101,6
8,102,6
8,103,6
8,104,6
8,105,6
8,106,5
8,107,5
8,108,5
8,109,4
8,110,4
8,111,4
8,112,4
8,113,4
8,114,4
8,115,4
8,116,4
8,117,3
8,118,3
8,119,2
8,120,2
8,121,1
8,122,1
8,123,1
8,124,1
8,125,1
