run,tempo,presas
5,0,800
5,1,770
5,2,727
5,3,696
5,4,666
5,5,641
5,6,623
5,7,592
5,8,570
5,9,544
5,10,517
5,11,496
5,12,473
5,13,444
5,14,434
5,15,417
5,16,399
5,17,382
5,18,363
5,19,349
5,20,341
5,21,327
5,22,315
5,23,305
5,24,285
5,25,275
5,26,265
5,27,256
5,28,246
5,29,237
5,30,227
5,31,218
5,32,211
5,33,201
5,34,195
5,35,185
5,36,179
5,37,171
5,38,164
5,39,154
5,40,149
5,41,142
5,42,133
5,43,131
5,44,125
5,45,124
5,46,118
5,47,113
5,48,110
5,49,106
5,50,97
5,51,91
5,52,86
5,53,81
5,54,75
5,55,73
5,56,65
5,57,64
5,58,63
5,59,58
5,60,57
5,61,54
5,62,51
5,63,48
5,64,46
5,65,44
5,66,42
5,67,41
5,68,40
5,69,38
5,70,38
5,71,37
5,72,36
5,73,32
5,74,31
5,75,30
5,76,29
5,77,29
5,78,28
5,79,27
5,80,25
5,81,23
5,82,23
5,83,21
5,84,20
5,85,20
5,86,19
5,87,19
5,88,19
5,89,18
5,90,18
5,91,18
5,92,17
5,93,17
5,94,17
5,95,17
5,96,17
5,97,16
5,98,16
5,99,16
5,100,16
5,101,16
5,102,16
5,103,15
5,104,15
5,105,15
5,106,15
5,107,15
5,108,15
5,109,15
5,110,15
5,111,14
5,112,14
5,113,13
5,114,13
5,115,11
5,116,10
5,117,10
5,118,10
5,119,9
5,120,9
5,121,9
5,122,9
5,123,9
5,124,8
5,125,7
5,126,7
5,127,6
5,128,6
5,129,6
5,130,6
5,131,6
5,132,6
5,133,6
5,134,4
5,135,4
5,136,4
5,137,3
5,138,3
5,139,3
5,140,3
5,141,3
5,142,3
5,143,2
5,144,2
5,145,2
5,146,2
5,147,2
5,148,1
5,149,1
5,150,1
5,151,1
5,152,1
5,153,1
5,154,1
5,155,1
5,156,1
5,157,1
5,158,1
5,159,1
5,160,1
5,161,1
5,162,1
5,163,1
5,164,1
5,165,1
5,166,1
5,167,1
5,168,1
5,169,1
