run,tempo,presas
19,0,800
19,1,765
19,2,734
19,3,702
19,4,673
19,5,648
19,6,615
19,7,590
19,8,570
19,9,554
19,10,538
19,11,515
19,12,487
19,13,464
19,14,444
19,15,420
19,16,401
19,17,388
19,18,370
19,19,356
19,20,339
19,21,324
19,22,307
19,23,292
19,24,277
19,25,264
19,26,255
19,27,247
19,28,234
19,29,223
19,30,211
19,31,203
19,32,194
19,33,188
19,34,179
19,35,172
19,36,167
19,37,158
19,38,149
19,39,140
19,40,134
19,41,122
19,42,114
19,43,109
19,44,105
19,45,96
19,46,89
19,47,85
19,48,82
19,49,81
19,50,78
19,51,78
19,52,75
19,53,71
19,54,68
19,55,64
19,56,61
19,57,58
19,58,57
19,59,56
19,60,55
19,61,50
19,62,49
19,63,49
19,64,48
19,65,47
19,66,44
19,67,43
19,68,42
19,69,39
19,70,37
19,71,35
19,72,34
19,73,34
19,74,32
19,75,31
19,76,31
19,77,31
19,78,30
19,79,30
19,80,29
19,81,29
19,82,28
19,83,26
19,84,26
19,85,24
19,86,24
19,87,24
19,88,24
19,89,23
19,90,23
19,91,22
19,92,21
19,93,21
19,94,19
19,95,18
19,96,17
19,97,17
19,98,16
19,99,15
19,100,13
19,101,10
19,102,10
19,103,9
19,104,9
19,105,9
19,106,9
19,107,8
19,108,7
19,109,7
19,110,7
19,111,7
19,112,6
19,113,6
19,114,5
19,115,5
19,116,5
19,117,5
19,118,5
19,119,5
19,120,5
19,121,5
19,122,5
19,123,5
19,124,5
19,125,5
19,126,5
19,127,4
19,128,4
19,129,4
19,130,4
19,131,4
19,132,4
19,133,4
19,134,4
19,135,4
19,136,4
19,137,2
19,138,2
19,139,1
19,140,1
19,141,1
19,142,1
19,143,1
19,144,1
19,145,1
19,146,1
