run,tempo,presas
92,0,800
92,1,770
92,2,734
92,3,710
92,4,683
92,5,668
92,6,643
92,7,618
92,8,587
92,9,560
92,10,539
92,11,524
92,12,502
92,13,481
92,14,463
92,15,448
92,16,424
92,17,413
92,18,397
92,19,374
92,20,362
92,21,349
92,22,340
92,23,324
92,24,305
92,25,289
92,26,272
92,27,263
92,28,249
92,29,242
92,30,229
92,31,221
92,32,214
92,33,204
92,34,196
92,35,182
92,36,180
92,37,174
92,38,167
92,39,151
92,40,145
92,41,143
92,42,135
92,43,130
92,44,118
92,45,114
92,46,108
92,47,101
92,48,95
92,49,91
92,50,89
92,51,85
92,52,77
92,53,72
92,54,66
92,55,60
92,56,58
92,57,57
92,58,54
92,59,52
92,60,47
92,61,43
92,62,41
92,63,37
92,64,32
92,65,30
92,66,28
92,67,27
92,68,26
92,69,24
92,70,23
92,71,23
92,72,23
92,73,23
92,74,23
92,75,22
92,76,21
92,77,19
92,78,19
92,79,18
92,80,16
92,81,15
92,82,14
92,83,13
92,84,13
92,85,12
92,86,11
92,87,11
92,88,10
92,89,10
92,90,9
92,91,9
92,92,8
92,93,8
92,94,8
92,95,8
92,96,8
92,97,8
92,98,7
92,99,7
92,100,7
92,101,7
92,102,7
92,103,6
92,104,5
92,105,5
92,106,5
92,107,5
92,108,4
92,109,4
92,110,4
92,111,4
92,112,4
92,113,4
92,114,3
92,115,3
92,116,3
92,117,3
92,118,3
92,119,3
92,120,3
92,121,3
92,122,3
92,123,3
92,124,3
92,125,3
92,126,3
92,127,3
92,128,3
92,129,3
92,130,3
92,131,3
92,132,3
92,133,2
92,134,2
92,135,2
92,136,2
92,137,2
92,138,2
92,139,2
92,140,2
92,141,2
92,142,2
92,143,2
92,144,2
92,145,2
92,146,2
92,147,2
92,148,2
92,149,2
92,150,2
92,151,2
92,152,2
92,153,2
92,154,2
92,155,2
92,156,2
92,157,1
92,158,1
92,159,1
92,160,1
92,161,1
92,162,1
92,163,1
92,164,1
92,165,1
92,166,1
92,167,1
92,168,1
