run,tempo,presas
17,0,800
17,1,775
17,2,739
17,3,705
17,4,677
17,5,651
17,6,623
17,7,604
17,8,580
17,9,555
17,10,536
17,11,519
17,12,496
17,13,479
17,14,458
17,15,442
17,16,421
17,17,403
17,18,388
17,19,368
17,20,353
17,21,340
17,22,327
17,23,308
17,24,296
17,25,275
17,26,269
17,27,251
17,28,242
17,29,234
17,30,222
17,31,208
17,32,200
17,33,188
17,34,181
17,35,174
17,36,163
17,37,154
17,38,149
17,39,143
17,40,137
17,41,130
17,42,123
17,43,117
17,44,106
17,45,101
17,46,98
17,47,93
17,48,90
17,49,88
17,50,82
17,51,77
17,52,73
17,53,69
17,54,67
17,55,61
17,56,59
17,57,55
17,58,53
17,59,51
17,60,48
17,61,48
17,62,47
17,63,47
17,64,46
17,65,46
17,66,46
17,67,40
17,68,39
17,69,38
17,70,36
17,71,36
17,72,34
17,73,32
17,74,30
17,75,30
17,76,29
17,77,26
17,78,24
17,79,22
17,80,22
17,81,21
17,82,19
17,83,16
17,84,16
17,85,16
17,86,16
17,87,14
17,88,14
17,89,13
17,90,13
17,91,11
17,92,10
17,93,9
17,94,9
17,95,9
17,96,8
17,97,8
17,98,7
17,99,6
17,100,5
17,101,5
17,102,5
17,103,5
17,104,5
17,105,5
17,106,5
17,107,4
17,108,4
17,109,4
17,110,3
17,111,3
17,112,3
17,113,3
17,114,3
17,115,3
17,116,3
17,117,3
17,118,3
17,119,3
17,120,3
17,121,3
17,122,3
17,123,3
17,124,3
17,125,3
17,126,3
17,127,2
17,128,2
17,129,2
17,130,2
17,131,2
17,132,2
17,133,2
17,134,1
17,135,1
17,136,1
17,137,1
17,138,1
17,139,1
17,140,1
17,141,1
17,142,1
17,143,1
17,144,1
17,145,1
17,146,1
17,147,1
17,148,1
