run,tempo,presas
22,0,800
22,1,766
22,2,737
22,3,708
22,4,683
22,5,656
22,6,632
22,7,603
22,8,565
22,9,536
22,10,520
22,11,504
22,12,487
22,13,468
22,14,452
22,15,434
22,16,418
22,17,402
22,18,387
22,19,374
22,20,367
22,21,356
22,22,346
22,23,335
22,24,318
22,25,298
22,26,284
22,27,275
22,28,261
22,29,245
22,30,232
22,31,225
22,32,223
22,33,209
22,34,199
22,35,188
22,36,178
22,37,170
22,38,163
22,39,156
22,40,151
22,41,142
22,42,131
22,43,123
22,44,116
22,45,106
22,46,95
22,47,89
22,48,84
22,49,78
22,50,75
22,51,68
22,52,65
22,53,57
22,54,53
22,55,53
22,56,52
22,57,47
22,58,44
22,59,44
22,60,44
22,61,40
22,62,39
22,63,36
22,64,35
22,65,33
22,66,33
22,67,30
22,68,30
22,69,29
22,70,25
22,71,24
22,72,21
22,73,21
22,74,18
22,75,18
22,76,17
22,77,15
22,78,15
22,79,15
22,80,14
22,81,13
22,82,13
22,83,13
22,84,13
22,85,11
22,86,11
22,87,10
22,88,8
22,89,8
22,90,8
22,91,7
22,92,7
22,93,7
22,94,6
22,95,5
22,96,5
22,97,5
22,98,4
22,99,4
22,100,3
22,101,3
22,102,3
22,103,3
22,104,3
22,105,3
22,106,3
22,107,3
22,108,3
22,109,3
22,110,3
22,111,3
22,112,3
22,113,3
22,114,3
22,115,3
22,116,3
22,117,3
22,118,3
22,119,3
22,120,3
22,121,3
22,122,3
22,123,2
22,124,2
22,125,2
22,126,2
22,127,2
22,128,2
22,129,1
22,130,1
22,131,1
22,132,1
22,133,1
22,134,1
22,135,1
22,136,1
22,137,1
22,138,1
22,139,1
22,140,1
22,141,1
22,142,1
22,143,1
22,144,1
22,145,1
22,146,1
22,147,1
22,148,1
22,149,1
22,150,1
22,151,1
