run,tempo,presas
100,0,800
100,1,768
100,2,740
100,3,707
100,4,679
100,5,650
100,6,619
100,7,583
100,8,556
100,9,533
100,10,503
100,11,477
100,12,457
100,13,444
100,14,415
100,15,396
100,16,368
100,17,356
100,18,335
100,19,321
100,20,308
100,21,295
100,22,283
100,23,270
100,24,255
100,25,244
100,26,229
100,27,219
100,28,211
100,29,199
100,30,186
100,31,175
100,32,166
100,33,161
100,34,155
100,35,149
100,36,143
100,37,138
100,38,126
100,39,120
100,40,112
100,41,106
100,42,102
100,43,98
100,44,88
100,45,83
100,46,80
100,47,76
100,48,72
100,49,69
100,50,64
100,51,61
100,52,60
100,53,57
100,54,54
100,55,47
100,56,46
100,57,44
100,58,43
100,59,39
100,60,39
100,61,39
100,62,39
100,63,37
100,64,35
100,65,35
100,66,33
100,67,31
100,68,28
100,69,27
100,70,27
100,71,24
100,72,23
100,73,23
100,74,22
100,75,20
100,76,20
100,77,18
100,78,17
100,79,16
100,80,13
100,81,12
100,82,12
100,83,10
100,84,8
100,85,7
100,86,5
100,87,5
100,88,5
100,89,5
100,90,5
100,91,5
100,92,4
100,93,4
100,94,4
100,95,4
100,96,4
100,97,4
100,98,4
100,99,4
100,100,4
100,101,4
100,102,4
100,103,4
100,104,4
100,105,4
100,106,4
100,107,4
100,108,4
100,109,4
100,110,4
100,111,4
100,112,4
100,113,4
100,114,4
100,115,4
100,116,4
100,117,4
100,118,4
100,119,3
100,120,3
100,121,3
100,122,3
100,123,3
100,124,2
100,125,2
100,126,2
100,127,2
100,128,2
100,129,2
100,130,1
100,131,1
100,132,1
100,133,1
100,134,1
100,135,1
100,136,1
100,137,1
100,138,1
100,139,1
100,140,1
100,141,1
100,142,1
100,143,1
100,144,1
100,145,1
100,146,1
100,147,1
100,148,1
100,149,1
100,150,1
100,151,1
100,152,1
100,153,1
100,154,1
100,155,1
100,156,1
100,157,1
100,158,1
100,159,1
100,160,1
100,161,1
100,162,1
100,163,1
100,164,1
100,165,1
100,166,1
100,167,1
100,168,1
100,169,1
100,170,1
100,171,1
100,172,1
100,173,1
100,174,1
100,175,1
100,176,1
