run,tempo,presas
36,0,800
36,1,764
36,2,742
36,3,713
36,4,680
36,5,661
36,6,636
36,7,603
36,8,578
36,9,565
36,10,535
36,11,516
36,12,500
36,13,470
36,14,445
36,15,426
36,16,415
36,17,398
36,18,379
36,19,361
36,20,342
36,21,318
36,22,307
36,23,299
36,24,284
36,25,273
36,26,264
36,27,253
36,28,239
36,29,226
36,30,222
36,31,212
36,32,202
36,33,196
36,34,192
36,35,188
36,36,180
36,37,167
36,38,162
36,39,155
36,40,148
36,41,146
36,42,143
36,43,138
36,44,133
36,45,128
36,46,122
36,47,117
36,48,108
36,49,105
36,50,101
36,51,92
36,52,91
36,53,87
36,54,85
36,55,83
36,56,81
36,57,81
36,58,78
36,59,78
36,60,76
36,61,74
36,62,69
36,63,63
36,64,61
36,65,59
36,66,56
36,67,52
36,68,50
36,69,45
36,70,42
36,71,40
36,72,38
36,73,35
36,74,35
36,75,33
36,76,33
36,77,31
36,78,30
36,79,30
36,80,27
36,81,25
36,82,23
36,83,21
36,84,21
36,85,20
36,86,20
36,87,18
36,88,16
36,89,14
36,90,12
36,91,12
36,92,12
36,93,12
36,94,11
36,95,9
36,96,8
36,97,8
36,98,8
36,99,8
36,100,7
36,101,7
36,102,7
36,103,7
36,104,7
36,105,7
36,106,7
36,107,6
36,108,6
36,109,5
36,110,5
36,111,5
36,112,3
36,113,3
36,114,3
36,115,2
36,116,1
36,117,1
36,118,1
36,119,1
36,120,1
36,121,1
36,122,1
