run,tempo,presas
11,0,800
11,1,771
11,2,743
11,3,715
11,4,686
11,5,659
11,6,623
11,7,601
11,8,582
11,9,556
11,10,528
11,11,502
11,12,470
11,13,452
11,14,436
11,15,418
11,16,395
11,17,379
11,18,366
11,19,340
11,20,318
11,21,303
11,22,285
11,23,277
11,24,268
11,25,256
11,26,244
11,27,235
11,28,228
11,29,219
11,30,206
11,31,196
11,32,193
11,33,184
11,34,169
11,35,166
11,36,157
11,37,150
11,38,146
11,39,142
11,40,138
11,41,132
11,42,126
11,43,122
11,44,115
11,45,108
11,46,102
11,47,98
11,48,89
11,49,83
11,50,80
11,51,76
11,52,72
11,53,66
11,54,63
11,55,59
11,56,57
11,57,55
11,58,53
11,59,50
11,60,46
11,61,41
11,62,40
11,63,40
11,64,40
11,65,37
11,66,35
11,67,32
11,68,31
11,69,28
11,70,28
11,71,28
11,72,28
11,73,27
11,74,27
11,75,25
11,76,25
11,77,22
11,78,21
11,79,20
11,80,19
11,81,18
11,82,17
11,83,13
11,84,13
11,85,13
11,86,13
11,87,13
11,88,11
11,89,11
11,90,11
11,91,10
11,92,10
11,93,10
11,94,9
11,95,8
11,96,7
11,97,7
11,98,7
11,99,7
11,100,6
11,101,6
11,102,6
11,103,6
11,104,5
11,105,5
11,106,4
11,107,3
11,108,3
11,109,3
11,110,2
11,111,2
11,112,2
11,113,2
11,114,2
11,115,2
11,116,2
11,117,1
