run,tempo,presas
37,0,800
37,1,766
37,2,731
37,3,699
37,4,673
37,5,642
37,6,617
37,7,591
37,8,567
37,9,545
37,10,522
37,11,498
37,12,483
37,13,465
37,14,443
37,15,424
37,16,404
37,17,397
37,18,378
37,19,365
37,20,349
37,21,332
37,22,316
37,23,301
37,24,283
37,25,260
37,26,249
37,27,242
37,28,236
37,29,225
37,30,216
37,31,212
37,32,202
37,33,187
37,34,181
37,35,175
37,36,167
37,37,162
37,38,151
37,39,147
37,40,146
37,41,141
37,42,133
37,43,123
37,44,117
37,45,112
37,46,104
37,47,101
37,48,95
37,49,90
37,50,83
37,51,80
37,52,78
37,53,72
37,54,67
37,55,62
37,56,60
37,57,56
37,58,54
37,59,54
37,60,52
37,61,46
37,62,43
37,63,40
37,64,38
37,65,36
37,66,34
37,67,31
37,68,29
37,69,28
37,70,27
37,71,27
37,72,27
37,73,24
37,74,24
37,75,23
37,76,20
37,77,18
37,78,17
37,79,17
37,80,17
37,81,17
37,82,16
37,83,15
37,84,15
37,85,14
37,86,14
37,87,12
37,88,12
37,89,12
37,90,11
37,91,11
37,92,11
37,93,11
37,94,10
37,95,9
37,96,8
37,97,8
37,98,8
37,99,6
37,100,6
37,101,6
37,102,6
37,103,6
37,104,5
37,105,4
37,106,4
37,107,4
37,108,4
37,109,4
37,110,4
37,111,4
37,112,4
37,113,3
37,114,3
37,115,3
37,116,3
37,117,3
37,118,3
37,119,3
37,120,3
37,121,3
37,122,3
37,123,3
37,124,3
37,125,3
37,126,3
37,127,3
37,128,2
37,129,2
37,130,2
37,131,2
37,132,1
37,133,1
37,134,1
37,135,1
37,136,1
37,137,1
37,138,1
37,139,1
37,140,1
37,141,1
37,142,1
37,143,1
37,144,1
37,145,1
37,146,1
37,147,1
37,148,1
37,149,1
37,150,1
37,151,1
37,152,1
37,153,1
37,154,1
37,155,1
37,156,1
37,157,1
37,158,1
37,159,1
37,160,1
37,161,1
37,162,1
37,163,1
37,164,1
37,165,1
37,166,1
37,167,1
37,168,1
37,169,1
37,170,1
37,171,1
37,172,1
37,173,1
37,174,1
37,175,1
37,176,1
37,177,1
37,178,1
37,179,1
37,180,1
