run,tempo,presas
40,0,800
40,1,763
40,2,733
40,3,703
40,4,673
40,5,641
40,6,611
40,7,588
40,8,566
40,9,545
40,10,527
40,11,505
40,12,485
40,13,466
40,14,443
40,15,428
40,16,414
40,17,399
40,18,381
40,19,368
40,20,347
40,21,336
40,22,322
40,23,313
40,24,303
40,25,291
40,26,276
40,27,269
40,28,260
40,29,248
40,30,242
40,31,230
40,32,217
40,33,206
40,34,198
40,35,186
40,36,177
40,37,168
40,38,161
40,39,155
40,40,150
40,41,146
40,42,139
40,43,135
40,44,131
40,45,127
40,46,120
40,47,117
40,48,107
40,49,99
40,50,94
40,51,93
40,52,89
40,53,81
40,54,78
40,55,73
40,56,67
40,57,65
40,58,62
40,59,61
40,60,56
40,61,53
40,62,51
40,63,49
40,64,49
40,65,47
40,66,45
40,67,42
40,68,38
40,69,37
40,70,35
40,71,33
40,72,31
40,73,29
40,74,28
40,75,26
40,76,25
40,77,23
40,78,22
40,79,19
40,80,19
40,81,19
40,82,18
40,83,16
40,84,14
40,85,13
40,86,13
40,87,13
40,88,13
40,89,12
40,90,12
40,91,11
40,92,11
40,93,11
40,94,9
40,95,9
40,96,9
40,97,9
40,98,8
40,99,8
40,100,8
40,101,7
40,102,7
40,103,7
40,104,7
40,105,7
40,106,7
40,107,7
40,108,7
40,109,7
40,110,7
40,111,7
40,112,7
40,113,7
40,114,7
40,115,7
40,116,6
40,117,6
40,118,5
40,119,5
40,120,4
40,121,4
40,122,4
40,123,4
40,124,3
40,125,3
40,126,3
40,127,3
40,128,2
40,129,2
40,130,2
40,131,2
40,132,2
40,133,2
40,134,2
40,135,2
40,136,2
40,137,2
40,138,2
40,139,2
40,140,2
40,141,2
40,142,2
40,143,2
40,144,2
40,145,1
40,146,1
40,147,1
40,148,1
40,149,1
40,150,1
40,151,1
40,152,1
40,153,1
