run,tempo,presas
97,0,800
97,1,767
97,2,732
97,3,702
97,4,666
97,5,648
97,6,620
97,7,594
97,8,563
97,9,539
97,10,522
97,11,497
97,12,464
97,13,440
97,14,421
97,15,403
97,16,385
97,17,377
97,18,357
97,19,347
97,20,331
97,21,318
97,22,308
97,23,291
97,24,275
97,25,260
97,26,250
97,27,242
97,28,233
97,29,217
97,30,205
97,31,195
97,32,186
97,33,180
97,34,170
97,35,162
97,36,155
97,37,147
97,38,146
97,39,141
97,40,133
97,41,128
97,42,122
97,43,118
97,44,112
97,45,106
97,46,105
97,47,102
97,48,98
97,49,94
97,50,91
97,51,84
97,52,79
97,53,76
97,54,73
97,55,69
97,56,66
97,57,62
97,58,58
97,59,55
97,60,55
97,61,51
97,62,48
97,63,48
97,64,45
97,65,42
97,66,41
97,67,40
97,68,39
97,69,36
97,70,35
97,71,30
97,72,28
97,73,25
97,74,24
97,75,22
97,76,21
97,77,21
97,78,21
97,79,21
97,80,21
97,81,20
97,82,19
97,83,19
97,84,18
97,85,17
97,86,17
97,87,16
97,88,16
97,89,15
97,90,15
97,91,14
97,92,14
97,93,13
97,94,13
97,95,12
97,96,12
97,97,12
97,98,12
97,99,12
97,100,12
97,101,10
97,102,9
97,103,9
97,104,9
97,105,8
97,106,8
97,107,8
97,108,8
97,109,8
97,110,8
97,111,8
97,112,8
97,113,8
97,114,8
97,115,8
97,116,7
97,117,7
97,118,6
97,119,6
97,120,6
97,121,5
97,122,5
97,123,5
97,124,5
97,125,5
97,126,4
97,127,4
97,128,4
97,129,3
97,130,2
97,131,2
97,132,2
97,133,1
97,134,1
97,135,1
97,136,1
97,137,1
97,138,1
97,139,1
97,140,1
97,141,1
97,142,1
97,143,1
97,144,1
97,145,1
97,146,1
