run,tempo,presas
46,0,800
46,1,770
46,2,728
46,3,703
46,4,677
46,5,650
46,6,629
46,7,608
46,8,584
46,9,549
46,10,518
46,11,500
46,12,472
46,13,455
46,14,435
46,15,419
46,16,401
46,17,385
46,18,365
46,19,347
46,20,329
46,21,312
46,22,295
46,23,282
46,24,261
46,25,242
46,26,232
46,27,222
46,28,216
46,29,207
46,30,200
46,31,192
46,32,184
46,33,177
46,34,174
46,35,165
46,36,156
46,37,152
46,38,148
46,39,142
46,40,131
46,41,127
46,42,121
46,43,113
46,44,109
46,45,102
46,46,96
46,47,92
46,48,88
46,49,83
46,50,81
46,51,77
46,52,74
46,53,73
46,54,65
46,55,63
46,56,58
46,57,52
46,58,52
46,59,49
46,60,46
46,61,42
46,62,41
46,63,36
46,64,31
46,65,30
46,66,28
46,67,26
46,68,26
46,69,24
46,70,23
46,71,21
46,72,21
46,73,20
46,74,20
46,75,18
46,76,15
46,77,15
46,78,14
46,79,14
46,80,14
46,81,14
46,82,12
46,83,11
46,84,10
46,85,10
46,86,9
46,87,9
46,88,9
46,89,9
46,90,8
46,91,8
46,92,8
46,93,8
46,94,7
46,95,6
46,96,6
46,97,5
46,98,5
46,99,5
46,100,5
46,101,5
46,102,5
46,103,5
46,104,5
46,105,5
46,106,5
46,107,5
46,108,5
46,109,4
46,110,4
46,111,4
46,112,4
46,113,4
46,114,4
46,115,4
46,116,4
46,117,3
46,118,3
46,119,3
46,120,3
46,121,3
46,122,3
46,123,3
46,124,3
46,125,3
46,126,3
46,127,3
46,128,3
46,129,3
46,130,3
46,131,3
46,132,3
46,133,3
46,134,2
46,135,2
46,136,2
46,137,2
46,138,2
46,139,2
46,140,2
46,141,2
46,142,1
46,143,1
46,144,1
46,145,1
46,146,1
46,147,1
46,148,1
46,149,1
46,150,1
46,151,1
46,152,1
46,153,1
46,154,1
46,155,1
46,156,1
46,157,1
46,158,1
46,159,1
46,160,1
46,161,1
46,162,1
46,163,1
46,164,1
46,165,1
46,166,1
46,167,1
46,168,1
46,169,1
46,170,1
46,171,1
46,172,1
46,173,1
46,174,1
46,175,1
46,176,1
46,177,1
46,178,1
46,179,1
46,180,1
46,181,1
46,182,1
46,183,1
46,184,1
46,185,1
46,186,1
46,187,1
46,188,1
46,189,1
46,190,1
46,191,1
46,192,1
46,193,1
46,194,1
46,195,1
46,196,1
46,197,1
46,198,1
46,199,1
46,200,1
46,201,1
46,202,1
46,203,1
46,204,1
46,205,1
46,206,1
46,207,1
46,208,1
46,209,1
46,210,1
46,211,1
46,212,1
46,213,1
46,214,1
46,215,1
46,216,1
46,217,1
46,218,1
46,219,1
46,220,1
46,221,1
46,222,1
46,223,1
46,224,1
46,225,1
46,226,1
46,227,1
46,228,1
46,229,1
46,230,1
46,231,1
46,232,1
46,233,1
46,234,1
46,235,1
46,236,1
46,237,1
46,238,1
46,239,1
46,240,1
46,241,1
46,242,1
46,243,1
46,244,1
46,245,1
46,246,1
46,247,1
46,248,1
46,249,1
46,250,1
46,251,1
46,252,1
46,253,1
46,254,1
46,255,1
46,256,1
46,257,1
46,258,1
46,259,1
46,260,1
46,261,1
46,262,1
46,263,1
