run,tempo,presas
76,0,800
76,1,769
76,2,734
76,3,708
76,4,683
76,5,657
76,6,623
76,7,588
76,8,562
76,9,548
76,10,519
76,11,499
76,12,484
76,13,454
76,14,434
76,15,414
76,16,399
76,17,386
76,18,369
76,19,354
76,20,335
76,21,317
76,22,298
76,23,285
76,24,273
76,25,252
76,26,243
76,27,234
76,28,223
76,29,213
76,30,207
76,31,199
76,32,189
76,33,178
76,34,168
76,35,157
76,36,150
76,37,143
76,38,138
76,39,129
76,40,124
76,41,117
76,42,114
76,43,110
76,44,104
76,45,99
76,46,96
76,47,93
76,48,91
76,49,88
76,50,82
76,51,79
76,52,70
76,53,68
76,54,64
76,55,62
76,56,57
76,57,52
76,58,50
76,59,49
76,60,45
76,61,42
76,62,39
76,63,38
76,64,36
76,65,34
76,66,32
76,67,31
76,68,30
76,69,28
76,70,27
76,71,24
76,72,21
76,73,17
76,74,16
76,75,16
76,76,15
76,77,14
76,78,13
76,79,11
76,80,11
76,81,10
76,82,10
76,83,9
76,84,9
76,85,9
76,86,8
76,87,8
76,88,8
76,89,8
76,90,8
76,91,7
76,92,6
76,93,5
76,94,5
76,95,5
76,96,4
76,97,4
76,98,4
76,99,4
76,100,4
76,101,4
76,102,4
76,103,4
76,104,4
76,105,3
76,106,3
76,107,3
76,108,3
76,109,2
76,110,2
76,111,2
76,112,2
76,113,2
76,114,2
76,115,2
76,116,2
76,117,2
76,118,2
76,119,2
76,120,2
76,121,2
76,122,2
76,123,2
76,124,1
76,125,1
76,126,1
76,127,1
76,128,1
76,129,1
76,130,1
76,131,1
76,132,1
76,133,1
76,134,1
76,135,1
76,136,1
76,137,1
76,138,1
76,139,1
76,140,1
76,141,1
76,142,1
76,143,1
76,144,1
76,145,1
76,146,1
