run,tempo,presas
38,0,800
38,1,773
38,2,741
38,3,720
38,4,684
38,5,660
38,6,637
38,7,614
38,8,589
38,9,566
38,10,546
38,11,514
38,12,488
38,13,458
38,14,440
38,15,421
38,16,405
38,17,390
38,18,370
38,19,347
38,20,334
38,21,325
38,22,311
38,23,301
38,24,293
38,25,282
38,26,268
38,27,256
38,28,244
38,29,226
38,30,215
38,31,204
38,32,190
38,33,184
38,34,175
38,35,163
38,36,158
38,37,154
38,38,145
38,39,139
38,40,133
38,41,127
38,42,120
38,43,114
38,44,107
38,45,103
38,46,96
38,47,90
38,48,86
38,49,81
38,50,76
38,51,73
38,52,69
38,53,66
38,54,65
38,55,59
38,56,56
38,57,54
38,58,51
38,59,50
38,60,46
38,61,43
38,62,41
38,63,40
38,64,40
38,65,39
38,66,39
38,67,39
38,68,39
38,69,39
38,70,38
38,71,36
38,72,36
38,73,36
38,74,35
38,75,33
38,76,33
38,77,31
38,78,30
38,79,29
38,80,29
38,81,28
38,82,27
38,83,24
38,84,23
38,85,22
38,86,21
38,87,21
38,88,21
38,89,19
38,90,16
38,91,14
38,92,13
38,93,13
38,94,13
38,95,13
38,96,13
38,97,13
38,98,13
38,99,13
38,100,13
38,101,13
38,102,10
38,103,10
38,104,9
38,105,9
38,106,9
38,107,8
38,108,8
38,109,7
38,110,7
38,111,6
38,112,6
38,113,6
38,114,6
38,115,5
38,116,4
38,117,4
38,118,4
38,119,4
38,120,4
38,121,3
38,122,3
38,123,3
38,124,3
38,125,2
38,126,2
38,127,2
38,128,1
38,129,1
38,130,1
38,131,1
38,132,1
38,133,1
38,134,1
38,135,1
38,136,1
38,137,1
