run,tempo,presas
42,0,800
42,1,774
42,2,754
42,3,727
42,4,701
42,5,680
42,6,658
42,7,626
42,8,586
42,9,563
42,10,536
42,11,514
42,12,493
42,13,472
42,14,453
42,15,433
42,16,419
42,17,408
42,18,384
42,19,371
42,20,355
42,21,335
42,22,321
42,23,306
42,24,298
42,25,281
42,26,266
42,27,257
42,28,246
42,29,229
42,30,218
42,31,211
42,32,200
42,33,189
42,34,182
42,35,175
42,36,162
42,37,156
42,38,145
42,39,132
42,40,125
42,41,119
42,42,116
42,43,110
42,44,106
42,45,99
42,46,96
42,47,91
42,48,83
42,49,79
42,50,74
42,51,71
42,52,70
42,53,66
42,54,63
42,55,62
42,56,61
42,57,57
42,58,52
42,59,50
42,60,49
42,61,46
42,62,46
42,63,41
42,64,39
42,65,36
42,66,36
42,67,31
42,68,31
42,69,29
42,70,28
42,71,27
42,72,27
42,73,25
42,74,22
42,75,18
42,76,18
42,77,17
42,78,17
42,79,16
42,80,16
42,81,15
42,82,15
42,83,15
42,84,14
42,85,13
42,86,12
42,87,11
42,88,10
42,89,9
42,90,8
42,91,7
42,92,7
42,93,7
42,94,7
42,95,7
42,96,7
42,97,6
42,98,5
42,99,5
42,100,4
42,101,4
42,102,4
42,103,4
42,104,4
42,105,4
42,106,4
42,107,3
42,108,3
42,109,3
42,110,2
42,111,2
42,112,2
42,113,2
42,114,2
42,115,2
42,116,2
42,117,2
42,118,2
42,119,2
42,120,2
42,121,2
42,122,2
