run,steps,seed
147,1,41217997
148,1,41217998
139,11,41217989
152,1,41218002
150,3,41218000
153,4,41218003
155,1,41218005
151,10,41218001
157,3,41218007
154,9,41218004
149,15,41217999
158,4,41218008
160,3,41218010
161,1,41218011
156,10,41218006
159,7,41218009
162,2,41218012
165,1,41218015
166,4,41218016
167,4,41218017
168,4,41218018
163,10,41218013
164,7,41218014
169,3,41218019
170,1,41218020
174,1,41218024
171,3,41218021
173,4,41218023
175,1,41218025
172,5,41218022
176,3,41218026
177,4,41218027
178,6,41218028
180,6,41218030
179,7,41218029
184,2,41218034
183,4,41218033
182,5,41218032
187,4,41218037
185,6,41218035
186,6,41218036
189,2,41218039
188,3,41218038
190,2,41218040
191,2,41218041
194,1,41218044
193,3,41218043
196,1,41218046
195,4,41218045
181,21,41218031
192,8,41218042
197,3,41218047
198,2,41218048
202,1,41218052
201,2,41218051
200,3,41218050
199,4,41218049
205,3,41218055
206,4,41218056
207,2,41218057
208,2,41218058
203,8,41218053
210,2,41218060
209,6,41218059
211,5,41218061
212,7,41218062
213,5,41218063
214,3,41218064
216,2,41218066
215,3,41218065
217,2,41218067
218,1,41218068
219,1,41218069
222,3,41218072
221,5,41218071
220,5,41218070
224,3,41218074
204,23,41218054
225,4,41218075
226,2,41218076
228,2,41218078
229,4,41218079
231,1,41218081
227,6,41218077
230,4,41218080
233,1,41218083
234,2,41218084
235,2,41218085
237,1,41218087
238,5,41218088
239,4,41218089
223,22,41218073
241,4,41218091
240,5,41218090
242,2,41218092
243,5,41218093
245,2,41218095
236,19,41218086
246,2,41218096
232,30,41218082
244,15,41218094
249,3,41218099
251,1,41218101
247,8,41218097
252,1,41218102
253,1,41218103
250,6,41218100
248,12,41218098
255,3,41218105
254,6,41218104
259,1,41218109
258,2,41218108
257,3,41218107
261,2,41218111
262,2,41218112
260,5,41218110
263,3,41218113
264,4,41218114
265,4,41218115
266,6,41218116
268,3,41218118
256,17,41218106
267,9,41218117
270,3,41218120
273,1,41218123
272,3,41218122
271,6,41218121
269,7,41218119
277,1,41218127
275,4,41218125
274,5,41218124
280,4,41218130
278,4,41218128
281,2,41218131
279,7,41218129
276,9,41218126
283,3,41218133
284,4,41218134
282,5,41218132
285,3,41218135
286,4,41218136
288,3,41218138
290,1,41218140
287,4,41218137
291,3,41218141
292,3,41218142
293,6,41218143
296,1,41218146
289,10,41218139
297,3,41218147
298,5,41218148
295,15,41218145
294,17,41218144
299,7,41218149
303,3,41218153
302,3,41218152
300,10,41218150
304,2,41218154
305,4,41218155
301,11,41218151
307,4,41218157
308,3,41218158
306,6,41218156
309,2,41218159
311,1,41218161
313,3,41218163
314,4,41218164
310,6,41218160
312,7,41218162
317,2,41218167
318,2,41218168
319,1,41218169
315,7,41218165
322,1,41218172
320,2,41218170
321,2,41218171
324,1,41218174
325,2,41218175
316,10,41218166
327,1,41218177
326,6,41218176
328,4,41218178
331,1,41218181
323,11,41218173
330,3,41218180
329,8,41218179
332,3,41218182
333,3,41218183
334,3,41218184
337,2,41218187
336,3,41218186
339,1,41218189
338,2,41218188
341,3,41218191
340,4,41218190
342,4,41218192
344,1,41218194
345,1,41218195
346,2,41218196
335,12,41218185
343,6,41218193
347,3,41218197
348,5,41218198
350,8,41218200
349,8,41218199
351,7,41218201
353,3,41218203
355,1,41218205
357,1,41218207
352,6,41218202
356,5,41218206
354,8,41218204
360,4,41218210
359,6,41218209
362,1,41218212
361,3,41218211
358,10,41218208
365,2,41218215
364,3,41218214
368,1,41218218
369,1,41218219
366,3,41218216
367,4,41218217
372,8,41218222
371,9,41218221
370,17,41218220
374,5,41218224
375,5,41218225
376,4,41218226
363,29,41218213
377,3,41218227
378,3,41218228
379,3,41218229
380,2,41218230
381,1,41218231
384,2,41218234
383,5,41218233
386,1,41218236
387,1,41218237
385,12,41218235
389,2,41218239
390,4,41218240
382,19,41218232
373,39,41218223
392,2,41218242
391,6,41218241
395,2,41218245
394,9,41218244
388,22,41218238
397,1,41218247
396,5,41218246
398,2,41218248
393,15,41218243
402,1,41218252
399,2,41218249
401,5,41218251
400,5,41218250
404,5,41218254
405,3,41218255
407,1,41218257
406,4,41218256
408,4,41218258
410,5,41218260
411,3,41218261
409,8,41218259
412,2,41218262
415,1,41218265
414,2,41218264
417,2,41218267
413,7,41218263
416,4,41218266
419,3,41218269
418,5,41218268
421,4,41218271
422,3,41218272
424,1,41218274
420,18,41218270
425,15,41218275
427,2,41218277
403,46,41218253
428,3,41218278
429,1,41218279
430,1,41218280
426,10,41218276
423,31,41218273
434,1,41218284
431,9,41218281
432,7,41218282
435,3,41218285
436,1,41218286
433,5,41218283
439,1,41218289
441,1,41218291
442,4,41218292
437,7,41218287
444,2,41218294
440,8,41218290
445,1,41218295
443,5,41218293
447,1,41218297
446,3,41218296
448,2,41218298
450,1,41218300
449,3,41218299
452,1,41218302
453,2,41218303
454,3,41218304
455,2,41218305
451,7,41218301
456,2,41218306
438,21,41218288
458,4,41218308
459,4,41218309
461,3,41218311
462,4,41218312
463,2,41218313
464,1,41218314
465,2,41218315
460,11,41218310
457,13,41218307
468,3,41218318
466,7,41218316
467,7,41218317
472,1,41218322
471,4,41218321
469,6,41218319
474,1,41218324
473,3,41218323
470,7,41218320
478,3,41218328
476,5,41218326
475,6,41218325
477,7,41218327
481,2,41218331
480,3,41218330
479,6,41218329
483,4,41218333
484,4,41218334
487,3,41218337
482,8,41218332
486,5,41218336
485,7,41218335
491,1,41218341
489,3,41218339
490,3,41218340
493,2,41218343
488,6,41218338
492,5,41218342
494,4,41218344
496,6,41218346
498,5,41218348
497,8,41218347
499,5,41218349
500,4,41218350
495,13,41218345
502,2,41218352
503,3,41218353
504,2,41218354
506,2,41218356
507,1,41218357
509,1,41218359
508,4,41218358
501,12,41218351
505,8,41218355
512,3,41218362
510,7,41218360
513,4,41218363
514,4,41218364
515,5,41218365
517,2,41218367
516,5,41218366
519,2,41218369
521,2,41218371
511,14,41218361
522,3,41218372
518,9,41218368
520,5,41218370
524,2,41218374
525,1,41218375
523,4,41218373
526,3,41218376
530,1,41218380
531,1,41218381
529,4,41218379
527,6,41218377
532,2,41218382
534,4,41218384
533,6,41218383
535,5,41218385
536,1,41218386
537,3,41218387
540,1,41218390
541,1,41218391
538,7,41218388
539,8,41218389
543,1,41218393
542,4,41218392
546,1,41218396
545,4,41218395
544,4,41218394
547,2,41218397
548,3,41218398
549,6,41218399
528,31,41218378
