run,tempo,presas
87,0,800
87,1,767
87,2,729
87,3,704
87,4,676
87,5,644
87,6,615
87,7,585
87,8,552
87,9,529
87,10,501
87,11,487
87,12,473
87,13,448
87,14,435
87,15,424
87,16,403
87,17,387
87,18,383
87,19,360
87,20,344
87,21,329
87,22,312
87,23,294
87,24,278
87,25,259
87,26,244
87,27,234
87,28,225
87,29,220
87,30,212
87,31,200
87,32,186
87,33,181
87,34,176
87,35,168
87,36,160
87,37,155
87,38,150
87,39,144
87,40,139
87,41,127
87,42,123
87,43,119
87,44,114
87,45,110
87,46,106
87,47,101
87,48,94
87,49,89
87,50,84
87,51,78
87,52,73
87,53,70
87,54,66
87,55,65
87,56,64
87,57,60
87,58,58
87,59,57
87,60,56
87,61,51
87,62,49
87,63,46
87,64,40
87,65,37
87,66,35
87,67,32
87,68,32
87,69,30
87,70,26
87,71,25
87,72,22
87,73,21
87,74,21
87,75,21
87,76,21
87,77,20
87,78,19
87,79,19
87,80,19
87,81,18
87,82,17
87,83,15
87,84,15
87,85,14
87,86,14
87,87,13
87,88,12
87,89,11
87,90,11
87,91,11
87,92,11
87,93,11
87,94,11
87,95,9
87,96,7
87,97,6
87,98,6
87,99,6
87,100,5
87,101,5
87,102,5
87,103,5
87,104,5
87,105,5
87,106,5
87,107,5
87,108,5
87,109,5
87,110,4
87,111,4
87,112,4
87,113,4
87,114,3
87,115,3
87,116,3
87,117,3
87,118,3
87,119,3
87,120,3
87,121,3
87,122,3
87,123,3
87,124,3
87,125,2
87,126,2
87,127,2
87,128,2
87,129,2
87,130,2
87,131,2
87,132,2
87,133,2
87,134,2
87,135,2
87,136,1
87,137,1
87,138,1
87,139,1
87,140,1
87,141,1
87,142,1
87,143,1
87,144,1
87,145,1
87,146,1
87,147,1
87,148,1
87,149,1
87,150,1
87,151,1
87,152,1
87,153,1
87,154,1
87,155,1
87,156,1
87,157,1
87,158,1
87,159,1
87,160,1
87,161,1
87,162,1
87,163,1
87,164,1
87,165,1
87,166,1
87,167,1
87,168,1
87,169,1
87,170,1
87,171,1
87,172,1
87,173,1
87,174,1
87,175,1
87,176,1
87,177,1
87,178,1
87,179,1
87,180,1
87,181,1
87,182,1
87,183,1
87,184,1
87,185,1
