run,tempo,presas
98,0,800
98,1,769
98,2,743
98,3,717
98,4,681
98,5,657
98,6,624
98,7,597
98,8,565
98,9,544
98,10,515
98,11,493
98,12,475
98,13,454
98,14,439
98,15,418
98,16,398
98,17,377
98,18,352
98,19,334
98,20,315
98,21,304
98,22,289
98,23,278
98,24,266
98,25,255
98,26,248
98,27,233
98,28,223
98,29,205
98,30,188
98,31,179
98,32,169
98,33,164
98,34,162
98,35,150
98,36,145
98,37,138
98,38,130
98,39,129
98,40,124
98,41,123
98,42,117
98,43,112
98,44,108
98,45,103
98,46,95
98,47,88
98,48,85
98,49,80
98,50,77
98,51,76
98,52,73
98,53,67
98,54,59
98,55,56
98,56,52
98,57,49
98,58,44
98,59,44
98,60,43
98,61,42
98,62,41
98,63,40
98,64,40
98,65,40
98,66,39
98,67,38
98,68,37
98,69,36
98,70,34
98,71,33
98,72,32
98,73,29
98,74,28
98,75,27
98,76,25
98,77,25
98,78,25
98,79,25
98,80,23
98,81,23
98,82,22
98,83,21
98,84,19
98,85,19
98,86,18
98,87,18
98,88,17
98,89,17
98,90,14
98,91,14
98,92,13
98,93,12
98,94,12
98,95,10
98,96,10
98,97,10
98,98,9
98,99,8
98,100,8
98,101,7
98,102,7
98,103,6
98,104,6
98,105,6
98,106,6
98,107,6
98,108,6
98,109,6
98,110,6
98,111,4
98,112,4
98,113,4
98,114,4
98,115,3
98,116,3
98,117,3
98,118,3
98,119,3
98,120,3
98,121,3
98,122,3
98,123,3
98,124,3
98,125,3
98,126,2
98,127,2
98,128,2
98,129,2
98,130,1
98,131,1
98,132,1
98,133,1
98,134,1
98,135,1
98,136,1
98,137,1
98,138,1
98,139,1
98,140,1
98,141,1
98,142,1
98,143,1
98,144,1
98,145,1
98,146,1
98,147,1
98,148,1
98,149,1
98,150,1
98,151,1
98,152,1
98,153,1
98,154,1
98,155,1
