run,tempo,presas
25,0,800
25,1,767
25,2,736
25,3,709
25,4,681
25,5,649
25,6,629
25,7,609
25,8,576
25,9,547
25,10,525
25,11,506
25,12,487
25,13,462
25,14,442
25,15,431
25,16,404
25,17,391
25,18,376
25,19,362
25,20,346
25,21,331
25,22,315
25,23,303
25,24,288
25,25,262
25,26,250
25,27,244
25,28,234
25,29,225
25,30,213
25,31,201
25,32,196
25,33,187
25,34,177
25,35,167
25,36,160
25,37,148
25,38,140
25,39,135
25,40,129
25,41,120
25,42,114
25,43,112
25,44,105
25,45,93
25,46,88
25,47,83
25,48,78
25,49,76
25,50,71
25,51,68
25,52,63
25,53,61
25,54,60
25,55,57
25,56,52
25,57,48
25,58,47
25,59,43
25,60,40
25,61,40
25,62,39
25,63,39
25,64,38
25,65,36
25,66,35
25,67,31
25,68,31
25,69,30
25,70,30
25,71,29
25,72,29
25,73,28
25,74,28
25,75,26
25,76,26
25,77,25
25,78,25
25,79,22
25,80,22
25,81,22
25,82,22
25,83,20
25,84,20
25,85,20
25,86,20
25,87,19
25,88,19
25,89,18
25,90,16
25,91,15
25,92,14
25,93,12
25,94,12
25,95,11
25,96,10
25,97,10
25,98,9
25,99,9
25,100,9
25,101,9
25,102,9
25,103,8
25,104,8
25,105,8
25,106,8
25,107,8
25,108,8
25,109,7
25,110,7
25,111,7
25,112,6
25,113,6
25,114,6
25,115,6
25,116,6
25,117,6
25,118,6
25,119,5
25,120,4
25,121,4
25,122,4
25,123,4
25,124,4
25,125,4
25,126,4
25,127,4
25,128,4
25,129,4
25,130,4
25,131,4
25,132,4
25,133,4
25,134,3
25,135,1
25,136,1
25,137,1
25,138,1
25,139,1
25,140,1
25,141,1
25,142,1
25,143,1
25,144,1
25,145,1
25,146,1
25,147,1
25,148,1
25,149,1
25,150,1
25,151,1
25,152,1
25,153,1
25,154,1
25,155,1
25,156,1
25,157,1
25,158,1
25,159,1
25,160,1
25,161,1
25,162,1
25,163,1
25,164,1
25,165,1
25,166,1
25,167,1
25,168,1
25,169,1
