run,tempo,presas
79,0,800
79,1,773
79,2,742
79,3,712
79,4,683
79,5,660
79,6,627
79,7,602
79,8,570
79,9,546
79,10,521
79,11,506
79,12,487
79,13,465
79,14,452
79,15,428
79,16,407
79,17,389
79,18,372
79,19,361
79,20,348
79,21,332
79,22,321
79,23,301
79,24,284
79,25,271
79,26,257
79,27,245
79,28,232
79,29,222
79,30,214
79,31,207
79,32,193
79,33,176
79,34,167
79,35,158
79,36,153
79,37,149
79,38,141
79,39,131
79,40,122
79,41,113
79,42,110
79,43,103
79,44,96
79,45,90
79,46,84
79,47,78
79,48,73
79,49,68
79,50,66
79,51,60
79,52,58
79,53,56
79,54,53
79,55,51
79,56,47
79,57,45
79,58,38
79,59,37
79,60,35
79,61,33
79,62,32
79,63,30
79,64,28
79,65,26
79,66,24
79,67,23
79,68,23
79,69,22
79,70,20
79,71,18
79,72,16
79,73,15
79,74,15
79,75,14
79,76,14
79,77,13
79,78,11
79,79,10
79,80,8
79,81,8
79,82,8
79,83,7
79,84,7
79,85,7
79,86,6
79,87,6
79,88,6
79,89,6
79,90,6
79,91,6
79,92,6
79,93,6
79,94,6
79,95,6
79,96,6
79,97,6
79,98,6
79,99,6
79,100,6
79,101,6
79,102,6
79,103,6
79,104,6
79,105,6
79,106,6
79,107,6
79,108,6
79,109,6
79,110,6
79,111,6
79,112,6
79,113,6
79,114,5
79,115,5
79,116,4
79,117,4
79,118,4
79,119,3
79,120,3
79,121,3
79,122,3
79,123,3
79,124,3
79,125,3
79,126,3
79,127,3
79,128,3
79,129,3
79,130,3
79,131,3
79,132,3
79,133,3
79,134,3
79,135,3
79,136,3
79,137,3
79,138,3
79,139,3
79,140,2
79,141,2
79,142,2
79,143,1
79,144,1
79,145,1
79,146,1
79,147,1
79,148,1
79,149,1
79,150,1
79,151,1
79,152,1
79,153,1
79,154,1
79,155,1
79,156,1
79,157,1
79,158,1
79,159,1
79,160,1
79,161,1
79,162,1
79,163,1
79,164,1
79,165,1
79,166,1
79,167,1
79,168,1
