run,tempo,presas
39,0,800
39,1,761
39,2,723
39,3,693
39,4,668
39,5,645
39,6,616
39,7,590
39,8,575
39,9,554
39,10,536
39,11,513
39,12,486
39,13,466
39,14,451
39,15,437
39,16,421
39,17,395
39,18,381
39,19,363
39,20,339
39,21,320
39,22,307
39,23,293
39,24,284
39,25,276
39,26,262
39,27,256
39,28,242
39,29,231
39,30,217
39,31,211
39,32,198
39,33,188
39,34,182
39,35,175
39,36,165
39,37,159
39,38,152
39,39,143
39,40,138
39,41,131
39,42,125
39,43,119
39,44,114
39,45,107
39,46,104
39,47,101
39,48,98
39,49,93
39,50,89
39,51,87
39,52,80
39,53,78
39,54,76
39,55,69
39,56,68
39,57,63
39,58,57
39,59,53
39,60,49
39,61,46
39,62,40
39,63,39
39,64,36
39,65,34
39,66,33
39,67,31
39,68,31
39,69,24
39,70,24
39,71,23
39,72,20
39,73,17
39,74,16
39,75,16
39,76,14
39,77,13
39,78,11
39,79,11
39,80,10
39,81,10
39,82,10
39,83,10
39,84,9
39,85,9
39,86,9
39,87,9
39,88,9
39,89,8
39,90,7
39,91,4
39,92,3
39,93,3
39,94,2
39,95,2
39,96,2
39,97,2
39,98,2
39,99,2
39,100,2
39,101,2
39,102,1
39,103,1
39,104,1
39,105,1
39,106,1
39,107,1
39,108,1
39,109,1
39,110,1
39,111,1
39,112,1
39,113,1
39,114,1
39,115,1
39,116,1
39,117,1
39,118,1
