run,tempo,presas
90,0,800
90,1,775
90,2,756
90,3,725
90,4,689
90,5,664
90,6,641
90,7,616
90,8,595
90,9,566
90,10,540
90,11,512
90,12,490
90,13,471
90,14,450
90,15,437
90,16,421
90,17,396
90,18,378
90,19,362
90,20,345
90,21,329
90,22,315
90,23,302
90,24,287
90,25,274
90,26,260
90,27,249
90,28,240
90,29,231
90,30,221
90,31,212
90,32,200
90,33,186
90,34,182
90,35,175
90,36,171
90,37,164
90,38,155
90,39,148
90,40,144
90,41,140
90,42,131
90,43,124
90,44,116
90,45,109
90,46,100
90,47,96
90,48,90
90,49,86
90,50,82
90,51,73
90,52,71
90,53,68
90,54,66
90,55,63
90,56,60
90,57,57
90,58,54
90,59,50
90,60,48
90,61,48
90,62,47
90,63,43
90,64,43
90,65,40
90,66,38
90,67,36
90,68,35
90,69,33
90,70,29
90,71,28
90,72,27
90,73,24
90,74,24
90,75,23
90,76,21
90,77,19
90,78,18
90,79,16
90,80,15
90,81,14
90,82,14
90,83,12
90,84,12
90,85,12
90,86,12
90,87,11
90,88,10
90,89,10
90,90,10
90,91,8
90,92,8
90,93,6
90,94,6
90,95,5
90,96,5
90,97,5
90,98,5
90,99,5
90,100,5
90,101,4
90,102,4
90,103,3
90,104,3
90,105,2
90,106,2
90,107,2
90,108,1
90,109,1
90,110,1
90,111,1
90,112,1
90,113,1
90,114,1
90,115,1
90,116,1
90,117,1
90,118,1
90,119,1
