run,tempo,presas
12,0,800
12,1,766
12,2,742
12,3,710
12,4,686
12,5,653
12,6,636
12,7,610
12,8,586
12,9,561
12,10,546
12,11,530
12,12,515
12,13,497
12,14,474
12,15,457
12,16,446
12,17,419
12,18,409
12,19,390
12,20,375
12,21,357
12,22,346
12,23,325
12,24,313
12,25,309
12,26,296
12,27,290
12,28,275
12,29,260
12,30,247
12,31,237
12,32,225
12,33,224
12,34,217
12,35,199
12,36,190
12,37,178
12,38,171
12,39,161
12,40,149
12,41,143
12,42,139
12,43,126
12,44,120
12,45,114
12,46,105
12,47,102
12,48,99
12,49,91
12,50,89
12,51,87
12,52,85
12,53,82
12,54,79
12,55,75
12,56,73
12,57,70
12,58,65
12,59,65
12,60,62
12,61,61
12,62,57
12,63,55
12,64,51
12,65,48
12,66,45
12,67,42
12,68,41
12,69,40
12,70,37
12,71,35
12,72,34
12,73,33
12,74,30
12,75,30
12,76,30
12,77,29
12,78,26
12,79,25
12,80,24
12,81,23
12,82,22
12,83,21
12,84,21
12,85,21
12,86,20
12,87,19
12,88,17
12,89,15
12,90,15
12,91,15
12,92,12
12,93,12
12,94,11
12,95,10
12,96,10
12,97,9
12,98,9
12,99,9
12,100,9
12,101,9
12,102,9
12,103,8
12,104,8
12,105,8
12,106,8
12,107,8
12,108,7
12,109,7
12,110,7
12,111,7
12,112,7
12,113,7
12,114,7
12,115,5
12,116,4
12,117,4
12,118,3
12,119,3
12,120,3
12,121,3
12,122,2
12,123,2
12,124,2
12,125,2
12,126,2
12,127,2
12,128,2
12,129,2
12,130,2
12,131,2
12,132,2
12,133,2
12,134,2
12,135,2
12,136,2
12,137,1
12,138,1
12,139,1
12,140,1
12,141,1
