run,steps,seed
369,5,2637224875
373,2,2637224879
375,1,2637224881
370,9,2637224876
376,2,2637224882
372,10,2637224878
374,8,2637224880
378,6,2637224884
380,4,2637224886
377,8,2637224883
382,3,2637224888
379,7,2637224885
383,6,2637224889
385,3,2637224891
381,7,2637224887
387,1,2637224893
389,1,2637224895
390,1,2637224896
386,5,2637224892
384,8,2637224890
388,5,2637224894
391,3,2637224897
394,5,2637224900
393,7,2637224899
392,9,2637224898
398,3,2637224904
395,11,2637224901
397,7,2637224903
401,2,2637224907
400,6,2637224906
399,7,2637224905
402,2,2637224908
396,17,2637224902
403,5,2637224909
404,5,2637224910
405,6,2637224911
407,3,2637224913
406,5,2637224912
408,3,2637224914
410,2,2637224916
411,1,2637224917
412,1,2637224918
409,6,2637224915
415,5,2637224921
413,5,2637224919
416,3,2637224922
414,8,2637224920
417,8,2637224923
419,7,2637224925
418,6,2637224924
420,6,2637224926
423,2,2637224929
425,1,2637224931
421,4,2637224927
422,5,2637224928
426,2,2637224932
428,1,2637224934
430,1,2637224936
429,5,2637224935
427,8,2637224933
431,5,2637224937
434,1,2637224940
432,6,2637224938
435,3,2637224941
433,7,2637224939
424,14,2637224930
438,3,2637224944
436,7,2637224942
439,5,2637224945
441,2,2637224947
437,9,2637224943
443,4,2637224949
442,5,2637224948
445,1,2637224951
444,3,2637224950
440,9,2637224946
446,5,2637224952
447,5,2637224953
448,6,2637224954
449,5,2637224955
450,4,2637224956
452,3,2637224958
453,6,2637224959
454,9,2637224960
455,8,2637224961
451,14,2637224957
456,9,2637224962
458,4,2637224964
459,2,2637224965
460,1,2637224966
462,2,2637224968
461,3,2637224967
464,1,2637224970
466,1,2637224972
463,5,2637224969
467,3,2637224973
465,6,2637224971
470,1,2637224976
468,5,2637224974
471,4,2637224977
469,8,2637224975
472,10,2637224978
474,6,2637224980
473,10,2637224979
476,5,2637224982
457,33,2637224963
479,1,2637224985
480,1,2637224986
478,5,2637224984
477,7,2637224983
475,12,2637224981
482,2,2637224988
484,1,2637224990
485,1,2637224991
481,7,2637224987
487,4,2637224993
483,7,2637224989
490,5,2637224996
486,10,2637224992
491,2,2637224997
489,7,2637224995
494,8,2637225000
495,1,2637225001
488,16,2637224994
492,8,2637224998
497,1,2637225003
496,5,2637225002
498,3,2637225004
501,1,2637225007
500,1,2637225006
493,13,2637224999
503,1,2637225009
499,9,2637225005
504,6,2637225010
505,8,2637225011
502,9,2637225008
507,3,2637225013
506,4,2637225012
508,2,2637225014
512,3,2637225018
510,6,2637225016
514,3,2637225020
515,1,2637225021
513,6,2637225019
509,10,2637225015
517,1,2637225023
511,8,2637225017
520,4,2637225026
519,5,2637225025
522,1,2637225028
516,8,2637225022
521,4,2637225027
518,9,2637225024
525,3,2637225031
526,3,2637225032
523,6,2637225029
524,5,2637225030
527,1,2637225033
530,1,2637225036
532,2,2637225038
533,1,2637225039
528,5,2637225034
529,6,2637225035
534,1,2637225040
536,5,2637225042
537,5,2637225043
531,7,2637225037
535,5,2637225041
539,2,2637225045
541,1,2637225047
538,5,2637225044
544,2,2637225050
543,3,2637225049
540,5,2637225046
542,5,2637225048
546,6,2637225052
547,7,2637225053
549,3,2637225055
548,8,2637225054
545,9,2637225051
550,3,2637225056
553,3,2637225059
554,4,2637225060
551,6,2637225057
552,6,2637225058
555,4,2637225061
558,5,2637225064
557,6,2637225063
559,7,2637225065
562,2,2637225068
556,10,2637225062
560,7,2637225066
565,1,2637225071
561,8,2637225067
563,5,2637225069
567,1,2637225073
566,2,2637225072
568,5,2637225074
569,4,2637225075
570,6,2637225076
571,5,2637225077
564,12,2637225070
574,4,2637225080
572,5,2637225078
573,10,2637225079
575,4,2637225081
576,5,2637225082
580,1,2637225086
577,6,2637225083
578,5,2637225084
581,1,2637225087
584,1,2637225090
583,5,2637225089
585,6,2637225091
582,9,2637225088
588,1,2637225094
579,8,2637225085
586,6,2637225092
587,4,2637225093
590,3,2637225096
589,6,2637225095
591,5,2637225097
593,3,2637225099
594,5,2637225100
597,1,2637225103
595,7,2637225101
596,6,2637225102
599,3,2637225105
592,13,2637225098
601,6,2637225107
600,4,2637225106
603,2,2637225109
605,2,2637225111
606,5,2637225112
604,10,2637225110
598,15,2637225104
608,1,2637225114
607,5,2637225113
609,1,2637225115
602,12,2637225108
610,1,2637225116
611,3,2637225117
613,4,2637225119
614,5,2637225120
617,3,2637225123
618,1,2637225124
612,10,2637225118
616,8,2637225122
620,3,2637225126
619,4,2637225125
615,14,2637225121
624,4,2637225130
621,7,2637225127
623,5,2637225129
627,1,2637225133
622,10,2637225128
628,4,2637225134
626,5,2637225132
625,10,2637225131
629,9,2637225135
632,4,2637225138
634,1,2637225140
633,3,2637225139
635,1,2637225141
631,7,2637225137
637,3,2637225143
630,9,2637225136
638,5,2637225144
639,7,2637225145
641,4,2637225147
640,5,2637225146
636,8,2637225142
642,3,2637225148
645,1,2637225151
646,3,2637225152
643,4,2637225149
648,3,2637225154
649,1,2637225155
644,6,2637225150
647,4,2637225153
651,1,2637225157
650,3,2637225156
654,1,2637225160
653,1,2637225159
656,6,2637225162
657,4,2637225163
655,9,2637225161
658,6,2637225164
652,10,2637225158
660,5,2637225166
661,5,2637225167
663,4,2637225169
659,9,2637225165
662,6,2637225168
667,1,2637225173
665,5,2637225171
664,6,2637225170
668,5,2637225174
670,4,2637225176
666,7,2637225172
669,8,2637225175
673,1,2637225179
671,7,2637225177
672,5,2637225178
674,6,2637225180
675,3,2637225181
677,5,2637225183
679,2,2637225185
676,6,2637225182
678,4,2637225184
681,1,2637225187
680,3,2637225186
682,4,2637225188
686,1,2637225192
685,4,2637225191
683,8,2637225189
689,1,2637225195
688,1,2637225194
687,4,2637225193
684,7,2637225190
690,5,2637225196
692,3,2637225198
691,5,2637225197
695,3,2637225201
696,5,2637225202
694,9,2637225200
699,4,2637225205
693,12,2637225199
700,4,2637225206
698,11,2637225204
701,4,2637225207
703,1,2637225209
705,2,2637225211
697,13,2637225203
706,1,2637225212
702,7,2637225208
707,1,2637225213
709,3,2637225215
704,8,2637225210
712,1,2637225218
711,3,2637225217
710,6,2637225216
714,1,2637225220
715,5,2637225221
717,2,2637225223
708,12,2637225214
716,7,2637225222
718,5,2637225224
713,15,2637225219
720,7,2637225226
719,8,2637225225
723,2,2637225229
724,3,2637225230
721,7,2637225227
722,7,2637225228
728,1,2637225234
727,4,2637225233
729,6,2637225235
726,10,2637225232
730,5,2637225236
733,2,2637225239
732,3,2637225238
725,13,2637225231
734,2,2637225240
731,5,2637225237
736,5,2637225242
738,4,2637225244
735,9,2637225241
739,3,2637225245
737,11,2637225243
740,6,2637225246
741,7,2637225247
743,3,2637225249
744,2,2637225250
742,6,2637225248
747,1,2637225253
746,3,2637225252
748,3,2637225254
750,1,2637225256
745,4,2637225251
751,3,2637225257
754,2,2637225260
752,5,2637225258
749,6,2637225255
756,1,2637225262
753,5,2637225259
758,4,2637225264
759,3,2637225265
760,1,2637225266
755,7,2637225261
757,8,2637225263
762,3,2637225268
763,5,2637225269
761,8,2637225267
765,4,2637225271
764,9,2637225270
766,6,2637225272
767,6,2637225273
768,8,2637225274
770,6,2637225276
772,2,2637225278
771,6,2637225277
774,1,2637225280
775,2,2637225281
769,9,2637225275
778,1,2637225284
773,6,2637225279
779,2,2637225285
776,6,2637225282
781,1,2637225287
777,7,2637225283
782,3,2637225288
783,3,2637225289
780,8,2637225286
785,4,2637225291
784,7,2637225290
786,5,2637225292
787,6,2637225293
788,5,2637225294
791,3,2637225297
790,8,2637225296
793,3,2637225299
789,9,2637225295
795,1,2637225301
794,4,2637225300
797,2,2637225303
792,10,2637225298
800,4,2637225306
796,9,2637225302
799,5,2637225305
801,1,2637225307
804,2,2637225310
803,5,2637225309
806,1,2637225312
798,7,2637225304
808,1,2637225314
802,7,2637225308
807,4,2637225313
805,6,2637225311
812,1,2637225318
809,5,2637225315
811,3,2637225317
814,1,2637225320
810,4,2637225316
813,3,2637225319
818,1,2637225324
816,4,2637225322
817,5,2637225323
819,6,2637225325
821,3,2637225327
820,7,2637225326
822,3,2637225328
815,12,2637225321
823,4,2637225329
825,7,2637225331
824,9,2637225330
826,6,2637225332
827,4,2637225333
829,1,2637225335
828,2,2637225334
831,2,2637225337
833,1,2637225339
832,6,2637225338
830,7,2637225336
835,5,2637225341
837,2,2637225343
836,7,2637225342
834,11,2637225340
838,5,2637225344
841,2,2637225347
842,2,2637225348
839,6,2637225345
840,5,2637225346
845,4,2637225351
844,8,2637225350
847,7,2637225353
843,11,2637225349
849,1,2637225355
846,11,2637225352
850,3,2637225356
848,7,2637225354
851,3,2637225357
852,3,2637225358
854,2,2637225360
853,6,2637225359
855,6,2637225361
858,2,2637225364
856,6,2637225362
860,1,2637225366
861,2,2637225367
859,4,2637225365
863,4,2637225369
862,6,2637225368
857,12,2637225363
864,7,2637225370
867,2,2637225373
868,3,2637225374
866,7,2637225372
869,6,2637225375
865,10,2637225371
870,3,2637225376
872,4,2637225378
873,5,2637225379
874,7,2637225380
871,9,2637225377
877,2,2637225383
878,1,2637225384
875,4,2637225381
879,4,2637225385
876,8,2637225382
882,4,2637225388
884,1,2637225390
881,10,2637225387
883,5,2637225389
887,4,2637225393
888,1,2637225394
886,5,2637225392
885,5,2637225391
891,2,2637225397
889,5,2637225395
880,18,2637225386
892,6,2637225398
890,10,2637225396
893,6,2637225399
896,3,2637225402
897,3,2637225403
895,8,2637225401
898,4,2637225404
899,1,2637225405
901,1,2637225407
900,3,2637225406
902,3,2637225408
903,5,2637225409
905,5,2637225411
894,16,2637225400
908,2,2637225414
906,7,2637225412
907,5,2637225413
904,15,2637225410
910,5,2637225416
909,7,2637225415
912,4,2637225418
914,2,2637225420
911,9,2637225417
913,6,2637225419
916,3,2637225422
917,5,2637225423
918,5,2637225424
919,5,2637225425
922,2,2637225428
920,3,2637225426
915,10,2637225421
924,3,2637225430
923,4,2637225429
921,7,2637225427
925,5,2637225431
928,5,2637225434
927,6,2637225433
926,8,2637225432
930,1,2637225436
929,5,2637225435
934,4,2637225440
932,5,2637225438
936,4,2637225442
935,4,2637225441
933,10,2637225439
938,1,2637225444
931,10,2637225437
940,1,2637225446
941,1,2637225447
937,3,2637225443
939,3,2637225445
943,4,2637225449
946,1,2637225452
947,1,2637225453
942,7,2637225448
944,8,2637225450
949,1,2637225455
948,5,2637225454
952,1,2637225458
945,9,2637225451
950,6,2637225456
953,4,2637225459
951,9,2637225457
956,3,2637225462
955,5,2637225461
957,5,2637225463
958,4,2637225464
954,7,2637225460
959,3,2637225465
962,1,2637225468
964,1,2637225470
963,3,2637225469
960,5,2637225466
961,5,2637225467
967,5,2637225473
966,5,2637225472
969,2,2637225475
965,8,2637225471
971,2,2637225477
968,10,2637225474
972,3,2637225478
975,1,2637225481
970,4,2637225476
973,5,2637225479
977,6,2637225483
976,5,2637225482
974,8,2637225480
978,7,2637225484
981,2,2637225487
980,1,2637225486
983,5,2637225489
979,5,2637225485
986,2,2637225492
984,6,2637225490
982,8,2637225488
985,4,2637225491
987,7,2637225493
990,6,2637225496
989,7,2637225495
988,4,2637225494
992,1,2637225498
994,1,2637225500
993,3,2637225499
991,9,2637225497
995,7,2637225501
997,4,2637225503
999,1,2637225505
998,4,2637225504
1000,8,2637225506
996,16,2637225502
