run,tempo,presas
45,0,800
45,1,774
45,2,743
45,3,723
45,4,695
45,5,665
45,6,631
45,7,605
45,8,578
45,9,551
45,10,529
45,11,504
45,12,481
45,13,456
45,14,441
45,15,421
45,16,407
45,17,392
45,18,378
45,19,358
45,20,338
45,21,322
45,22,306
45,23,290
45,24,271
45,25,252
45,26,242
45,27,235
45,28,221
45,29,208
45,30,202
45,31,194
45,32,186
45,33,177
45,34,168
45,35,164
45,36,153
45,37,144
45,38,140
45,39,129
45,40,120
45,41,113
45,42,107
45,43,102
45,44,96
45,45,93
45,46,89
45,47,83
45,48,80
45,49,80
45,50,75
45,51,68
45,52,66
45,53,61
45,54,57
45,55,55
45,56,51
45,57,45
45,58,41
45,59,39
45,60,38
45,61,36
45,62,35
45,63,33
45,64,31
45,65,27
45,66,26
45,67,25
45,68,23
45,69,22
45,70,21
45,71,19
45,72,19
45,73,18
45,74,18
45,75,18
45,76,16
45,77,15
45,78,15
45,79,14
45,80,12
45,81,12
45,82,12
45,83,12
45,84,12
45,85,12
45,86,12
45,87,11
45,88,10
45,89,10
45,90,10
45,91,10
45,92,10
45,93,10
45,94,9
45,95,9
45,96,9
45,97,9
45,98,9
45,99,9
45,100,9
45,101,9
45,102,9
45,103,9
45,104,9
45,105,8
45,106,8
45,107,8
45,108,8
45,109,8
45,110,8
45,111,8
45,112,8
45,113,8
45,114,7
45,115,7
45,116,6
45,117,6
45,118,6
45,119,6
45,120,5
45,121,5
45,122,5
45,123,5
45,124,4
45,125,4
45,126,4
45,127,4
45,128,4
45,129,3
45,130,3
45,131,3
45,132,3
45,133,3
45,134,3
45,135,3
45,136,3
45,137,3
45,138,3
45,139,3
45,140,3
45,141,3
45,142,3
45,143,3
45,144,3
45,145,3
45,146,3
45,147,3
45,148,3
45,149,2
45,150,2
45,151,2
45,152,2
45,153,2
45,154,2
45,155,2
45,156,1
45,157,1
45,158,1
