run,tempo,presas
72,0,800
72,1,773
72,2,742
72,3,720
72,4,686
72,5,649
72,6,609
72,7,589
72,8,567
72,9,540
72,10,524
72,11,503
72,12,486
72,13,459
72,14,443
72,15,426
72,16,407
72,17,389
72,18,374
72,19,355
72,20,343
72,21,329
72,22,317
72,23,304
72,24,296
72,25,283
72,26,278
72,27,268
72,28,256
72,29,246
72,30,237
72,31,231
72,32,224
72,33,214
72,34,205
72,35,196
72,36,191
72,37,183
72,38,178
72,39,169
72,40,162
72,41,157
72,42,147
72,43,141
72,44,138
72,45,131
72,46,129
72,47,117
72,48,110
72,49,101
72,50,95
72,51,92
72,52,88
72,53,83
72,54,80
72,55,79
72,56,74
72,57,69
72,58,65
72,59,64
72,60,63
72,61,60
72,62,59
72,63,56
72,64,56
72,65,55
72,66,54
72,67,51
72,68,47
72,69,47
72,70,46
72,71,44
72,72,39
72,73,36
72,74,35
72,75,34
72,76,31
72,77,31
72,78,30
72,79,30
72,80,28
72,81,28
72,82,28
72,83,26
72,84,26
72,85,25
72,86,22
72,87,21
72,88,21
72,89,20
72,90,20
72,91,20
72,92,19
72,93,18
72,94,18
72,95,17
72,96,16
72,97,13
72,98,13
72,99,13
72,100,11
72,101,11
72,102,11
72,103,10
72,104,9
72,105,9
72,106,8
72,107,8
72,108,7
72,109,7
72,110,7
72,111,6
72,112,6
72,113,6
72,114,6
72,115,6
72,116,5
72,117,5
72,118,5
72,119,5
72,120,4
72,121,4
72,122,4
72,123,2
72,124,2
72,125,2
72,126,2
72,127,2
72,128,2
72,129,2
72,130,2
72,131,2
72,132,2
72,133,2
72,134,2
72,135,2
72,136,2
72,137,2
72,138,2
72,139,2
72,140,1
72,141,1
72,142,1
72,143,1
72,144,1
72,145,1
72,146,1
72,147,1
72,148,1
