run,tempo,presas
13,0,800
13,1,769
13,2,737
13,3,702
13,4,673
13,5,639
13,6,615
13,7,589
13,8,564
13,9,547
13,10,530
13,11,507
13,12,490
13,13,471
13,14,460
13,15,437
13,16,429
13,17,405
13,18,387
13,19,368
13,20,345
13,21,332
13,22,318
13,23,307
13,24,296
13,25,281
13,26,269
13,27,256
13,28,246
13,29,237
13,30,228
13,31,214
13,32,202
13,33,190
13,34,182
13,35,175
13,36,168
13,37,162
13,38,155
13,39,149
13,40,142
13,41,137
13,42,133
13,43,128
13,44,124
13,45,119
13,46,115
13,47,111
13,48,108
13,49,101
13,50,98
13,51,94
13,52,91
13,53,86
13,54,81
13,55,78
13,56,74
13,57,69
13,58,68
13,59,65
13,60,64
13,61,63
13,62,63
13,63,62
13,64,61
13,65,56
13,66,56
13,67,54
13,68,50
13,69,48
13,70,43
13,71,38
13,72,38
13,73,33
13,74,32
13,75,30
13,76,29
13,77,27
13,78,27
13,79,25
13,80,23
13,81,22
13,82,20
13,83,19
13,84,19
13,85,18
13,86,18
13,87,16
13,88,16
13,89,15
13,90,14
13,91,14
13,92,12
13,93,12
13,94,12
13,95,11
13,96,11
13,97,11
13,98,11
13,99,11
13,100,10
13,101,10
13,102,9
13,103,7
13,104,7
13,105,7
13,106,7
13,107,7
13,108,6
13,109,5
13,110,5
13,111,4
13,112,4
13,113,3
13,114,2
13,115,1
13,116,1
13,117,1
13,118,1
13,119,1
13,120,1
13,121,1
13,122,1
13,123,1
13,124,1
13,125,1
13,126,1
13,127,1
13,128,1
13,129,1
13,130,1
13,131,1
13,132,1
13,133,1
13,134,1
13,135,1
13,136,1
13,137,1
13,138,1
13,139,1
13,140,1
13,141,1
13,142,1
13,143,1
13,144,1
13,145,1
