run,tempo,presas
34,0,800
34,1,764
34,2,742
34,3,714
34,4,684
34,5,659
34,6,629
34,7,601
34,8,577
34,9,556
34,10,534
34,11,523
34,12,507
34,13,489
34,14,466
34,15,447
34,16,432
34,17,417
34,18,401
34,19,393
34,20,375
34,21,357
34,22,339
34,23,324
34,24,310
34,25,296
34,26,282
34,27,271
34,28,259
34,29,250
34,30,240
34,31,227
34,32,217
34,33,211
34,34,201
34,35,190
34,36,185
34,37,174
34,38,162
34,39,155
34,40,148
34,41,143
34,42,139
34,43,127
34,44,123
34,45,118
34,46,115
34,47,109
34,48,106
34,49,100
34,50,94
34,51,91
34,52,85
34,53,79
34,54,76
34,55,74
34,56,70
34,57,67
34,58,63
34,59,60
34,60,59
34,61,55
34,62,52
34,63,50
34,64,49
34,65,47
34,66,46
34,67,44
34,68,42
34,69,40
34,70,38
34,71,35
34,72,32
34,73,28
34,74,27
34,75,25
34,76,25
34,77,24
34,78,23
34,79,23
34,80,23
34,81,22
34,82,20
34,83,19
34,84,15
34,85,15
34,86,15
34,87,13
34,88,12
34,89,12
34,90,12
34,91,12
34,92,12
34,93,12
34,94,10
34,95,10
34,96,10
34,97,7
34,98,7
34,99,7
34,100,7
34,101,6
34,102,6
34,103,6
34,104,6
34,105,6
34,106,6
34,107,6
34,108,6
34,109,6
34,110,6
34,111,5
34,112,5
34,113,5
34,114,5
34,115,5
34,116,5
34,117,3
34,118,2
34,119,2
34,120,1
34,121,1
34,122,1
34,123,1
34,124,1
34,125,1
34,126,1
34,127,1
