run,tempo,presas
33,0,800
33,1,774
33,2,741
33,3,720
33,4,696
33,5,670
33,6,638
33,7,603
33,8,583
33,9,558
33,10,531
33,11,505
33,12,480
33,13,463
33,14,437
33,15,418
33,16,400
33,17,384
33,18,368
33,19,352
33,20,343
33,21,327
33,22,316
33,23,305
33,24,296
33,25,280
33,26,257
33,27,244
33,28,231
33,29,226
33,30,218
33,31,215
33,32,203
33,33,192
33,34,180
33,35,167
33,36,159
33,37,149
33,38,145
33,39,137
33,40,130
33,41,125
33,42,116
33,43,113
33,44,109
33,45,106
33,46,97
33,47,91
33,48,85
33,49,81
33,50,76
33,51,72
33,52,71
33,53,69
33,54,61
33,55,56
33,56,51
33,57,48
33,58,46
33,59,43
33,60,39
33,61,37
33,62,33
33,63,31
33,64,28
33,65,27
33,66,26
33,67,24
33,68,23
33,69,19
33,70,19
33,71,18
33,72,17
33,73,17
33,74,15
33,75,15
33,76,15
33,77,15
33,78,15
33,79,14
33,80,14
33,81,14
33,82,14
33,83,14
33,84,14
33,85,12
33,86,12
33,87,12
33,88,12
33,89,12
33,90,11
33,91,9
33,92,8
33,93,8
33,94,8
33,95,8
33,96,7
33,97,7
33,98,7
33,99,6
33,100,6
33,101,6
33,102,6
33,103,5
33,104,4
33,105,3
33,106,3
33,107,2
33,108,2
33,109,2
33,110,2
33,111,2
33,112,1
33,113,1
33,114,1
33,115,1
33,116,1
33,117,1
33,118,1
33,119,1
33,120,1
33,121,1
33,122,1
33,123,1
33,124,1
33,125,1
33,126,1
33,127,1
33,128,1
33,129,1
33,130,1
33,131,1
33,132,1
33,133,1
33,134,1
33,135,1
33,136,1
33,137,1
33,138,1
33,139,1
33,140,1
33,141,1
33,142,1
