run,tempo,presas
3,0,800
3,1,767
3,2,730
3,3,708
3,4,678
3,5,652
3,6,627
3,7,598
3,8,580
3,9,557
3,10,535
3,11,505
3,12,476
3,13,463
3,14,439
3,15,421
3,16,401
3,17,384
3,18,371
3,19,346
3,20,333
3,21,318
3,22,305
3,23,292
3,24,281
3,25,266
3,26,249
3,27,239
3,28,228
3,29,221
3,30,209
3,31,200
3,32,189
3,33,180
3,34,169
3,35,161
3,36,147
3,37,137
3,38,130
3,39,126
3,40,114
3,41,109
3,42,104
3,43,97
3,44,95
3,45,91
3,46,87
3,47,86
3,48,82
3,49,79
3,50,78
3,51,74
3,52,73
3,53,70
3,54,67
3,55,66
3,56,65
3,57,61
3,58,60
3,59,58
3,60,55
3,61,52
3,62,51
3,63,50
3,64,50
3,65,48
3,66,47
3,67,47
3,68,43
3,69,38
3,70,37
3,71,35
3,72,34
3,73,34
3,74,34
3,75,31
3,76,30
3,77,28
3,78,27
3,79,25
3,80,25
3,81,24
3,82,24
3,83,23
3,84,21
3,85,21
3,86,20
3,87,18
3,88,18
3,89,17
3,90,17
3,91,17
3,92,17
3,93,16
3,94,16
3,95,16
3,96,16
3,97,15
3,98,15
3,99,14
3,100,14
3,101,14
3,102,14
3,103,13
3,104,13
3,105,12
3,106,10
3,107,10
3,108,10
3,109,9
3,110,9
3,111,9
3,112,9
3,113,9
3,114,9
3,115,8
3,116,8
3,117,7
3,118,7
3,119,6
3,120,5
3,121,5
3,122,5
3,123,5
3,124,4
3,125,4
3,126,4
3,127,4
3,128,4
3,129,4
3,130,4
3,131,4
3,132,4
3,133,4
3,134,4
3,135,4
3,136,3
3,137,3
3,138,3
3,139,3
3,140,3
3,141,3
3,142,3
3,143,2
3,144,2
3,145,2
3,146,1
3,147,1
3,148,1
3,149,1
3,150,1
3,151,1
3,152,1
3,153,1
3,154,1
3,155,1
3,156,1
3,157,1
3,158,1
3,159,1
3,160,1
3,161,1
3,162,1
3,163,1
3,164,1
3,165,1
3,166,1
3,167,1
3,168,1
3,169,1
3,170,1
3,171,1
3,172,1
3,173,1
3,174,1
3,175,1
3,176,1
3,177,1
3,178,1
3,179,1
3,180,1
3,181,1
3,182,1
3,183,1
3,184,1
3,185,1
3,186,1
3,187,1
3,188,1
